Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
UK,All UK Companies,Commercial Services,2026-06-03 20:00:00,8,2,0,1,26,10,3,2,33,0,407775352.35
UK,All UK Companies,Communications,2026-06-03 20:00:00,2,0,0,0,2,1,0,0,1,0,138120195.38
UK,All UK Companies,Consumer Durables,2026-06-03 20:00:00,8,1,0,0,9,2,0,1,9,0,101690419.37
UK,All UK Companies,Consumer Non-Durables,2026-06-03 20:00:00,14,0,0,1,12,1,1,0,10,0,753403383.11
UK,All UK Companies,Consumer Services,2026-06-03 20:00:00,9,0,1,1,18,2,0,2,19,0,219512989.93
UK,All UK Companies,Distribution Services,2026-06-03 20:00:00,7,1,0,0,9,1,0,0,9,0,300535382.91
UK,All UK Companies,Electronic Technology,2026-06-03 20:00:00,7,1,0,0,23,5,2,6,17,0,672103378.37
UK,All UK Companies,Energy Minerals,2026-06-03 20:00:00,13,4,2,0,5,10,4,1,25,0,562197894.38
UK,All UK Companies,Finance,2026-06-03 20:00:00,24,4,2,9,89,11,3,4,61,0,1495682578.46
UK,All UK Companies,Health Services,2026-06-03 20:00:00,0,1,0,0,4,0,1,0,5,0,20302721.39
UK,All UK Companies,Health Technology,2026-06-03 20:00:00,9,4,4,4,11,5,1,2,16,0,575491564.25
UK,All UK Companies,Industrial Services,2026-06-03 20:00:00,8,1,0,0,10,1,0,0,8,0,20760967.09
UK,All UK Companies,Miscellaneous,2026-06-03 20:00:00,3,1,2,0,13,3,1,1,9,0,88867062.71
UK,All UK Companies,Non-Energy Minerals,2026-06-03 20:00:00,10,5,4,10,31,13,6,5,42,0,417413626.2
UK,All UK Companies,Process Industries,2026-06-03 20:00:00,10,2,0,2,14,3,2,0,5,0,44381811.78
UK,All UK Companies,Producer Manufacturing,2026-06-03 20:00:00,16,2,2,2,16,8,0,2,15,0,172026940.06
UK,All UK Companies,Retail Trade,2026-06-03 20:00:00,9,1,0,2,12,0,2,2,8,0,224114191.25
UK,All UK Companies,Technology Services,2026-06-03 20:00:00,4,0,0,6,32,12,1,4,44,0,165266916.08
UK,All UK Companies,Transportation,2026-06-03 20:00:00,3,1,0,0,4,0,0,0,2,0,85101375.3
UK,All UK Companies,Utilities,2026-06-03 20:00:00,9,1,0,1,3,0,0,2,2,0,452689118.09
UK,UK 100 Index,Commercial Services,2026-06-03 20:00:00,0,0,0,0,5,0,0,0,0,0,345510763.42
UK,UK 100 Index,Communications,2026-06-03 20:00:00,2,0,0,0,1,0,0,0,0,0,130710380.42
UK,UK 100 Index,Consumer Durables,2026-06-03 20:00:00,2,1,0,0,2,0,0,0,0,0,65341495.13
UK,UK 100 Index,Consumer Non-Durables,2026-06-03 20:00:00,6,0,0,0,3,1,0,0,0,0,727821408.58
UK,UK 100 Index,Consumer Services,2026-06-03 20:00:00,3,0,0,0,2,0,0,0,0,0,166091571.43
UK,UK 100 Index,Distribution Services,2026-06-03 20:00:00,1,1,0,0,1,0,0,0,0,0,278089920.5
UK,UK 100 Index,Electronic Technology,2026-06-03 20:00:00,1,0,0,0,3,0,0,0,0,0,575124198.62
