Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-09 00:00:00,2,0,0,0,3,1,0,0,0,0,26593381800.0
JP,Japan 225 Index,Communications,2026-09-09 00:00:00,3,0,0,0,0,0,0,0,0,0,61844689450.0
JP,Japan 225 Index,Consumer Durables,2026-09-09 00:00:00,3,0,0,0,3,12,4,0,1,0,404938914370.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-09 00:00:00,5,0,0,0,7,0,0,0,0,0,88781423100.0
JP,Japan 225 Index,Consumer Services,2026-09-09 00:00:00,1,1,0,0,0,0,0,0,0,0,23507095000.0
JP,Japan 225 Index,Distribution Services,2026-09-09 00:00:00,1,0,0,0,3,1,0,0,0,0,126227764200.0
JP,Japan 225 Index,Electronic Technology,2026-09-09 00:00:00,0,0,0,0,4,7,5,4,0,0,3197561973400.0
JP,Japan 225 Index,Energy Minerals,2026-09-09 00:00:00,3,0,0,0,0,0,0,0,0,0,38374957700.0
JP,Japan 225 Index,Finance,2026-09-09 00:00:00,5,0,0,0,23,0,0,0,0,0,497888209250.0
JP,Japan 225 Index,Health Technology,2026-09-09 00:00:00,2,0,0,0,9,1,0,0,0,0,125524066150.0
JP,Japan 225 Index,Industrial Services,2026-09-09 00:00:00,4,0,0,0,1,1,0,0,0,0,40925987100.0
JP,Japan 225 Index,Miscellaneous,2026-09-09 00:00:00,0,0,1,0,0,0,0,0,0,0,725690851600.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-09 00:00:00,0,0,0,0,5,3,0,0,0,0,101547512610.0
JP,Japan 225 Index,Process Industries,2026-09-09 00:00:00,2,0,0,0,10,5,2,0,0,0,166425701730.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-09 00:00:00,0,0,0,0,5,17,9,3,0,0,870021764200.0
JP,Japan 225 Index,Retail Trade,2026-09-09 00:00:00,5,0,1,0,5,0,1,0,0,0,150406842740.0
JP,Japan 225 Index,Technology Services,2026-09-09 00:00:00,8,0,0,0,4,0,0,0,0,0,135740989630.0
JP,Japan 225 Index,Transportation,2026-09-09 00:00:00,10,0,0,0,3,1,0,0,0,0,88539855670.0
JP,Japan 225 Index,Utilities,2026-09-09 00:00:00,2,0,0,0,3,0,0,0,0,0,39942239460.0
JP,All Japanese companies,Commercial Services,2026-09-09 00:00:00,76,4,0,0,211,19,3,2,25,0,63568889980.0
JP,All Japanese companies,Communications,2026-09-09 00:00:00,9,0,0,0,10,0,0,0,3,0,65246616650.0
JP,All Japanese companies,Consumer Durables,2026-09-09 00:00:00,24,0,1,0,67,20,6,2,12,0,470387434170.0
JP,All Japanese companies,Consumer Non-Durables,2026-09-09 00:00:00,74,5,2,0,89,3,1,0,15,0,167730338200.0
JP,All Japanese companies,Consumer Services,2026-09-09 00:00:00,91,4,1,1,109,4,1,1,25,0,106424012550.0
JP,All Japanese companies,Distribution Services,2026-09-09 00:00:00,45,4,0,0,132,15,10,0,15,0,177325205350.0
JP,All Japanese companies,Electronic Technology,2026-09-09 00:00:00,14,1,1,2,85,52,41,12,7,0,3342165941740.0
JP,All Japanese companies,Energy Minerals,2026-09-09 00:00:00,7,0,0,0,0,0,0,0,1,0,45029288000.0
JP,All Japanese companies,Finance,2026-09-09 00:00:00,59,2,0,3,257,29,2,2,20,0,716624088440.0
JP,All Japanese companies,Government,2026-09-09 00:00:00,0,0,0,0,1,0,0,0,0,0,2151000.0
JP,All Japanese companies,Health Services,2026-09-09 00:00:00,12,2,1,0,14,0,0,0,5,0,1639589300.0
JP,All Japanese companies,Health Technology,2026-09-09 00:00:00,30,4,2,3,67,11,2,1,10,0,207349885350.0
JP,All Japanese companies,Industrial Services,2026-09-09 00:00:00,42,0,0,0,102,4,0,1,10,0,108438077050.0
