Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-09 23:00:00,3,0,0,0,3,0,0,0,0,0,42941716900.0
JP,Japan 225 Index,Communications,2026-07-09 23:00:00,1,0,0,0,2,0,0,0,0,0,275902658380.0
JP,Japan 225 Index,Consumer Durables,2026-07-09 23:00:00,5,0,0,0,17,1,0,0,0,0,317643178170.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-09 23:00:00,2,0,0,0,10,0,0,0,0,0,110300990700.0
JP,Japan 225 Index,Consumer Services,2026-07-09 23:00:00,1,0,0,0,1,0,0,0,0,0,14639203700.0
JP,Japan 225 Index,Distribution Services,2026-07-09 23:00:00,3,0,0,0,3,0,0,0,0,0,123116488050.0
JP,Japan 225 Index,Electronic Technology,2026-07-09 23:00:00,9,3,1,1,6,0,0,0,0,0,4623226830250.0
JP,Japan 225 Index,Energy Minerals,2026-07-09 23:00:00,3,0,0,0,0,0,0,0,0,0,29557586300.0
JP,Japan 225 Index,Finance,2026-07-09 23:00:00,6,0,0,0,22,0,0,0,0,0,487980234250.0
JP,Japan 225 Index,Health Technology,2026-07-09 23:00:00,2,1,0,0,9,0,0,0,0,0,147682525850.0
JP,Japan 225 Index,Industrial Services,2026-07-09 23:00:00,0,0,0,0,5,0,0,0,1,0,33708268350.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-09 23:00:00,0,1,0,0,6,0,0,0,1,0,104538767650.0
JP,Japan 225 Index,Process Industries,2026-07-09 23:00:00,3,0,0,0,16,0,0,0,0,0,169945789570.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-09 23:00:00,15,2,2,0,13,1,1,0,0,0,1214536858130.0
JP,Japan 225 Index,Retail Trade,2026-07-09 23:00:00,3,0,0,0,9,0,0,0,0,0,196451005570.0
JP,Japan 225 Index,Technology Services,2026-07-09 23:00:00,6,0,0,0,6,0,0,0,0,0,151498516870.0
JP,Japan 225 Index,Transportation,2026-07-09 23:00:00,3,0,0,0,11,0,0,0,0,0,93133858300.0
JP,Japan 225 Index,Utilities,2026-07-09 23:00:00,1,0,0,0,4,0,0,0,0,0,44464016090.0
JP,All Japanese companies,Commercial Services,2026-07-09 23:00:00,132,3,1,2,150,10,1,3,40,0,75143691260.0
JP,All Japanese companies,Communications,2026-07-09 23:00:00,9,1,0,0,9,0,0,0,3,0,280334681680.0
JP,All Japanese companies,Consumer Durables,2026-07-09 23:00:00,56,3,0,0,61,3,0,0,10,0,362840323870.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-09 23:00:00,58,1,1,1,108,2,1,2,13,0,191606561050.0
JP,All Japanese companies,Consumer Services,2026-07-09 23:00:00,81,2,4,0,111,6,1,0,32,0,110438706950.0
JP,All Japanese companies,Distribution Services,2026-07-09 23:00:00,104,7,1,1,88,2,0,0,22,0,168966445500.0
JP,All Japanese companies,Electronic Technology,2026-07-09 23:00:00,115,11,5,8,51,10,3,0,14,0,4813428382350.0
JP,All Japanese companies,Energy Minerals,2026-07-09 23:00:00,5,0,0,0,3,0,0,0,0,0,34843123500.0
JP,All Japanese companies,Finance,2026-07-09 23:00:00,99,6,2,2,224,7,4,1,31,1,685779839550.0
JP,All Japanese companies,Government,2026-07-09 23:00:00,0,0,0,0,0,0,0,0,1,0,2223000.0
JP,All Japanese companies,Health Services,2026-07-09 23:00:00,10,0,0,0,18,2,0,0,4,0,1701185800.0
