Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-18 00:00:00,1,0,0,0,5,0,0,0,0,0,5439922200.0
JP,Japan 225 Index,Communications,2026-09-18 00:00:00,0,0,0,0,3,0,0,0,0,0,9731937490.0
JP,Japan 225 Index,Consumer Durables,2026-09-18 00:00:00,9,0,0,0,13,0,0,0,1,0,26932677070.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-18 00:00:00,2,0,0,0,10,0,0,0,0,0,6774955750.0
JP,Japan 225 Index,Consumer Services,2026-09-18 00:00:00,0,0,0,0,2,0,0,0,0,0,1565815200.0
JP,Japan 225 Index,Distribution Services,2026-09-18 00:00:00,1,0,0,0,4,0,0,0,0,0,19145487800.0
JP,Japan 225 Index,Electronic Technology,2026-09-18 00:00:00,15,2,1,0,2,0,0,0,0,0,121255219050.0
JP,Japan 225 Index,Energy Minerals,2026-09-18 00:00:00,0,0,0,0,3,0,0,0,0,0,3242481200.0
JP,Japan 225 Index,Finance,2026-09-18 00:00:00,10,0,0,0,18,0,0,0,0,0,50248079800.0
JP,Japan 225 Index,Health Technology,2026-09-18 00:00:00,4,0,0,0,8,0,0,0,0,0,11844147250.0
JP,Japan 225 Index,Industrial Services,2026-09-18 00:00:00,1,0,0,0,5,0,0,0,0,0,1998272200.0
JP,Japan 225 Index,Miscellaneous,2026-09-18 00:00:00,1,0,0,0,0,0,0,0,0,0,20913673200.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-18 00:00:00,4,0,0,0,4,0,0,0,0,0,10173482790.0
JP,Japan 225 Index,Process Industries,2026-09-18 00:00:00,10,0,0,0,9,0,0,0,0,0,12826638440.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-18 00:00:00,24,4,0,0,6,0,0,0,0,0,65033203690.0
JP,Japan 225 Index,Retail Trade,2026-09-18 00:00:00,1,0,0,0,11,0,0,0,0,0,13554367660.0
JP,Japan 225 Index,Technology Services,2026-09-18 00:00:00,0,0,0,0,12,0,0,0,0,0,12417067330.0
JP,Japan 225 Index,Transportation,2026-09-18 00:00:00,3,0,0,0,11,0,0,0,0,0,10565152620.0
JP,Japan 225 Index,Utilities,2026-09-18 00:00:00,1,0,0,0,4,0,0,0,0,0,2872662470.0
JP,All Japanese companies,Commercial Services,2026-09-18 00:00:00,126,1,0,2,157,4,0,1,50,0,9389795850.0
JP,All Japanese companies,Communications,2026-09-18 00:00:00,8,0,0,0,11,0,0,0,3,0,10146494590.0
JP,All Japanese companies,Consumer Durables,2026-09-18 00:00:00,55,1,0,0,54,0,0,0,22,0,30906897720.0
JP,All Japanese companies,Consumer Non-Durables,2026-09-18 00:00:00,47,2,0,0,108,2,0,0,29,0,14418181910.0
JP,All Japanese companies,Consumer Services,2026-09-18 00:00:00,65,1,0,0,112,3,0,0,56,0,10565534200.0
JP,All Japanese companies,Distribution Services,2026-09-18 00:00:00,83,3,0,0,96,0,1,0,38,0,24859967300.0
JP,All Japanese companies,Electronic Technology,2026-09-18 00:00:00,130,12,2,1,41,3,0,0,25,0,136487852500.0
JP,All Japanese companies,Energy Minerals,2026-09-18 00:00:00,1,0,0,0,6,0,0,0,1,0,3904757400.0
JP,All Japanese companies,Finance,2026-09-18 00:00:00,155,1,0,1,161,0,1,1,54,0,70537904190.0
JP,All Japanese companies,Government,2026-09-18 00:00:00,0,0,0,0,1,0,0,0,0,0,4260000.0
JP,All Japanese companies,Health Services,2026-09-18 00:00:00,15,0,0,0,14,0,0,0,5,0,133813100.0
JP,All Japanese companies,Health Technology,2026-09-18 00:00:00,43,2,0,0,66,1,0,0,18,0,20063970950.0
JP,All Japanese companies,Industrial Services,2026-09-18 00:00:00,51,0,1,0,86,4,0,0,17,0,8576428350.0
JP,All Japanese companies,Miscellaneous,2026-09-18 00:00:00,3,0,0,0,0,1,0,0,0,0,20942510300.0
JP,All Japanese companies,Non-Energy Minerals,2026-09-18 00:00:00,40,0,0,0,36,1,0,0,12,0,16415825240.0
JP,All Japanese companies,Process Industries,2026-09-18 00:00:00,114,2,0,0,105,0,0,0,29,0,23525792790.0
JP,All Japanese companies,Producer Manufacturing,2026-09-18 00:00:00,253,14,1,2,164,2,0,0,64,0,96871482750.0
JP,All Japanese companies,Retail Trade,2026-09-18 00:00:00,61,1,0,0,121,0,1,0,46,0,21021114060.0
JP,All Japanese companies,Technology Services,2026-09-18 00:00:00,199,3,2,3,265,13,2,2,101,0,34602780834.0
JP,All Japanese companies,Transportation,2026-09-18 00:00:00,38,0,0,0,57,1,0,0,15,0,16883432120.0
JP,All Japanese companies,Unknown,2026-09-18 00:00:00,0,1,0,0,0,0,0,0,0,1,408691600.0
JP,All Japanese companies,Utilities,2026-09-18 00:00:00,11,0,0,0,17,1,0,0,3,0,6563698920.0
KR,All South Korean Companies,Commercial Services,2026-09-18 00:00:00,62,5,0,6,23,0,0,2,4,0,10477777659.0
KR,All South Korean Companies,Communications,2026-09-18 00:00:00,8,0,0,0,2,0,0,1,2,0,3487639117.0
KR,All South Korean Companies,Consumer Durables,2026-09-18 00:00:00,48,3,2,1,19,0,0,0,7,0,32740113126.0
