Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-22 23:00:00,2,0,0,0,2,1,0,0,1,0,43345607000.0
JP,Japan 225 Index,Communications,2026-07-22 23:00:00,1,0,0,0,3,0,0,0,0,0,313295559900.0
JP,Japan 225 Index,Consumer Durables,2026-07-22 23:00:00,11,0,0,0,12,0,0,0,0,0,361784358250.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-22 23:00:00,4,0,0,0,7,0,1,0,0,0,137102322400.0
JP,Japan 225 Index,Consumer Services,2026-07-22 23:00:00,0,0,0,0,1,1,0,0,0,0,28949333550.0
JP,Japan 225 Index,Distribution Services,2026-07-22 23:00:00,2,2,0,0,1,0,0,0,0,0,146507633200.0
JP,Japan 225 Index,Electronic Technology,2026-07-22 23:00:00,13,3,2,0,2,0,0,0,0,0,4798389826500.0
JP,Japan 225 Index,Energy Minerals,2026-07-22 23:00:00,3,0,0,0,0,0,0,0,0,0,28898959300.0
JP,Japan 225 Index,Finance,2026-07-22 23:00:00,18,0,0,0,10,0,0,0,0,0,627443818850.0
JP,Japan 225 Index,Health Technology,2026-07-22 23:00:00,0,0,0,0,12,0,0,0,0,0,144485015400.0
JP,Japan 225 Index,Industrial Services,2026-07-22 23:00:00,4,0,0,0,2,0,0,0,0,0,20972925200.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-22 23:00:00,6,0,0,1,1,0,0,0,0,0,135986207950.0
JP,Japan 225 Index,Process Industries,2026-07-22 23:00:00,12,1,0,0,6,0,0,0,0,0,197601730410.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-22 23:00:00,26,2,0,0,6,0,0,0,0,0,1301639257920.0
JP,Japan 225 Index,Retail Trade,2026-07-22 23:00:00,1,0,0,0,7,3,1,0,0,0,194644948830.0
JP,Japan 225 Index,Technology Services,2026-07-22 23:00:00,2,0,0,0,8,2,0,0,0,0,168115102260.0
JP,Japan 225 Index,Transportation,2026-07-22 23:00:00,3,0,0,0,11,0,0,0,0,0,98307869300.0
JP,Japan 225 Index,Utilities,2026-07-22 23:00:00,3,0,0,0,2,0,0,0,0,0,40082342640.0
JP,All Japanese companies,Commercial Services,2026-07-22 23:00:00,146,6,3,2,138,6,1,0,40,1,85385508800.0
JP,All Japanese companies,Communications,2026-07-22 23:00:00,5,0,0,1,13,0,0,0,4,0,318226769900.0
JP,All Japanese companies,Consumer Durables,2026-07-22 23:00:00,59,2,0,0,49,2,2,0,19,0,412596636800.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-22 23:00:00,74,0,1,0,96,2,1,1,13,0,212488845840.0
JP,All Japanese companies,Consumer Services,2026-07-22 23:00:00,89,3,1,0,115,6,2,1,20,0,118107746750.0
JP,All Japanese companies,Distribution Services,2026-07-22 23:00:00,118,9,1,0,72,5,0,0,20,0,191501452600.0
JP,All Japanese companies,Electronic Technology,2026-07-22 23:00:00,117,29,5,2,53,2,0,1,7,1,5005098535700.0
JP,All Japanese companies,Energy Minerals,2026-07-22 23:00:00,7,0,0,0,1,0,0,0,0,0,34075788000.0
JP,All Japanese companies,Finance,2026-07-22 23:00:00,198,7,1,0,132,9,2,0,27,0,863431992370.0
JP,All Japanese companies,Government,2026-07-22 23:00:00,0,0,0,0,0,1,0,0,0,0,2242000.0
JP,All Japanese companies,Health Services,2026-07-22 23:00:00,19,0,0,0,12,0,0,0,3,1,1696514800.0
JP,All Japanese companies,Health Technology,2026-07-22 23:00:00,33,2,0,0,74,10,0,2,9,0,204116334410.0
JP,All Japanese companies,Industrial Services,2026-07-22 23:00:00,86,3,2,1,52,2,1,1,10,0,67586869800.0
JP,All Japanese companies,Miscellaneous,2026-07-22 23:00:00,0,1,0,1,2,0,0,0,0,0,1788123700.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-22 23:00:00,47,2,1,1,33,0,0,0,5,0,237891822300.0
JP,All Japanese companies,Process Industries,2026-07-22 23:00:00,142,13,3,2,74,2,0,0,15,0,310533754960.0
JP,All Japanese companies,Producer Manufacturing,2026-07-22 23:00:00,284,22,6,2,150,5,5,1,27,0,1701097673700.0
JP,All Japanese companies,Retail Trade,2026-07-22 23:00:00,81,4,1,0,101,12,2,2,27,0,284133109530.0
JP,All Japanese companies,Technology Services,2026-07-22 23:00:00,203,16,4,10,265,36,9,8,36,1,375921857352.0
JP,All Japanese companies,Transportation,2026-07-22 23:00:00,47,1,1,1,52,2,0,1,5,0,133873751600.0
JP,All Japanese companies,Unknown,2026-07-22 23:00:00,0,0,0,0,0,0,0,0,0,2,93800.0
JP,All Japanese companies,Utilities,2026-07-22 23:00:00,20,0,0,0,11,1,0,0,0,0,65371949680.0
KR,All South Korean Companies,Commercial Services,2026-07-22 23:00:00,40,2,1,6,38,6,2,0,9,0,119391598191.0
KR,All South Korean Companies,Communications,2026-07-22 23:00:00,6,0,1,1,4,1,0,1,0,0,210724129910.0
KR,All South Korean Companies,Consumer Durables,2026-07-22 23:00:00,25,6,3,3,28,7,2,3,3,0,1292832790382.0
KR,All South Korean Companies,Consumer Non-Durables,2026-07-22 23:00:00,51,5,0,5,66,13,6,3,8,0,434286546967.0
KR,All South Korean Companies,Consumer Services,2026-07-22 23:00:00,32,4,2,3,27,1,2,0,4,0,82015215697.0
KR,All South Korean Companies,Distribution Services,2026-07-22 23:00:00,20,5,2,2,23,4,1,1,3,0,77346905977.0
KR,All South Korean Companies,Electronic Technology,2026-07-22 23:00:00,149,42,15,16,135,25,9,10,20,0,18043444078460.0
KR,All South Korean Companies,Energy Minerals,2026-07-22 23:00:00,6,0,0,1,2,1,0,0,0,0,157061238440.0
KR,All South Korean Companies,Finance,2026-07-22 23:00:00,75,6,3,0,73,6,0,0,25,0,2123542885975.0
