Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-16 23:00:00,3,0,0,0,3,0,0,0,0,0,33588138900.0
JP,Japan 225 Index,Communications,2026-06-16 23:00:00,1,0,0,0,3,0,0,0,0,0,504719157990.0
JP,Japan 225 Index,Consumer Durables,2026-06-16 23:00:00,4,1,0,0,16,2,0,0,0,0,373093779570.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-16 23:00:00,6,0,0,0,6,0,0,0,0,0,98712760250.0
JP,Japan 225 Index,Consumer Services,2026-06-16 23:00:00,1,0,0,0,1,0,0,0,0,0,14100353200.0
JP,Japan 225 Index,Distribution Services,2026-06-16 23:00:00,0,0,0,0,5,0,0,0,0,0,100604576850.0
JP,Japan 225 Index,Electronic Technology,2026-06-16 23:00:00,3,5,0,0,10,2,0,0,0,0,5668793098100.0
JP,Japan 225 Index,Energy Minerals,2026-06-16 23:00:00,0,0,0,0,1,2,0,0,0,0,37911402700.0
JP,Japan 225 Index,Finance,2026-06-16 23:00:00,7,0,0,0,20,1,0,0,0,0,566277670700.0
JP,Japan 225 Index,Health Technology,2026-06-16 23:00:00,5,1,0,0,6,0,0,0,0,0,137983862150.0
JP,Japan 225 Index,Industrial Services,2026-06-16 23:00:00,0,0,1,0,1,3,0,0,1,0,52211130350.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-16 23:00:00,0,0,0,1,6,1,0,0,0,0,189496504500.0
JP,Japan 225 Index,Process Industries,2026-06-16 23:00:00,2,0,0,0,16,0,0,0,1,0,230682485970.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-16 23:00:00,14,2,1,1,14,2,0,0,0,0,1742859637510.0
JP,Japan 225 Index,Retail Trade,2026-06-16 23:00:00,6,0,0,0,5,1,0,0,0,0,159031100650.0
JP,Japan 225 Index,Technology Services,2026-06-16 23:00:00,6,1,0,0,4,0,0,0,1,0,129901950940.0
JP,Japan 225 Index,Transportation,2026-06-16 23:00:00,6,0,0,0,8,0,0,0,0,0,105919928810.0
JP,Japan 225 Index,Utilities,2026-06-16 23:00:00,0,0,0,0,4,1,0,0,0,0,40006369050.0
JP,All Japanese companies,Commercial Services,2026-06-16 23:00:00,99,7,3,4,185,12,4,2,27,0,74033040100.0
JP,All Japanese companies,Communications,2026-06-16 23:00:00,10,0,0,0,13,0,0,0,0,0,508244517290.0
JP,All Japanese companies,Consumer Durables,2026-06-16 23:00:00,27,2,0,3,78,4,1,1,15,0,415057688620.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-16 23:00:00,56,0,0,1,108,1,1,3,17,0,172803644160.0
JP,All Japanese companies,Consumer Services,2026-06-16 23:00:00,68,6,2,3,124,7,2,5,21,0,122976796100.0
JP,All Japanese companies,Distribution Services,2026-06-16 23:00:00,56,6,0,1,142,6,1,0,13,0,142434002900.0
JP,All Japanese companies,Electronic Technology,2026-06-16 23:00:00,50,16,6,7,102,17,6,5,8,0,5956473185900.0
JP,All Japanese companies,Energy Minerals,2026-06-16 23:00:00,1,0,0,0,4,2,0,0,1,0,43144387100.0
JP,All Japanese companies,Finance,2026-06-16 23:00:00,79,5,1,3,260,6,1,2,18,0,821135075570.0
JP,All Japanese companies,Government,2026-06-16 23:00:00,1,0,0,0,0,0,0,0,0,0,9600000.0
JP,All Japanese companies,Health Services,2026-06-16 23:00:00,11,1,0,1,14,0,0,0,7,0,1642727900.0
JP,All Japanese companies,Health Technology,2026-06-16 23:00:00,45,3,2,0,60,7,2,1,10,0,205361306060.0
JP,All Japanese companies,Industrial Services,2026-06-16 23:00:00,36,2,2,0,97,10,1,0,10,0,109616568900.0
JP,All Japanese companies,Miscellaneous,2026-06-16 23:00:00,2,0,0,0,2,0,0,0,0,0,850341700.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-16 23:00:00,16,3,1,3,58,3,1,0,4,0,356758756300.0
JP,All Japanese companies,Process Industries,2026-06-16 23:00:00,74,9,2,2,135,7,2,0,21,0,428884705520.0
JP,All Japanese companies,Producer Manufacturing,2026-06-16 23:00:00,179,16,7,9,251,18,3,1,23,0,2198394454110.0
JP,All Japanese companies,Retail Trade,2026-06-16 23:00:00,59,4,2,2,127,14,3,2,19,0,234130479470.0
JP,All Japanese companies,Technology Services,2026-06-16 23:00:00,154,23,3,14,299,35,12,8,39,1,326724426658.0
JP,All Japanese companies,Transportation,2026-06-16 23:00:00,36,1,1,0,64,2,0,0,7,0,143193355510.0
