Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-20 22:00:00,2,2,0,0,2,0,0,0,0,0,40283579000.0
JP,Japan 225 Index,Communications,2026-08-20 22:00:00,3,0,0,0,0,0,0,0,0,0,74529088620.0
JP,Japan 225 Index,Consumer Durables,2026-08-20 22:00:00,10,9,2,0,2,0,0,0,0,0,408074630830.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-20 22:00:00,8,2,0,0,2,0,0,0,0,0,115912359950.0
JP,Japan 225 Index,Consumer Services,2026-08-20 22:00:00,2,0,0,0,0,0,0,0,0,0,18955724200.0
JP,Japan 225 Index,Distribution Services,2026-08-20 22:00:00,3,1,0,0,1,0,0,0,0,0,91496455950.0
JP,Japan 225 Index,Electronic Technology,2026-08-20 22:00:00,13,1,1,0,5,0,0,0,0,0,3461191510300.0
JP,Japan 225 Index,Energy Minerals,2026-08-20 22:00:00,3,0,0,0,0,0,0,0,0,0,25884138250.0
JP,Japan 225 Index,Finance,2026-08-20 22:00:00,14,1,0,0,11,1,0,0,1,0,523829045700.0
JP,Japan 225 Index,Health Technology,2026-08-20 22:00:00,5,4,1,1,1,0,0,0,0,0,198419305600.0
JP,Japan 225 Index,Industrial Services,2026-08-20 22:00:00,6,0,0,0,0,0,0,0,0,0,24396762400.0
JP,Japan 225 Index,Miscellaneous,2026-08-20 22:00:00,0,1,0,0,0,0,0,0,0,0,189826567300.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-20 22:00:00,4,1,1,1,1,0,0,0,0,0,186849230650.0
JP,Japan 225 Index,Process Industries,2026-08-20 22:00:00,16,0,1,0,2,0,0,0,0,0,149644280000.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-20 22:00:00,17,6,2,0,9,0,0,0,0,0,1139478968070.0
JP,Japan 225 Index,Retail Trade,2026-08-20 22:00:00,7,3,1,0,1,0,0,0,0,0,163683788180.0
JP,Japan 225 Index,Technology Services,2026-08-20 22:00:00,6,5,1,0,0,0,0,0,0,0,179116576800.0
JP,Japan 225 Index,Transportation,2026-08-20 22:00:00,10,1,0,0,3,0,0,0,0,0,106905754340.0
JP,Japan 225 Index,Utilities,2026-08-20 22:00:00,2,1,0,1,1,0,0,0,0,0,59067111410.0
JP,All Japanese companies,Commercial Services,2026-08-20 22:00:00,191,47,5,7,66,1,0,1,21,0,88285134790.0
JP,All Japanese companies,Communications,2026-08-20 22:00:00,17,0,1,0,1,1,0,0,2,0,78358410320.0
