Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-07 01:00:00,5,0,0,0,1,0,0,0,0,0,8071632600.0
JP,Japan 225 Index,Communications,2026-08-07 01:00:00,3,0,0,0,0,0,1,0,0,0,121195515600.0
JP,Japan 225 Index,Consumer Durables,2026-08-07 01:00:00,16,3,0,1,3,0,0,0,0,0,196031956780.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-07 01:00:00,9,1,1,0,0,0,0,0,1,0,48584723400.0
JP,Japan 225 Index,Consumer Services,2026-08-07 01:00:00,2,0,0,0,0,0,0,0,0,0,6598611900.0
JP,Japan 225 Index,Distribution Services,2026-08-07 01:00:00,4,0,0,0,1,0,0,0,0,0,36364596050.0
JP,Japan 225 Index,Electronic Technology,2026-08-07 01:00:00,9,0,0,0,6,3,1,1,0,0,1222557134900.0
JP,Japan 225 Index,Energy Minerals,2026-08-07 01:00:00,1,1,1,0,0,0,0,0,0,0,10778061550.0
JP,Japan 225 Index,Finance,2026-08-07 01:00:00,20,2,0,0,6,0,0,0,0,0,162111752900.0
JP,Japan 225 Index,Health Technology,2026-08-07 01:00:00,10,1,0,0,0,0,0,1,0,0,67210482600.0
JP,Japan 225 Index,Industrial Services,2026-08-07 01:00:00,3,0,0,0,3,0,0,0,0,0,8897854100.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-07 01:00:00,5,1,0,0,2,0,0,0,0,0,64877829000.0
JP,Japan 225 Index,Process Industries,2026-08-07 01:00:00,15,1,0,0,3,0,0,0,0,0,107396766970.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-07 01:00:00,9,0,1,0,17,4,2,1,0,0,471079756150.0
JP,Japan 225 Index,Retail Trade,2026-08-07 01:00:00,11,0,0,0,1,0,0,0,0,0,47874153070.0
JP,Japan 225 Index,Technology Services,2026-08-07 01:00:00,7,3,0,1,0,0,0,1,0,0,60364702480.0
JP,Japan 225 Index,Transportation,2026-08-07 01:00:00,12,0,0,0,2,0,0,0,0,0,23964948580.0
JP,Japan 225 Index,Utilities,2026-08-07 01:00:00,4,0,0,0,1,0,0,0,0,0,12779113760.0
JP,All Japanese companies,Commercial Services,2026-08-07 01:00:00,169,6,0,1,120,4,2,1,36,0,17936808400.0
JP,All Japanese companies,Communications,2026-08-07 01:00:00,10,0,1,0,8,1,1,1,1,0,122327290100.0
JP,All Japanese companies,Consumer Durables,2026-08-07 01:00:00,77,4,0,2,33,2,1,1,13,0,214162635230.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-07 01:00:00,116,7,2,1,44,0,0,3,15,0,85608755050.0
JP,All Japanese companies,Consumer Services,2026-08-07 01:00:00,143,3,2,1,58,2,1,2,25,0,40289956950.0
JP,All Japanese companies,Distribution Services,2026-08-07 01:00:00,99,7,2,2,87,2,3,1,21,0,58937800600.0
JP,All Japanese companies,Electronic Technology,2026-08-07 01:00:00,51,4,0,4,89,32,15,8,13,0,1309971759400.0
JP,All Japanese companies,Energy Minerals,2026-08-07 01:00:00,4,1,1,1,0,0,0,0,1,0,13891401950.0
JP,All Japanese companies,Finance,2026-08-07 01:00:00,215,5,0,1,117,2,1,3,34,0,216610266300.0
JP,All Japanese companies,Government,2026-08-07 01:00:00,1,0,0,0,0,0,0,0,0,0,2200000.0
JP,All Japanese companies,Health Services,2026-08-07 01:00:00,17,1,0,0,9,0,0,0,7,0,444127000.0
JP,All Japanese companies,Health Technology,2026-08-07 01:00:00,62,1,0,1,40,8,3,1,14,0,92261634650.0
JP,All Japanese companies,Industrial Services,2026-08-07 01:00:00,73,3,3,1,60,4,1,2,12,0,31097194450.0
JP,All Japanese companies,Miscellaneous,2026-08-07 01:00:00,1,0,0,0,1,1,0,0,0,0,418905000.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-07 01:00:00,52,4,1,0,22,2,1,1,6,0,115880675500.0
JP,All Japanese companies,Process Industries,2026-08-07 01:00:00,127,6,1,2,82,8,3,4,17,0,161708434320.0
JP,All Japanese companies,Producer Manufacturing,2026-08-07 01:00:00,174,6,5,7,196,49,16,13,36,0,631532912380.0
JP,All Japanese companies,Retail Trade,2026-08-07 01:00:00,151,4,1,1,40,1,0,0,34,0,85189669220.0
JP,All Japanese companies,Technology Services,2026-08-07 01:00:00,245,17,2,7,223,16,4,9,67,0,108163532810.0
JP,All Japanese companies,Transportation,2026-08-07 01:00:00,72,2,1,1,23,2,0,0,9,0,32923313630.0
JP,All Japanese companies,Utilities,2026-08-07 01:00:00,21,0,0,1,5,3,0,0,2,0,21010090430.0
KR,All South Korean Companies,Commercial Services,2026-08-07 01:00:00,42,3,3,2,35,7,1,4,7,0,65508632895.0
KR,All South Korean Companies,Communications,2026-08-07 01:00:00,5,0,1,1,5,1,0,0,1,0,31238568478.0
KR,All South Korean Companies,Consumer Durables,2026-08-07 01:00:00,31,3,0,0,32,3,3,2,5,0,389409509388.0
KR,All South Korean Companies,Consumer Non-Durables,2026-08-07 01:00:00,80,7,3,2,52,4,1,1,8,0,196963490800.0
