Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-27 03:00:00,1,0,0,0,5,0,0,0,0,0,12954522000.0
JP,Japan 225 Index,Communications,2026-08-27 03:00:00,0,0,0,0,3,0,0,0,0,0,28705667330.0
JP,Japan 225 Index,Consumer Durables,2026-08-27 03:00:00,8,0,0,0,13,1,0,0,1,0,165498197040.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-27 03:00:00,3,0,0,0,9,0,0,0,0,0,40122109000.0
JP,Japan 225 Index,Consumer Services,2026-08-27 03:00:00,0,0,0,0,2,0,0,0,0,0,11125110400.0
JP,Japan 225 Index,Distribution Services,2026-08-27 03:00:00,2,0,0,0,2,0,0,0,1,0,33158787300.0
JP,Japan 225 Index,Electronic Technology,2026-08-27 03:00:00,13,1,1,0,5,0,0,0,0,0,1954858860650.0
JP,Japan 225 Index,Energy Minerals,2026-08-27 03:00:00,3,0,0,0,0,0,0,0,0,0,9617863200.0
JP,Japan 225 Index,Finance,2026-08-27 03:00:00,10,0,0,0,18,0,0,0,0,0,220515453000.0
JP,Japan 225 Index,Health Technology,2026-08-27 03:00:00,2,0,0,0,10,0,0,0,0,0,51360111050.0
JP,Japan 225 Index,Industrial Services,2026-08-27 03:00:00,4,0,0,0,2,0,0,0,0,0,9981739900.0
JP,Japan 225 Index,Miscellaneous,2026-08-27 03:00:00,0,0,0,0,1,0,0,0,0,0,102176097600.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-27 03:00:00,1,0,0,0,6,1,0,0,0,0,69661763050.0
JP,Japan 225 Index,Process Industries,2026-08-27 03:00:00,12,0,0,0,7,0,0,0,0,0,62612792620.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-27 03:00:00,18,1,0,0,14,0,0,0,1,0,625282936290.0
JP,Japan 225 Index,Retail Trade,2026-08-27 03:00:00,5,0,0,0,7,0,0,0,0,0,72368634930.0
JP,Japan 225 Index,Technology Services,2026-08-27 03:00:00,5,1,0,0,5,0,0,0,1,0,90991771570.0
JP,Japan 225 Index,Transportation,2026-08-27 03:00:00,4,0,0,0,10,0,0,0,0,0,47729777650.0
JP,Japan 225 Index,Utilities,2026-08-27 03:00:00,0,0,0,0,5,0,0,0,0,0,18978626870.0
JP,All Japanese companies,Commercial Services,2026-08-27 03:00:00,130,5,3,3,146,5,3,0,44,0,35493071320.0
JP,All Japanese companies,Communications,2026-08-27 03:00:00,7,1,1,0,11,0,0,0,2,0,33344090030.0
JP,All Japanese companies,Consumer Durables,2026-08-27 03:00:00,37,4,0,0,74,3,0,0,15,0,182432434140.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-27 03:00:00,52,0,0,0,111,3,0,0,22,0,79103669400.0
JP,All Japanese companies,Consumer Services,2026-08-27 03:00:00,70,1,1,0,141,2,0,0,22,0,60246259950.0
JP,All Japanese companies,Distribution Services,2026-08-27 03:00:00,97,3,1,1,93,2,0,0,27,0,61570368950.0
JP,All Japanese companies,Electronic Technology,2026-08-27 03:00:00,122,12,5,4,59,0,1,2,10,0,2046711672600.0
JP,All Japanese companies,Energy Minerals,2026-08-27 03:00:00,6,0,0,0,1,0,0,0,1,0,11198563800.0
JP,All Japanese companies,Finance,2026-08-27 03:00:00,187,9,1,2,130,2,0,1,46,1,335445860830.0
JP,All Japanese companies,Government,2026-08-27 03:00:00,0,0,0,0,1,0,0,0,0,0,13020000.0
JP,All Japanese companies,Health Services,2026-08-27 03:00:00,13,2,0,0,12,1,0,0,6,0,620884800.0
JP,All Japanese companies,Health Technology,2026-08-27 03:00:00,42,7,1,0,67,3,0,1,9,0,83021884500.0
JP,All Japanese companies,Industrial Services,2026-08-27 03:00:00,69,1,1,0,74,2,1,1,10,0,41251767800.0
JP,All Japanese companies,Miscellaneous,2026-08-27 03:00:00,0,0,0,0,4,0,0,0,0,0,102594099600.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-27 03:00:00,31,1,0,0,46,3,1,0,7,0,124275673250.0
JP,All Japanese companies,Process Industries,2026-08-27 03:00:00,119,6,0,2,104,1,1,0,17,0,131205015320.0
