Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-01 23:00:00,1,1,0,0,4,0,0,0,0,0,40934636100.0
JP,Japan 225 Index,Communications,2026-07-01 23:00:00,1,0,0,0,2,1,0,0,0,0,324072816240.0
JP,Japan 225 Index,Consumer Durables,2026-07-01 23:00:00,9,0,1,0,11,0,0,1,1,0,440947999380.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-01 23:00:00,3,0,1,0,5,2,0,1,0,0,127203487950.0
JP,Japan 225 Index,Consumer Services,2026-07-01 23:00:00,0,0,0,0,0,2,0,0,0,0,15541552400.0
JP,Japan 225 Index,Distribution Services,2026-07-01 23:00:00,2,0,0,1,2,0,0,0,0,0,119204506600.0
JP,Japan 225 Index,Electronic Technology,2026-07-01 23:00:00,7,2,3,2,5,1,0,0,0,0,4551871042850.0
JP,Japan 225 Index,Energy Minerals,2026-07-01 23:00:00,1,0,0,0,2,0,0,0,0,0,24943288400.0
JP,Japan 225 Index,Finance,2026-07-01 23:00:00,19,0,0,0,8,1,0,0,0,0,449884496800.0
JP,Japan 225 Index,Health Technology,2026-07-01 23:00:00,0,0,0,0,9,3,0,0,0,0,132061639650.0
JP,Japan 225 Index,Industrial Services,2026-07-01 23:00:00,4,0,0,0,2,0,0,0,0,0,36819382050.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-01 23:00:00,1,0,0,0,7,0,0,0,0,0,118673483800.0
JP,Japan 225 Index,Process Industries,2026-07-01 23:00:00,3,1,1,0,12,2,0,0,0,0,229671860090.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-01 23:00:00,14,7,1,2,6,2,1,1,0,0,1710444556960.0
JP,Japan 225 Index,Retail Trade,2026-07-01 23:00:00,0,0,0,0,7,4,0,1,0,0,178852253740.0
JP,Japan 225 Index,Technology Services,2026-07-01 23:00:00,4,1,0,0,6,0,1,0,0,0,135106362160.0
JP,Japan 225 Index,Transportation,2026-07-01 23:00:00,2,0,0,0,9,2,0,0,1,0,94119724150.0
JP,Japan 225 Index,Utilities,2026-07-01 23:00:00,1,0,0,0,4,0,0,0,0,0,67244363600.0
JP,All Japanese companies,Commercial Services,2026-07-01 23:00:00,144,13,4,5,132,8,3,5,29,0,74167242900.0
JP,All Japanese companies,Communications,2026-07-01 23:00:00,4,1,0,0,12,2,0,1,3,0,328076048740.0
