Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-22 23:00:00,3,1,0,1,1,0,0,0,0,0,43566970300.0
JP,Japan 225 Index,Communications,2026-06-22 23:00:00,1,0,0,0,2,1,0,0,0,0,389143851330.0
JP,Japan 225 Index,Consumer Durables,2026-06-22 23:00:00,9,0,0,0,12,1,0,0,1,0,319022838670.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-22 23:00:00,4,1,1,0,6,0,0,0,0,0,141812088400.0
JP,Japan 225 Index,Consumer Services,2026-06-22 23:00:00,0,0,0,0,2,0,0,0,0,0,13021001250.0
JP,Japan 225 Index,Distribution Services,2026-06-22 23:00:00,2,0,0,0,2,0,0,0,1,0,91356711800.0
JP,Japan 225 Index,Electronic Technology,2026-06-22 23:00:00,7,5,2,2,3,0,0,1,0,0,4339526346350.0
JP,Japan 225 Index,Energy Minerals,2026-06-22 23:00:00,0,0,0,0,3,0,0,0,0,0,24151773100.0
JP,Japan 225 Index,Finance,2026-06-22 23:00:00,19,0,0,0,9,0,0,0,0,0,440430662600.0
JP,Japan 225 Index,Health Technology,2026-06-22 23:00:00,6,0,0,0,6,0,0,0,0,0,107406189800.0
JP,Japan 225 Index,Industrial Services,2026-06-22 23:00:00,3,0,0,0,2,1,0,0,0,0,30592281200.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-22 23:00:00,3,0,0,1,3,0,0,0,1,0,148827068280.0
JP,Japan 225 Index,Process Industries,2026-06-22 23:00:00,13,1,1,0,4,0,0,0,0,0,186613793820.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-22 23:00:00,17,5,1,4,7,0,0,0,0,0,1355639029400.0
JP,Japan 225 Index,Retail Trade,2026-06-22 23:00:00,3,1,0,1,7,0,0,0,0,0,159175827800.0
JP,Japan 225 Index,Technology Services,2026-06-22 23:00:00,4,2,0,0,6,0,0,0,0,0,120447332500.0
JP,Japan 225 Index,Transportation,2026-06-22 23:00:00,9,0,0,0,4,1,0,0,0,0,82313776650.0
JP,Japan 225 Index,Utilities,2026-06-22 23:00:00,4,0,0,0,0,0,0,1,0,0,53798600200.0
JP,All Japanese companies,Commercial Services,2026-06-22 23:00:00,130,8,6,10,145,14,1,2,28,0,84729442700.0
JP,All Japanese companies,Communications,2026-06-22 23:00:00,12,1,0,1,8,1,0,0,0,0,392863671130.0
JP,All Japanese companies,Consumer Durables,2026-06-22 23:00:00,43,7,0,3,63,3,3,0,9,0,357362402620.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-22 23:00:00,67,4,3,0,94,2,2,0,15,0,215520122850.0
JP,All Japanese companies,Consumer Services,2026-06-22 23:00:00,75,5,2,3,116,2,2,3,29,0,103759478750.0
JP,All Japanese companies,Distribution Services,2026-06-22 23:00:00,92,4,1,2,97,7,0,2,20,0,133789212250.0
JP,All Japanese companies,Electronic Technology,2026-06-22 23:00:00,78,23,13,18,65,6,3,3,8,0,4635130382550.0
JP,All Japanese companies,Energy Minerals,2026-06-22 23:00:00,0,0,0,0,7,0,0,0,1,0,28239837500.0
JP,All Japanese companies,Finance,2026-06-22 23:00:00,167,10,3,2,165,8,1,0,21,0,633608670190.0
JP,All Japanese companies,Government,2026-06-22 23:00:00,1,0,0,0,0,0,0,0,0,0,9600000.0
