Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-17 22:00:00,2,0,0,0,2,1,0,1,0,0,43031358000.0
JP,Japan 225 Index,Communications,2026-08-17 22:00:00,0,0,0,0,2,0,0,0,1,0,71230318590.0
JP,Japan 225 Index,Consumer Durables,2026-08-17 22:00:00,9,1,0,0,12,0,1,0,0,0,363748696780.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-17 22:00:00,1,0,0,0,7,4,0,0,0,0,103154537500.0
JP,Japan 225 Index,Consumer Services,2026-08-17 22:00:00,0,0,0,0,2,0,0,0,0,0,19026160400.0
JP,Japan 225 Index,Distribution Services,2026-08-17 22:00:00,1,0,0,0,3,1,0,0,0,0,89969510000.0
JP,Japan 225 Index,Electronic Technology,2026-08-17 22:00:00,7,3,0,1,8,1,0,0,0,0,4046170865350.0
JP,Japan 225 Index,Energy Minerals,2026-08-17 22:00:00,2,0,0,0,1,0,0,0,0,0,25803454000.0
JP,Japan 225 Index,Finance,2026-08-17 22:00:00,7,0,0,0,20,1,0,0,0,0,487428891100.0
JP,Japan 225 Index,Health Technology,2026-08-17 22:00:00,0,0,0,0,11,1,0,0,0,0,127376318250.0
JP,Japan 225 Index,Industrial Services,2026-08-17 22:00:00,4,0,0,0,2,0,0,0,0,0,24274982450.0
JP,Japan 225 Index,Miscellaneous,2026-08-17 22:00:00,1,0,0,0,0,0,0,0,0,0,157854868200.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-17 22:00:00,2,1,0,1,4,0,0,0,0,0,114809619900.0
JP,Japan 225 Index,Process Industries,2026-08-17 22:00:00,5,1,0,0,13,0,0,0,0,0,142851476760.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-17 22:00:00,14,4,1,1,12,1,1,0,0,0,1260992912260.0
JP,Japan 225 Index,Retail Trade,2026-08-17 22:00:00,1,0,0,0,10,1,0,0,0,0,154706555630.0
JP,Japan 225 Index,Technology Services,2026-08-17 22:00:00,2,0,0,0,5,1,2,2,0,0,252344711370.0
