Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-25 23:00:00,4,1,0,0,1,0,0,0,0,0,32941179600.0
JP,Japan 225 Index,Communications,2026-06-25 23:00:00,0,0,0,1,3,0,0,0,0,0,660879949310.0
JP,Japan 225 Index,Consumer Durables,2026-06-25 23:00:00,16,3,0,0,2,1,0,1,0,0,385479077940.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-25 23:00:00,7,2,0,0,3,0,0,0,0,0,118353483050.0
JP,Japan 225 Index,Consumer Services,2026-06-25 23:00:00,2,0,0,0,0,0,0,0,0,0,17551086700.0
JP,Japan 225 Index,Distribution Services,2026-06-25 23:00:00,1,0,0,0,4,0,0,0,0,0,117623420600.0
JP,Japan 225 Index,Electronic Technology,2026-06-25 23:00:00,10,1,3,5,1,0,0,0,0,0,4855191461000.0
JP,Japan 225 Index,Energy Minerals,2026-06-25 23:00:00,0,0,0,0,2,1,0,0,0,0,36308179700.0
JP,Japan 225 Index,Finance,2026-06-25 23:00:00,17,1,0,0,9,1,0,0,0,0,512107015100.0
JP,Japan 225 Index,Health Technology,2026-06-25 23:00:00,5,1,0,0,5,1,0,0,0,0,131524250400.0
JP,Japan 225 Index,Industrial Services,2026-06-25 23:00:00,0,0,0,0,5,1,0,0,0,0,33218224250.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-25 23:00:00,3,0,0,0,4,1,0,0,0,0,115346276200.0
JP,Japan 225 Index,Process Industries,2026-06-25 23:00:00,14,1,1,0,2,1,0,0,0,0,211036955230.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-25 23:00:00,14,2,2,3,11,2,0,0,0,0,1630057146270.0
JP,Japan 225 Index,Retail Trade,2026-06-25 23:00:00,7,1,0,2,2,0,0,0,0,0,156665133210.0
JP,Japan 225 Index,Technology Services,2026-06-25 23:00:00,8,0,0,0,4,0,0,0,0,0,132143273970.0
JP,Japan 225 Index,Transportation,2026-06-25 23:00:00,7,1,0,0,5,1,0,0,0,0,93970395950.0
JP,Japan 225 Index,Utilities,2026-06-25 23:00:00,2,1,0,0,2,0,0,0,0,0,46853122680.0
JP,All Japanese companies,Commercial Services,2026-06-25 23:00:00,149,12,2,3,138,9,1,0,29,0,67473784720.0
JP,All Japanese companies,Communications,2026-06-25 23:00:00,6,2,0,1,10,0,0,0,4,0,664409280910.0
JP,All Japanese companies,Consumer Durables,2026-06-25 23:00:00,69,11,3,1,37,2,0,3,6,0,428681623340.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-25 23:00:00,94,11,2,1,67,1,0,0,11,0,218044606840.0
JP,All Japanese companies,Consumer Services,2026-06-25 23:00:00,135,11,1,4,58,1,1,2,24,0,138399516500.0
JP,All Japanese companies,Distribution Services,2026-06-25 23:00:00,129,8,2,2,65,4,2,1,12,0,162868858650.0
JP,All Japanese companies,Electronic Technology,2026-06-25 23:00:00,116,23,12,20,29,6,1,2,8,0,5143934883000.0
JP,All Japanese companies,Energy Minerals,2026-06-25 23:00:00,1,0,0,0,6,1,0,0,0,0,41696716000.0
JP,All Japanese companies,Finance,2026-06-25 23:00:00,240,13,2,2,83,7,2,0,29,1,731758502050.0
JP,All Japanese companies,Government,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,0,0,9280000.0
JP,All Japanese companies,Health Services,2026-06-25 23:00:00,17,2,0,0,9,0,0,2,4,0,2329666700.0
JP,All Japanese companies,Health Technology,2026-06-25 23:00:00,57,15,3,2,37,3,4,0,8,0,197685585020.0
JP,All Japanese companies,Industrial Services,2026-06-25 23:00:00,71,3,1,0,66,2,1,0,14,0,83056601800.0
JP,All Japanese companies,Miscellaneous,2026-06-25 23:00:00,2,0,0,0,1,0,0,0,0,0,790845000.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-25 23:00:00,42,1,3,1,31,4,0,0,7,0,346157577700.0
JP,All Japanese companies,Process Industries,2026-06-25 23:00:00,160,24,8,5,40,3,0,0,12,0,366172555280.0
JP,All Japanese companies,Producer Manufacturing,2026-06-25 23:00:00,255,38,15,16,140,8,1,2,32,0,2050055908360.0
JP,All Japanese companies,Retail Trade,2026-06-25 23:00:00,114,9,1,6,71,3,2,0,26,0,300752442060.0
JP,All Japanese companies,Technology Services,2026-06-25 23:00:00,238,29,11,7,226,18,3,7,51,0,261016393249.0
JP,All Japanese companies,Transportation,2026-06-25 23:00:00,48,2,0,1,47,2,1,0,9,0,124143469450.0
JP,All Japanese companies,Utilities,2026-06-25 23:00:00,14,2,1,0,11,1,1,0,2,0,74853117940.0
KR,All South Korean Companies,Commercial Services,2026-06-25 23:00:00,24,4,0,4,36,16,12,4,4,0,168690875526.0
KR,All South Korean Companies,Communications,2026-06-25 23:00:00,5,1,1,1,2,4,0,0,0,0,100311459633.0
KR,All South Korean Companies,Consumer Durables,2026-06-25 23:00:00,20,4,3,2,29,13,6,3,1,0,1449871519007.0
KR,All South Korean Companies,Consumer Non-Durables,2026-06-25 23:00:00,30,8,2,3,66,18,8,12,10,0,596174597018.0
KR,All South Korean Companies,Consumer Services,2026-06-25 23:00:00,13,5,1,1,31,9,3,8,2,0,128602776083.0
KR,All South Korean Companies,Distribution Services,2026-06-25 23:00:00,10,4,2,2,26,9,4,1,3,0,332210372814.0
KR,All South Korean Companies,Electronic Technology,2026-06-25 23:00:00,57,21,4,13,141,88,46,46,8,0,38053013277389.0
KR,All South Korean Companies,Energy Minerals,2026-06-25 23:00:00,0,0,0,0,5,3,1,1,0,0,86800396112.0
KR,All South Korean Companies,Finance,2026-06-25 23:00:00,56,8,3,7,76,4,6,1,29,0,4912097786497.0
KR,All South Korean Companies,Health Services,2026-06-25 23:00:00,2,0,1,0,1,3,1,0,2,0,26889179260.0
KR,All South Korean Companies,Health Technology,2026-06-25 23:00:00,58,9,5,8,115,49,29,30,8,0,1744208186400.0
KR,All South Korean Companies,Industrial Services,2026-06-25 23:00:00,11,1,1,4,21,8,6,1,3,0,743376869200.0
KR,All South Korean Companies,Miscellaneous,2026-06-25 23:00:00,0,0,0,0,5,1,0,0,2,0,4204592476.0
KR,All South Korean Companies,Non-Energy Minerals,2026-06-25 23:00:00,16,3,1,2,42,22,6,11,4,0,611235133316.0
KR,All South Korean Companies,Process Industries,2026-06-25 23:00:00,36,4,1,5,106,38,12,17,8,0,671348044435.0
KR,All South Korean Companies,Producer Manufacturing,2026-06-25 23:00:00,68,13,3,15,161,106,40,47,9,0,5309158784412.0
KR,All South Korean Companies,Retail Trade,2026-06-25 23:00:00,10,1,1,4,15,3,2,5,0,0,259052655385.0
KR,All South Korean Companies,Technology Services,2026-06-25 23:00:00,43,9,5,6,90,38,18,25,6,0,731968235090.0
KR,All South Korean Companies,Transportation,2026-06-25 23:00:00,6,1,2,0,17,7,2,0,2,0,250435596843.0
KR,All South Korean Companies,Utilities,2026-06-25 23:00:00,2,1,1,3,12,3,1,0,0,0,518487692160.0
KR,KOSPI Composite Index,Commercial Services,2026-06-25 23:00:00,4,1,0,0,6,2,1,0,1,0,81552659069.0
KR,KOSPI Composite Index,Communications,2026-06-25 23:00:00,4,0,0,1,1,0,0,0,0,0,97296936440.0
KR,KOSPI Composite Index,Consumer Durables,2026-06-25 23:00:00,11,2,1,1,13,4,0,0,0,0,1356458870274.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-06-25 23:00:00,22,1,1,0,38,4,2,5,6,0,528461705486.0
KR,KOSPI Composite Index,Consumer Services,2026-06-25 23:00:00,3,2,1,1,11,3,0,2,0,0,65229983366.0
KR,KOSPI Composite Index,Distribution Services,2026-06-25 23:00:00,2,1,0,1,9,4,0,0,0,0,299308598898.0
KR,KOSPI Composite Index,Electronic Technology,2026-06-25 23:00:00,7,4,1,2,15,13,9,5,1,0,36064666296660.0
KR,KOSPI Composite Index,Energy Minerals,2026-06-25 23:00:00,0,0,0,0,4,2,0,1,0,0,83079445196.0
KR,KOSPI Composite Index,Finance,2026-06-25 23:00:00,25,8,2,4,30,2,1,0,8,0,4849270785748.0
KR,KOSPI Composite Index,Health Technology,2026-06-25 23:00:00,15,2,0,1,31,6,1,2,1,0,451033352918.0
KR,KOSPI Composite Index,Industrial Services,2026-06-25 23:00:00,6,0,0,3,11,2,3,0,1,0,680455317518.0
KR,KOSPI Composite Index,Miscellaneous,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,1,0,22590022750.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-06-25 23:00:00,11,1,1,2,28,13,5,2,3,0,350604742924.0
KR,KOSPI Composite Index,Process Industries,2026-06-25 23:00:00,17,2,0,1,56,23,3,6,6,0,429345768816.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-06-25 23:00:00,36,0,0,2,51,28,8,6,2,0,3066658903080.0
KR,KOSPI Composite Index,Retail Trade,2026-06-25 23:00:00,6,1,0,1,8,1,1,2,0,0,218579490990.0
KR,KOSPI Composite Index,Technology Services,2026-06-25 23:00:00,4,0,2,0,11,4,1,0,1,0,517019950852.0
KR,KOSPI Composite Index,Transportation,2026-06-25 23:00:00,5,1,2,0,12,6,1,0,2,0,245381899750.0
KR,KOSPI Composite Index,Utilities,2026-06-25 23:00:00,2,0,1,1,12,0,1,0,0,0,504724489050.0
TW,All Taiwan Companies,Commercial Services,2026-06-25 23:00:00,16,3,1,2,25,5,2,0,4,0,18205606178.7
TW,All Taiwan Companies,Communications,2026-06-25 23:00:00,6,0,0,0,1,0,0,0,1,0,6557182037.3
TW,All Taiwan Companies,Consumer Durables,2026-06-25 23:00:00,45,1,2,4,55,1,0,0,16,0,10069713471.43
TW,All Taiwan Companies,Consumer Non-Durables,2026-06-25 23:00:00,33,2,0,0,24,1,0,0,5,0,3420102828.93
TW,All Taiwan Companies,Consumer Services,2026-06-25 23:00:00,26,2,1,0,30,5,0,1,12,0,830546449.53
TW,All Taiwan Companies,Distribution Services,2026-06-25 23:00:00,24,4,0,1,36,6,3,1,7,0,12764387771.65
TW,All Taiwan Companies,Electronic Technology,2026-06-25 23:00:00,144,24,11,37,345,88,33,14,38,0,1216119655023.68
TW,All Taiwan Companies,Energy Minerals,2026-06-25 23:00:00,1,0,0,0,2,0,0,0,1,0,1100602819.85
TW,All Taiwan Companies,Finance,2026-06-25 23:00:00,50,2,0,2,30,0,0,0,8,0,34370770615.49
TW,All Taiwan Companies,Health Services,2026-06-25 23:00:00,3,1,0,0,4,0,1,0,2,0,51990691.55
TW,All Taiwan Companies,Health Technology,2026-06-25 23:00:00,49,9,1,5,79,14,2,3,27,0,8692709817.15
TW,All Taiwan Companies,Industrial Services,2026-06-25 23:00:00,31,0,3,2,21,5,1,3,6,0,19816427640.3
TW,All Taiwan Companies,Miscellaneous,2026-06-25 23:00:00,0,0,0,0,0,0,0,0,1,0,707014.2
TW,All Taiwan Companies,Non-Energy Minerals,2026-06-25 23:00:00,13,3,0,3,36,1,0,0,6,0,12164201245.5
TW,All Taiwan Companies,Process Industries,2026-06-25 23:00:00,53,2,3,4,83,12,4,2,23,0,44341700975.72
TW,All Taiwan Companies,Producer Manufacturing,2026-06-25 23:00:00,89,10,4,11,158,25,8,4,29,0,99433581734.77
TW,All Taiwan Companies,Retail Trade,2026-06-25 23:00:00,13,1,0,2,11,4,1,0,5,0,5589776671.37
TW,All Taiwan Companies,Technology Services,2026-06-25 23:00:00,31,4,0,3,59,7,4,3,11,0,10618010473.16
TW,All Taiwan Companies,Transportation,2026-06-25 23:00:00,17,3,0,0,15,0,0,0,4,0,12825173012.53
TW,All Taiwan Companies,Utilities,2026-06-25 23:00:00,4,0,0,0,12,0,0,0,3,0,723039406.85
TW,FTSE TWSE Taiwan 50 Index,Communications,2026-06-25 23:00:00,3,0,0,0,0,0,0,0,0,0,6498810432.0
TW,FTSE TWSE Taiwan 50 Index,Consumer Non-Durables,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,0,0,225157070.8
TW,FTSE TWSE Taiwan 50 Index,Distribution Services,2026-06-25 23:00:00,1,0,0,0,0,0,0,0,0,0,217956480.0
TW,FTSE TWSE Taiwan 50 Index,Electronic Technology,2026-06-25 23:00:00,6,1,1,3,4,0,0,0,1,0,459049531259.0
TW,FTSE TWSE Taiwan 50 Index,Energy Minerals,2026-06-25 23:00:00,1,0,0,0,0,0,0,0,0,0,1099357238.2
TW,FTSE TWSE Taiwan 50 Index,Finance,2026-06-25 23:00:00,14,1,0,0,0,0,0,0,0,0,29782440141.4
TW,FTSE TWSE Taiwan 50 Index,Non-Energy Minerals,2026-06-25 23:00:00,1,0,0,0,1,0,0,0,0,0,1969670920.8
TW,FTSE TWSE Taiwan 50 Index,Process Industries,2026-06-25 23:00:00,1,1,1,0,1,0,0,0,0,0,21742999261.6
TW,FTSE TWSE Taiwan 50 Index,Producer Manufacturing,2026-06-25 23:00:00,1,0,0,0,1,0,0,0,0,0,2309324761.6
TW,FTSE TWSE Taiwan 50 Index,Retail Trade,2026-06-25 23:00:00,2,0,0,0,0,0,0,0,0,0,2441802042.0
TW,FTSE TWSE Taiwan 50 Index,Transportation,2026-06-25 23:00:00,0,0,0,0,3,0,0,0,0,0,3777785216.7
CN,All Chinese Companies,Commercial Services,2026-06-25 23:00:00,15,5,4,4,104,42,17,4,2,0,61721624861.2
CN,All Chinese Companies,Communications,2026-06-25 23:00:00,0,1,0,0,12,4,0,1,0,0,8904355143.05
CN,All Chinese Companies,Consumer Durables,2026-06-25 23:00:00,24,7,5,8,122,29,7,6,5,0,77652288811.57
CN,All Chinese Companies,Consumer Non-Durables,2026-06-25 23:00:00,42,6,1,8,101,35,5,5,3,0,53217387384.71
CN,All Chinese Companies,Consumer Services,2026-06-25 23:00:00,13,0,1,1,56,9,6,1,2,0,13119532811.57
CN,All Chinese Companies,Distribution Services,2026-06-25 23:00:00,12,1,3,3,55,22,8,3,2,0,57751017707.67
CN,All Chinese Companies,Electronic Technology,2026-06-25 23:00:00,135,58,27,61,293,119,29,6,5,0,1258375450643.81
CN,All Chinese Companies,Energy Minerals,2026-06-25 23:00:00,5,0,0,1,29,9,5,2,1,0,21522787715.6
CN,All Chinese Companies,Finance,2026-06-25 23:00:00,75,23,6,4,102,15,7,2,8,0,149406783979.74
CN,All Chinese Companies,Health Services,2026-06-25 23:00:00,1,1,0,0,10,1,1,0,0,0,4017796604.07
CN,All Chinese Companies,Health Technology,2026-06-25 23:00:00,69,11,7,6,242,68,14,11,2,0,114618759580.21
CN,All Chinese Companies,Industrial Services,2026-06-25 23:00:00,18,6,4,7,103,27,22,2,0,0,39200587145.84
CN,All Chinese Companies,Miscellaneous,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,0,0,1870797.63
CN,All Chinese Companies,Non-Energy Minerals,2026-06-25 23:00:00,36,6,7,13,106,66,16,7,5,0,251006094210.61
CN,All Chinese Companies,Process Industries,2026-06-25 23:00:00,63,27,19,26,298,157,45,24,3,0,390494360124.61
CN,All Chinese Companies,Producer Manufacturing,2026-06-25 23:00:00,109,50,21,41,499,317,74,33,4,0,798402565648.0
CN,All Chinese Companies,Retail Trade,2026-06-25 23:00:00,12,0,0,2,55,17,1,1,3,0,17395804416.34
CN,All Chinese Companies,Technology Services,2026-06-25 23:00:00,24,8,7,7,131,87,30,11,2,0,193188208010.12
CN,All Chinese Companies,Transportation,2026-06-25 23:00:00,28,7,4,2,62,15,5,4,4,0,38825436873.7
CN,All Chinese Companies,Unknown,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,0,0,9364492158.0
CN,All Chinese Companies,Utilities,2026-06-25 23:00:00,7,0,0,2,81,24,7,2,0,0,47897837584.67
CN,Shenzhen Component Index,Commercial Services,2026-06-25 23:00:00,1,1,1,0,5,2,0,0,0,0,16112615391.96
CN,Shenzhen Component Index,Communications,2026-06-25 23:00:00,0,0,0,0,1,0,0,0,0,0,879415854.72
CN,Shenzhen Component Index,Consumer Durables,2026-06-25 23:00:00,4,0,2,1,9,0,0,0,1,0,28859303408.69
