Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-27 23:00:00,3,0,1,1,0,1,0,0,0,0,52911251800.0
JP,Japan 225 Index,Communications,2026-07-27 23:00:00,2,1,0,0,0,1,0,0,0,0,346133124150.0
JP,Japan 225 Index,Consumer Durables,2026-07-27 23:00:00,5,12,3,1,2,0,0,0,0,0,387052288220.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-27 23:00:00,9,1,0,1,1,0,0,0,0,0,113576268300.0
JP,Japan 225 Index,Consumer Services,2026-07-27 23:00:00,1,0,1,0,0,0,0,0,0,0,33779358200.0
JP,Japan 225 Index,Distribution Services,2026-07-27 23:00:00,4,0,0,0,1,0,0,0,0,0,108859206650.0
JP,Japan 225 Index,Electronic Technology,2026-07-27 23:00:00,5,7,1,0,6,1,0,0,0,0,4124117477100.0
JP,Japan 225 Index,Energy Minerals,2026-07-27 23:00:00,1,0,0,0,2,0,0,0,0,0,35672414200.0
JP,Japan 225 Index,Finance,2026-07-27 23:00:00,26,1,0,0,1,0,0,0,0,0,645132777950.0
JP,Japan 225 Index,Health Technology,2026-07-27 23:00:00,8,2,1,0,0,0,0,1,0,0,186417986150.0
JP,Japan 225 Index,Industrial Services,2026-07-27 23:00:00,5,1,0,0,0,0,0,0,0,0,27187832850.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-27 23:00:00,3,4,0,0,1,0,0,0,0,0,114066095140.0
JP,Japan 225 Index,Process Industries,2026-07-27 23:00:00,14,2,0,0,1,1,0,1,0,0,229932509190.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-27 23:00:00,14,9,2,0,6,2,1,0,0,0,1084981583650.0
JP,Japan 225 Index,Retail Trade,2026-07-27 23:00:00,4,7,0,0,1,0,0,0,0,0,176126819500.0
JP,Japan 225 Index,Technology Services,2026-07-27 23:00:00,2,5,3,2,0,0,0,0,0,0,179000997070.0
JP,Japan 225 Index,Transportation,2026-07-27 23:00:00,8,5,1,0,0,0,0,0,0,0,134022663470.0
JP,Japan 225 Index,Utilities,2026-07-27 23:00:00,4,1,0,0,0,0,0,0,0,0,51216677600.0
JP,All Japanese companies,Commercial Services,2026-07-27 23:00:00,199,32,8,5,61,7,2,1,27,2,92044237200.0
JP,All Japanese companies,Communications,2026-07-27 23:00:00,10,5,1,0,5,1,0,0,1,0,349824762050.0
JP,All Japanese companies,Consumer Durables,2026-07-27 23:00:00,73,23,4,2,22,1,0,1,8,0,436713001970.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-27 23:00:00,128,19,0,2,23,1,1,0,14,0,188511803300.0
JP,All Japanese companies,Consumer Services,2026-07-27 23:00:00,154,31,8,3,21,2,0,0,18,0,129846124450.0
JP,All Japanese companies,Distribution Services,2026-07-27 23:00:00,143,18,4,0,42,1,0,1,16,0,168906060550.0
JP,All Japanese companies,Electronic Technology,2026-07-27 23:00:00,100,24,3,2,53,19,2,1,12,0,4306659520250.0
JP,All Japanese companies,Energy Minerals,2026-07-27 23:00:00,3,0,0,0,3,1,0,0,1,0,41772139500.0
JP,All Japanese companies,Finance,2026-07-27 23:00:00,288,31,3,3,33,1,0,2,16,0,889469488650.0
JP,All Japanese companies,Government,2026-07-27 23:00:00,0,0,0,0,0,0,0,0,1,0,2215000.0
JP,All Japanese companies,Health Services,2026-07-27 23:00:00,21,2,0,0,6,0,0,0,5,0,1370942800.0
JP,All Japanese companies,Health Technology,2026-07-27 23:00:00,72,17,7,1,17,3,0,1,12,0,248345702950.0
JP,All Japanese companies,Industrial Services,2026-07-27 23:00:00,115,10,1,2,18,2,1,0,9,1,95441386400.0
JP,All Japanese companies,Miscellaneous,2026-07-27 23:00:00,1,0,0,0,2,0,0,0,0,0,627866800.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-27 23:00:00,59,11,3,0,10,0,0,0,6,0,192854827940.0
JP,All Japanese companies,Process Industries,2026-07-27 23:00:00,161,20,0,0,51,5,1,3,10,0,343758904490.0
JP,All Japanese companies,Producer Manufacturing,2026-07-27 23:00:00,310,46,9,2,89,13,5,2,26,0,1433238177100.0
JP,All Japanese companies,Retail Trade,2026-07-27 23:00:00,136,29,4,4,39,0,0,0,18,0,265213697530.0
JP,All Japanese companies,Technology Services,2026-07-27 23:00:00,299,71,40,20,99,10,3,3,44,0,343420533376.0
JP,All Japanese companies,Transportation,2026-07-27 23:00:00,57,9,4,2,26,1,0,0,11,0,174932035420.0
JP,All Japanese companies,Utilities,2026-07-27 23:00:00,21,6,1,0,3,0,0,0,1,0,83884561950.0
KR,All South Korean Companies,Commercial Services,2026-07-27 23:00:00,40,12,6,5,23,5,2,1,10,0,160005649062.0
KR,All South Korean Companies,Communications,2026-07-27 23:00:00,4,2,0,1,5,1,0,0,1,0,390572881902.0
KR,All South Korean Companies,Consumer Durables,2026-07-27 23:00:00,36,4,2,4,24,5,2,0,3,0,932188608429.0
KR,All South Korean Companies,Consumer Non-Durables,2026-07-27 23:00:00,74,14,5,7,38,5,2,2,10,0,463252883812.0
KR,All South Korean Companies,Consumer Services,2026-07-27 23:00:00,38,6,5,3,16,0,3,2,1,0,88396019825.0
KR,All South Korean Companies,Distribution Services,2026-07-27 23:00:00,24,4,1,0,25,2,2,1,2,0,43995508521.0
KR,All South Korean Companies,Electronic Technology,2026-07-27 23:00:00,181,37,15,20,113,15,11,16,14,0,16041007026355.0
KR,All South Korean Companies,Energy Minerals,2026-07-27 23:00:00,3,0,0,0,2,1,0,3,1,0,171871616249.0
KR,All South Korean Companies,Finance,2026-07-27 23:00:00,101,7,1,3,34,7,1,2,32,0,1954541426627.0
KR,All South Korean Companies,Health Services,2026-07-27 23:00:00,4,1,1,0,2,1,0,0,1,0,13008567180.0
KR,All South Korean Companies,Health Technology,2026-07-27 23:00:00,133,26,14,11,82,14,7,9,17,0,1078034345166.0
KR,All South Korean Companies,Industrial Services,2026-07-27 23:00:00,27,1,0,2,22,2,0,0,1,0,251378694270.0
KR,All South Korean Companies,Miscellaneous,2026-07-27 23:00:00,4,0,0,1,1,0,0,0,2,0,9191644698.0
KR,All South Korean Companies,Non-Energy Minerals,2026-07-27 23:00:00,42,7,3,0,37,4,3,6,5,0,231191151870.0
KR,All South Korean Companies,Process Industries,2026-07-27 23:00:00,88,14,5,4,79,9,5,11,14,0,477714335158.0
KR,All South Korean Companies,Producer Manufacturing,2026-07-27 23:00:00,154,35,18,22,153,27,13,16,24,0,3408920462106.0
KR,All South Korean Companies,Retail Trade,2026-07-27 23:00:00,21,0,1,2,15,1,0,0,0,0,142701724886.0
KR,All South Korean Companies,Technology Services,2026-07-27 23:00:00,95,34,11,20,58,6,5,2,10,0,1320722006443.0
KR,All South Korean Companies,Transportation,2026-07-27 23:00:00,11,3,0,1,12,5,0,2,3,0,199845245852.0
KR,All South Korean Companies,Unknown,2026-07-27 23:00:00,0,0,0,0,0,0,0,0,0,1,94137680050.0
KR,All South Korean Companies,Utilities,2026-07-27 23:00:00,5,0,0,0,7,3,1,5,2,0,682033087600.0
KR,KOSPI Composite Index,Commercial Services,2026-07-27 23:00:00,7,2,2,0,3,0,1,0,0,0,91795972999.0
KR,KOSPI Composite Index,Communications,2026-07-27 23:00:00,2,0,0,0,3,0,0,0,1,0,384224825835.0
KR,KOSPI Composite Index,Consumer Durables,2026-07-27 23:00:00,17,0,0,2,10,1,1,0,0,0,754260386062.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-07-27 23:00:00,45,3,3,2,22,2,0,0,3,0,422567419255.0
KR,KOSPI Composite Index,Consumer Services,2026-07-27 23:00:00,17,0,1,1,3,0,0,1,0,0,39939142558.0
KR,KOSPI Composite Index,Distribution Services,2026-07-27 23:00:00,8,0,0,0,6,1,1,0,1,0,25612003810.0
KR,KOSPI Composite Index,Electronic Technology,2026-07-27 23:00:00,19,2,1,1,21,1,2,9,1,0,15131281950589.0
KR,KOSPI Composite Index,Energy Minerals,2026-07-27 23:00:00,1,0,0,0,2,1,0,2,1,0,167090436465.0
KR,KOSPI Composite Index,Finance,2026-07-27 23:00:00,47,2,1,3,18,2,1,1,5,0,1928839033791.0
KR,KOSPI Composite Index,Health Technology,2026-07-27 23:00:00,33,5,2,1,13,2,1,0,2,0,336559030756.0
KR,KOSPI Composite Index,Industrial Services,2026-07-27 23:00:00,12,0,0,1,12,1,0,0,0,0,241553505259.0
KR,KOSPI Composite Index,Miscellaneous,2026-07-27 23:00:00,2,0,0,0,0,0,0,0,0,0,12719877850.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-07-27 23:00:00,27,3,2,0,22,4,3,3,3,0,200277801961.0
KR,KOSPI Composite Index,Process Industries,2026-07-27 23:00:00,48,7,0,1,41,7,3,2,7,0,334786016170.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-07-27 23:00:00,57,3,2,1,43,10,4,4,10,0,2073179437091.0
KR,KOSPI Composite Index,Retail Trade,2026-07-27 23:00:00,11,0,1,1,6,1,0,0,0,0,113872841805.0
KR,KOSPI Composite Index,Technology Services,2026-07-27 23:00:00,13,3,0,2,2,0,1,0,1,0,922597997660.0
KR,KOSPI Composite Index,Transportation,2026-07-27 23:00:00,10,2,0,0,9,4,0,2,2,0,184811336461.0
KR,KOSPI Composite Index,Utilities,2026-07-27 23:00:00,4,0,0,0,6,2,1,2,2,0,645142670860.0
TW,All Taiwan Companies,Commercial Services,2026-07-27 23:00:00,16,3,0,1,20,6,0,3,10,0,8905685362.85
TW,All Taiwan Companies,Communications,2026-07-27 23:00:00,3,0,0,0,3,0,0,0,2,0,5490372888.3
TW,All Taiwan Companies,Consumer Durables,2026-07-27 23:00:00,45,1,0,3,51,6,1,1,17,0,5151121383.94
TW,All Taiwan Companies,Consumer Non-Durables,2026-07-27 23:00:00,29,3,0,0,23,0,0,0,10,0,1290473112.67
TW,All Taiwan Companies,Consumer Services,2026-07-27 23:00:00,34,1,0,0,33,2,0,0,9,0,418220789.6
