Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-11 00:00:00,6,0,0,0,0,0,0,0,0,0,37692661200.0
JP,Japan 225 Index,Communications,2026-09-11 00:00:00,3,0,0,0,0,0,0,0,0,0,87144593840.0
JP,Japan 225 Index,Consumer Durables,2026-09-11 00:00:00,12,0,1,0,9,1,0,0,0,0,406937500620.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-11 00:00:00,3,0,0,0,9,0,0,0,0,0,105287499350.0
JP,Japan 225 Index,Consumer Services,2026-09-11 00:00:00,2,0,0,0,0,0,0,0,0,0,22783203200.0
JP,Japan 225 Index,Distribution Services,2026-09-11 00:00:00,1,0,0,0,4,0,0,0,0,0,132228467900.0
JP,Japan 225 Index,Electronic Technology,2026-09-11 00:00:00,14,2,1,0,1,1,0,0,1,0,3031968646800.0
JP,Japan 225 Index,Energy Minerals,2026-09-11 00:00:00,1,0,0,0,2,0,0,0,0,0,56207205100.0
JP,Japan 225 Index,Finance,2026-09-11 00:00:00,19,3,0,0,5,0,0,0,1,0,558246478400.0
JP,Japan 225 Index,Health Technology,2026-09-11 00:00:00,2,0,0,0,10,0,0,0,0,0,161115492750.0
JP,Japan 225 Index,Industrial Services,2026-09-11 00:00:00,0,0,0,0,3,1,2,0,0,0,50080467200.0
JP,Japan 225 Index,Miscellaneous,2026-09-11 00:00:00,0,0,0,0,0,0,0,0,1,0,570212196000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-11 00:00:00,1,0,0,0,6,0,1,0,0,0,119362019610.0
JP,Japan 225 Index,Process Industries,2026-09-11 00:00:00,9,0,0,0,10,0,0,0,0,0,158234721290.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-11 00:00:00,6,0,0,0,24,2,2,0,0,0,991603800870.0
JP,Japan 225 Index,Retail Trade,2026-09-11 00:00:00,5,0,0,0,7,0,0,0,0,0,188014425090.0
JP,Japan 225 Index,Technology Services,2026-09-11 00:00:00,10,1,0,0,1,0,0,0,0,0,188422316290.0
JP,Japan 225 Index,Transportation,2026-09-11 00:00:00,7,0,0,0,7,0,0,0,0,0,101064294130.0
JP,Japan 225 Index,Utilities,2026-09-11 00:00:00,1,0,0,0,3,0,1,0,0,0,57746503940.0
JP,All Japanese companies,Commercial Services,2026-09-11 00:00:00,121,12,1,2,160,8,0,1,35,0,86127634160.0
JP,All Japanese companies,Communications,2026-09-11 00:00:00,14,1,0,0,2,1,0,0,4,0,90886723640.0
JP,All Japanese companies,Consumer Durables,2026-09-11 00:00:00,50,0,1,0,68,3,0,0,10,0,469567410570.0
JP,All Japanese companies,Consumer Non-Durables,2026-09-11 00:00:00,72,2,0,0,99,3,1,0,11,0,204817890810.0
JP,All Japanese companies,Consumer Services,2026-09-11 00:00:00,83,2,2,1,122,7,0,2,18,0,105066092400.0
JP,All Japanese companies,Distribution Services,2026-09-11 00:00:00,86,3,3,0,95,5,0,2,27,0,181375306900.0
JP,All Japanese companies,Electronic Technology,2026-09-11 00:00:00,104,9,4,4,75,7,2,0,10,0,3200251953660.0
JP,All Japanese companies,Energy Minerals,2026-09-11 00:00:00,3,0,0,0,5,0,0,0,0,0,64237954800.0
JP,All Japanese companies,Finance,2026-09-11 00:00:00,182,41,3,4,117,1,2,1,23,0,785983840340.0
JP,All Japanese companies,Government,2026-09-11 00:00:00,1,0,0,0,0,0,0,0,0,0,2152000.0
JP,All Japanese companies,Health Services,2026-09-11 00:00:00,9,2,1,0,18,1,0,0,3,0,1644096200.0
JP,All Japanese companies,Health Technology,2026-09-11 00:00:00,41,4,1,2,67,7,0,1,7,0,241353043900.0
JP,All Japanese companies,Industrial Services,2026-09-11 00:00:00,32,1,1,0,100,12,2,0,11,0,120248138100.0
