Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-04 00:00:00,4,0,0,0,2,0,0,0,0,0,35511524600.0
JP,Japan 225 Index,Communications,2026-09-04 00:00:00,0,0,0,0,3,0,0,0,0,0,71088367000.0
JP,Japan 225 Index,Consumer Durables,2026-09-04 00:00:00,14,0,0,0,9,0,0,0,0,0,338311672640.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-04 00:00:00,1,0,0,0,9,1,0,0,1,0,104523625650.0
JP,Japan 225 Index,Consumer Services,2026-09-04 00:00:00,0,1,0,0,1,0,0,0,0,0,26331223700.0
JP,Japan 225 Index,Distribution Services,2026-09-04 00:00:00,2,2,0,0,1,0,0,0,0,0,166800669700.0
JP,Japan 225 Index,Electronic Technology,2026-09-04 00:00:00,8,1,0,0,10,1,0,0,0,0,2376364370500.0
JP,Japan 225 Index,Energy Minerals,2026-09-04 00:00:00,2,0,0,0,0,1,0,0,0,0,48639653600.0
JP,Japan 225 Index,Finance,2026-09-04 00:00:00,22,0,0,0,5,0,0,0,1,0,754947878800.0
JP,Japan 225 Index,Health Technology,2026-09-04 00:00:00,8,0,0,0,4,0,0,0,0,0,164777622000.0
JP,Japan 225 Index,Industrial Services,2026-09-04 00:00:00,5,0,0,0,1,0,0,0,0,0,32433100400.0
JP,Japan 225 Index,Miscellaneous,2026-09-04 00:00:00,1,0,0,0,0,0,0,0,0,0,171779849100.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-04 00:00:00,7,0,0,0,0,1,0,0,0,0,147371345140.0
JP,Japan 225 Index,Process Industries,2026-09-04 00:00:00,15,0,0,0,4,0,0,0,0,0,186468952330.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-04 00:00:00,21,3,1,0,8,1,0,0,0,0,952922905220.0
JP,Japan 225 Index,Retail Trade,2026-09-04 00:00:00,5,0,0,1,5,1,0,0,0,0,207320439490.0
JP,Japan 225 Index,Technology Services,2026-09-04 00:00:00,3,0,0,0,9,0,0,0,0,0,167704327490.0
JP,Japan 225 Index,Transportation,2026-09-04 00:00:00,9,0,0,0,5,0,0,0,0,0,116925154450.0
JP,Japan 225 Index,Utilities,2026-09-04 00:00:00,3,2,0,0,0,0,0,0,0,0,73102457900.0
JP,All Japanese companies,Commercial Services,2026-09-04 00:00:00,117,6,3,4,179,5,0,2,24,0,79300351920.0
JP,All Japanese companies,Communications,2026-09-04 00:00:00,8,0,0,0,14,0,0,0,0,0,74422826400.0
