Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-03 00:00:00,0,0,0,0,5,1,0,0,0,0,45521843700.0
JP,Japan 225 Index,Communications,2026-09-03 00:00:00,1,0,0,0,2,0,0,0,0,0,82005791550.0
JP,Japan 225 Index,Consumer Durables,2026-09-03 00:00:00,1,0,0,0,8,9,5,0,0,0,446486201070.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-03 00:00:00,2,0,0,0,9,1,0,0,0,0,112798015700.0
JP,Japan 225 Index,Consumer Services,2026-09-03 00:00:00,0,0,0,0,2,0,0,0,0,0,19637973600.0
JP,Japan 225 Index,Distribution Services,2026-09-03 00:00:00,1,0,0,0,2,2,0,0,0,0,139648225700.0
JP,Japan 225 Index,Electronic Technology,2026-09-03 00:00:00,0,0,0,0,6,9,4,0,1,0,2387395683000.0
JP,Japan 225 Index,Energy Minerals,2026-09-03 00:00:00,0,0,0,0,2,1,0,0,0,0,53285401100.0
JP,Japan 225 Index,Finance,2026-09-03 00:00:00,0,0,0,0,27,1,0,0,0,0,665497096250.0
JP,Japan 225 Index,Health Technology,2026-09-03 00:00:00,3,0,0,0,7,1,0,1,0,0,194176866750.0
JP,Japan 225 Index,Industrial Services,2026-09-03 00:00:00,0,0,0,0,4,2,0,0,0,0,34190333100.0
JP,Japan 225 Index,Miscellaneous,2026-09-03 00:00:00,0,0,0,0,0,0,1,0,0,0,170358090000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-03 00:00:00,0,0,0,0,3,2,0,3,0,0,164040891250.0
JP,Japan 225 Index,Process Industries,2026-09-03 00:00:00,2,0,0,0,10,7,0,0,0,0,205906065440.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-03 00:00:00,0,0,0,0,11,20,2,1,0,0,1099598140490.0
JP,Japan 225 Index,Retail Trade,2026-09-03 00:00:00,1,0,0,0,6,3,1,1,0,0,193938851310.0
JP,Japan 225 Index,Technology Services,2026-09-03 00:00:00,1,0,0,0,3,6,2,0,0,0,227789404930.0
JP,Japan 225 Index,Transportation,2026-09-03 00:00:00,2,0,0,0,9,3,0,0,0,0,126956203800.0
JP,Japan 225 Index,Utilities,2026-09-03 00:00:00,0,0,0,0,4,1,0,0,0,0,76249440060.0
JP,All Japanese companies,Commercial Services,2026-09-03 00:00:00,58,3,0,1,208,37,9,6,18,0,99428676350.0
