Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
HK,All Hong Kong Companies,Commercial Services,2026-07-25 23:00:00,13,7,6,9,42,15,7,10,32,0,2289273253.2
HK,All Hong Kong Companies,Communications,2026-07-25 23:00:00,6,1,0,0,7,0,0,0,1,0,381562587.15
HK,All Hong Kong Companies,Consumer Durables,2026-07-25 23:00:00,13,6,3,8,37,11,5,10,16,0,4729289607.89
HK,All Hong Kong Companies,Consumer Non-Durables,2026-07-25 23:00:00,22,13,4,5,55,10,7,2,35,0,3400294553.34
HK,All Hong Kong Companies,Consumer Services,2026-07-25 23:00:00,25,5,2,7,60,13,5,13,34,0,4039521355.63
HK,All Hong Kong Companies,Distribution Services,2026-07-25 23:00:00,17,5,6,5,23,14,3,9,28,0,444888687.02
HK,All Hong Kong Companies,Electronic Technology,2026-07-25 23:00:00,12,7,4,5,41,21,10,11,22,0,13820923364.94
HK,All Hong Kong Companies,Energy Minerals,2026-07-25 23:00:00,4,1,0,1,8,7,3,4,6,0,158035691.9
HK,All Hong Kong Companies,Finance,2026-07-25 23:00:00,63,12,9,17,133,36,28,25,97,0,10344229688.02
HK,All Hong Kong Companies,Health Services,2026-07-25 23:00:00,12,2,1,1,9,2,1,2,9,0,106664934.25
HK,All Hong Kong Companies,Health Technology,2026-07-25 23:00:00,30,5,1,4,62,19,12,8,15,0,8238316366.49
HK,All Hong Kong Companies,Industrial Services,2026-07-25 23:00:00,31,6,8,13,43,12,7,8,43,0,399797067.05
HK,All Hong Kong Companies,Miscellaneous,2026-07-25 23:00:00,2,0,0,1,3,0,2,1,2,0,72321292.0
HK,All Hong Kong Companies,Non-Energy Minerals,2026-07-25 23:00:00,11,4,1,4,22,12,7,2,10,0,4278250089.12
HK,All Hong Kong Companies,Process Industries,2026-07-25 23:00:00,13,8,3,7,28,9,4,7,18,0,2410023633.52
HK,All Hong Kong Companies,Producer Manufacturing,2026-07-25 23:00:00,20,3,5,6,52,17,13,11,30,0,5670408973.46
HK,All Hong Kong Companies,Retail Trade,2026-07-25 23:00:00,14,5,2,7,29,8,5,6,22,0,1018477847.4
HK,All Hong Kong Companies,Technology Services,2026-07-25 23:00:00,22,15,1,9,55,28,17,11,21,0,25448042066.95
HK,All Hong Kong Companies,Transportation,2026-07-25 23:00:00,10,2,2,1,29,4,1,3,15,0,1568734946.81
HK,All Hong Kong Companies,Utilities,2026-07-25 23:00:00,7,4,2,4,23,5,2,0,10,0,1272557186.39
EU,All European Companies,Commercial Services,2026-07-25 23:00:00,104,17,9,14,95,23,5,9,115,0,1212928047.59
EU,All European Companies,Communications,2026-07-25 23:00:00,25,1,0,3,26,4,0,1,9,0,1113835269.14
EU,All European Companies,Consumer Durables,2026-07-25 23:00:00,78,12,2,6,73,8,2,3,36,0,1328087459.52
EU,All European Companies,Consumer Non-Durables,2026-07-25 23:00:00,122,9,5,7,93,16,2,6,51,0,2817596183.25
EU,All European Companies,Consumer Services,2026-07-25 23:00:00,104,10,7,10,74,7,8,3,76,0,486810556.67
EU,All European Companies,Distribution Services,2026-07-25 23:00:00,83,11,3,8,59,10,6,4,37,0,511585830.17
EU,All European Companies,Electronic Technology,2026-07-25 23:00:00,102,14,10,15,119,17,15,11,55,0,3998770813.32
EU,All European Companies,Energy Minerals,2026-07-25 23:00:00,29,3,5,8,44,15,4,2,24,0,2136058146.3
EU,All European Companies,Finance,2026-07-25 23:00:00,462,48,16,30,298,42,13,24,347,0,9124398471.23
EU,All European Companies,Government,2026-07-25 23:00:00,0,0,0,0,0,0,0,0,1,0,85282.87
EU,All European Companies,Health Services,2026-07-25 23:00:00,26,1,6,0,14,0,0,0,18,0,133174107.33
EU,All European Companies,Health Technology,2026-07-25 23:00:00,151,26,10,14,147,24,7,12,57,0,2497987098.04
EU,All European Companies,Industrial Services,2026-07-25 23:00:00,96,10,6,11,86,9,1,5,59,0,794490658.55
EU,All European Companies,Miscellaneous,2026-07-25 23:00:00,29,6,3,2,14,1,1,2,36,0,155661516.21
EU,All European Companies,Non-Energy Minerals,2026-07-25 23:00:00,97,20,9,12,80,16,4,11,79,0,1987852958.7
EU,All European Companies,Process Industries,2026-07-25 23:00:00,110,18,8,16,110,18,9,11,53,0,1123879800.72
EU,All European Companies,Producer Manufacturing,2026-07-25 23:00:00,196,17,15,20,174,24,6,16,105,0,3084899323.08
EU,All European Companies,Retail Trade,2026-07-25 23:00:00,84,8,1,12,57,6,1,2,45,0,938624346.65
EU,All European Companies,Technology Services,2026-07-25 23:00:00,210,53,24,34,163,37,12,24,183,0,1841132292.64
EU,All European Companies,Transportation,2026-07-25 23:00:00,73,6,3,4,35,3,1,2,23,0,968433681.75
EU,All European Companies,Unknown,2026-07-25 23:00:00,37,2,0,6,9,0,3,7,19,1,47091118.33
EU,All European Companies,Utilities,2026-07-25 23:00:00,96,6,4,6,90,11,3,0,36,0,1484781991.33
US,All US Companies,Commercial Services,2026-07-25 23:00:00,87,22,11,40,76,23,13,68,85,0,9293150138.35
US,All US Companies,Communications,2026-07-25 23:00:00,8,2,4,5,12,4,3,8,14,0,13056306978.05
US,All US Companies,Consumer Durables,2026-07-25 23:00:00,58,12,3,17,38,11,3,20,26,0,25612741092.09
US,All US Companies,Consumer Non-Durables,2026-07-25 23:00:00,76,12,8,18,32,4,7,22,49,0,14213540231.4
US,All US Companies,Consumer Services,2026-07-25 23:00:00,106,15,4,19,56,9,5,22,48,0,17151553975.92
US,All US Companies,Distribution Services,2026-07-25 23:00:00,55,3,2,13,24,6,3,22,30,0,4577183874.31
US,All US Companies,Electronic Technology,2026-07-25 23:00:00,76,11,4,15,93,69,52,74,54,0,203228395116.41
US,All US Companies,Energy Minerals,2026-07-25 23:00:00,15,2,0,13,63,14,4,25,48,0,10826747888.56
US,All US Companies,Finance,2026-07-25 23:00:00,849,94,34,83,346,40,25,59,260,3,68915888821.57
US,All US Companies,Government,2026-07-25 23:00:00,1,0,0,1,0,0,0,0,0,0,198841.9
US,All US Companies,Health Services,2026-07-25 23:00:00,28,13,1,11,25,7,7,14,28,0,8358518960.64
US,All US Companies,Health Technology,2026-07-25 23:00:00,214,47,16,54,319,145,78,118,134,1,36229048465.45
