Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-07 22:00:00,6,0,0,0,0,0,0,0,0,0,36021736500.0
JP,Japan 225 Index,Communications,2026-08-07 22:00:00,3,0,0,0,1,0,0,0,0,0,326178917990.0
JP,Japan 225 Index,Consumer Durables,2026-08-07 22:00:00,13,0,2,1,5,2,0,0,0,0,611812559850.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-07 22:00:00,7,1,1,0,2,0,0,0,1,0,167738299500.0
JP,Japan 225 Index,Consumer Services,2026-08-07 22:00:00,2,0,0,0,0,0,0,0,0,0,21044730900.0
JP,Japan 225 Index,Distribution Services,2026-08-07 22:00:00,3,0,0,0,2,0,0,0,0,0,128259691200.0
JP,Japan 225 Index,Electronic Technology,2026-08-07 22:00:00,9,0,0,0,10,0,0,1,0,0,3870442260200.0
JP,Japan 225 Index,Energy Minerals,2026-08-07 22:00:00,1,2,0,0,0,0,0,0,0,0,41161864350.0
JP,Japan 225 Index,Finance,2026-08-07 22:00:00,15,2,0,0,11,0,0,0,0,0,552125566900.0
JP,Japan 225 Index,Health Technology,2026-08-07 22:00:00,8,2,0,0,1,0,0,1,0,0,228669966550.0
JP,Japan 225 Index,Industrial Services,2026-08-07 22:00:00,1,0,0,0,4,0,1,0,0,0,45069814400.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-07 22:00:00,6,0,0,0,2,0,0,0,0,0,207943206300.0
JP,Japan 225 Index,Process Industries,2026-08-07 22:00:00,10,4,0,1,3,1,0,0,0,0,308424253710.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-07 22:00:00,11,1,1,2,15,1,1,1,1,0,1887426607470.0
JP,Japan 225 Index,Retail Trade,2026-08-07 22:00:00,7,2,0,0,3,0,0,0,0,0,171370012380.0
JP,Japan 225 Index,Technology Services,2026-08-07 22:00:00,8,2,0,1,0,0,0,1,0,0,206964030300.0
JP,Japan 225 Index,Transportation,2026-08-07 22:00:00,10,1,0,0,3,0,0,0,0,0,102546428180.0
JP,Japan 225 Index,Utilities,2026-08-07 22:00:00,2,0,0,0,3,0,0,0,0,0,45629824090.0
JP,All Japanese companies,Commercial Services,2026-08-07 22:00:00,166,8,2,1,127,4,3,2,26,0,73695107060.0
JP,All Japanese companies,Communications,2026-08-07 22:00:00,9,1,1,0,7,2,1,1,1,0,332111277090.0
JP,All Japanese companies,Consumer Durables,2026-08-07 22:00:00,62,5,4,1,42,3,4,2,10,0,705474791950.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-07 22:00:00,110,12,1,2,40,3,0,3,17,0,302480468000.0
JP,All Japanese companies,Consumer Services,2026-08-07 22:00:00,122,4,1,2,72,2,1,2,31,0,147687204800.0
JP,All Japanese companies,Distribution Services,2026-08-07 22:00:00,103,10,7,3,71,5,3,3,19,0,206140141500.0
JP,All Japanese companies,Electronic Technology,2026-08-07 22:00:00,59,7,2,3,93,21,11,9,11,0,4097471247760.0
JP,All Japanese companies,Energy Minerals,2026-08-07 22:00:00,2,3,0,1,0,1,0,0,1,0,50849221950.0
