Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-05 23:00:00,2,1,0,0,3,0,0,0,0,0,38922891500.0
JP,Japan 225 Index,Communications,2026-08-05 23:00:00,1,1,0,1,1,0,0,0,0,0,458190416470.0
JP,Japan 225 Index,Consumer Durables,2026-08-05 23:00:00,9,5,2,1,5,1,0,0,0,0,567515170540.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-05 23:00:00,4,0,0,1,7,0,0,0,0,0,144408040100.0
JP,Japan 225 Index,Consumer Services,2026-08-05 23:00:00,0,0,0,0,1,1,0,0,0,0,26049332850.0
JP,Japan 225 Index,Distribution Services,2026-08-05 23:00:00,0,2,1,0,2,0,0,0,0,0,135816552750.0
JP,Japan 225 Index,Electronic Technology,2026-08-05 23:00:00,6,3,5,4,1,0,0,1,0,0,4195515505500.0
JP,Japan 225 Index,Energy Minerals,2026-08-05 23:00:00,1,0,0,0,2,0,0,0,0,0,30684620100.0
JP,Japan 225 Index,Finance,2026-08-05 23:00:00,21,4,0,0,2,0,0,0,1,0,581250469800.0
JP,Japan 225 Index,Health Technology,2026-08-05 23:00:00,3,2,0,0,7,0,0,0,0,0,170657073100.0
JP,Japan 225 Index,Industrial Services,2026-08-05 23:00:00,3,0,0,0,3,0,0,0,0,0,44111543400.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-05 23:00:00,3,2,1,1,0,1,0,0,0,0,188552485200.0
JP,Japan 225 Index,Process Industries,2026-08-05 23:00:00,6,4,0,2,7,0,0,0,0,0,298796422140.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-05 23:00:00,8,13,5,4,1,1,2,0,0,0,1642653665580.0
JP,Japan 225 Index,Retail Trade,2026-08-05 23:00:00,5,0,0,0,6,0,0,0,1,0,185044508300.0
JP,Japan 225 Index,Technology Services,2026-08-05 23:00:00,8,0,0,0,4,0,0,0,0,0,162891132490.0
JP,Japan 225 Index,Transportation,2026-08-05 23:00:00,5,0,0,0,7,1,1,0,0,0,140896486060.0
JP,Japan 225 Index,Utilities,2026-08-05 23:00:00,2,0,0,0,3,0,0,0,0,0,40305020350.0
JP,All Japanese companies,Commercial Services,2026-08-05 23:00:00,166,16,4,4,119,1,3,1,26,0,81192569900.0
JP,All Japanese companies,Communications,2026-08-05 23:00:00,10,2,0,2,7,1,0,0,1,0,462067434970.0
JP,All Japanese companies,Consumer Durables,2026-08-05 23:00:00,70,10,5,4,35,2,0,1,6,0,631191814440.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-05 23:00:00,78,1,2,1,88,5,1,0,12,0,245035348400.0
JP,All Japanese companies,Consumer Services,2026-08-05 23:00:00,91,9,2,2,99,3,0,1,30,0,133083593500.0
JP,All Japanese companies,Distribution Services,2026-08-05 23:00:00,100,21,9,8,65,3,1,1,16,0,229710571600.0
JP,All Japanese companies,Electronic Technology,2026-08-05 23:00:00,80,42,27,39,18,0,1,1,8,0,4460196585650.0
JP,All Japanese companies,Energy Minerals,2026-08-05 23:00:00,1,1,0,0,6,0,0,0,0,0,35562316800.0
JP,All Japanese companies,Finance,2026-08-05 23:00:00,210,31,8,2,89,5,0,0,33,0,836880300790.0
JP,All Japanese companies,Government,2026-08-05 23:00:00,0,0,0,0,0,0,0,0,1,0,6540000.0
JP,All Japanese companies,Health Services,2026-08-05 23:00:00,19,1,0,0,11,1,0,0,2,0,1790866200.0
JP,All Japanese companies,Health Technology,2026-08-05 23:00:00,52,13,9,0,43,1,0,1,11,0,237892111130.0
JP,All Japanese companies,Industrial Services,2026-08-05 23:00:00,90,13,5,3,34,3,2,0,9,0,111288277300.0
JP,All Japanese companies,Miscellaneous,2026-08-05 23:00:00,1,1,0,0,1,0,0,0,0,0,781740500.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-05 23:00:00,49,6,5,6,16,2,0,1,4,0,325012840600.0
JP,All Japanese companies,Process Industries,2026-08-05 23:00:00,108,31,13,24,56,1,0,0,17,0,484316256240.0
JP,All Japanese companies,Producer Manufacturing,2026-08-05 23:00:00,233,67,35,40,86,8,5,0,28,0,2177531914530.0
JP,All Japanese companies,Retail Trade,2026-08-05 23:00:00,82,2,0,2,106,3,0,0,37,0,263313321830.0
JP,All Japanese companies,Technology Services,2026-08-05 23:00:00,269,41,18,12,180,8,2,4,57,0,321084551784.0
JP,All Japanese companies,Transportation,2026-08-05 23:00:00,54,4,0,1,39,2,1,1,8,0,187817875560.0
JP,All Japanese companies,Utilities,2026-08-05 23:00:00,8,0,1,1,22,0,0,0,0,0,66880217300.0
KR,All South Korean Companies,Commercial Services,2026-08-05 23:00:00,42,12,0,8,27,4,2,1,9,0,188352310017.0
KR,All South Korean Companies,Communications,2026-08-05 23:00:00,5,4,1,0,3,0,1,0,0,0,228414518992.0
KR,All South Korean Companies,Consumer Durables,2026-08-05 23:00:00,34,9,6,7,18,1,2,0,2,0,1286507803459.0
KR,All South Korean Companies,Consumer Non-Durables,2026-08-05 23:00:00,71,11,4,4,51,4,2,1,10,0,685647314133.0
KR,All South Korean Companies,Consumer Services,2026-08-05 23:00:00,40,5,2,3,14,3,1,2,3,0,111266448832.67
KR,All South Korean Companies,Distribution Services,2026-08-05 23:00:00,31,10,5,1,7,2,0,2,2,0,76804985005.0
KR,All South Korean Companies,Electronic Technology,2026-08-05 23:00:00,148,87,57,80,34,8,1,2,4,0,16592676174735.0
KR,All South Korean Companies,Energy Minerals,2026-08-05 23:00:00,2,2,0,0,4,0,0,1,1,0,157341391254.0
KR,All South Korean Companies,Finance,2026-08-05 23:00:00,104,12,7,5,28,2,0,0,29,0,1902165435336.0
KR,All South Korean Companies,Health Services,2026-08-05 23:00:00,3,3,0,1,2,0,0,0,1,0,23338020690.0
KR,All South Korean Companies,Health Technology,2026-08-05 23:00:00,152,37,10,15,72,8,1,3,13,0,1631635655381.0
KR,All South Korean Companies,Industrial Services,2026-08-05 23:00:00,33,8,4,3,7,0,0,0,1,0,327305493923.0
KR,All South Korean Companies,Miscellaneous,2026-08-05 23:00:00,4,2,0,0,0,0,0,0,2,0,5618940054.0
KR,All South Korean Companies,Non-Energy Minerals,2026-08-05 23:00:00,58,13,5,7,16,2,1,1,5,0,236294127113.0
KR,All South Korean Companies,Process Industries,2026-08-05 23:00:00,109,32,18,9,40,4,1,3,13,0,534752567100.0
KR,All South Korean Companies,Producer Manufacturing,2026-08-05 23:00:00,169,104,54,71,41,6,1,2,16,0,5174671200112.0
KR,All South Korean Companies,Retail Trade,2026-08-05 23:00:00,23,3,1,1,9,2,0,1,0,0,253275598666.0
KR,All South Korean Companies,Technology Services,2026-08-05 23:00:00,108,32,15,14,51,8,5,4,5,0,1173357498287.0
