Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-05 00:00:00,3,0,0,0,3,0,0,0,0,0,35674575900.0
JP,Japan 225 Index,Communications,2026-09-05 00:00:00,1,0,0,0,2,0,0,0,0,0,66392574140.0
JP,Japan 225 Index,Consumer Durables,2026-09-05 00:00:00,2,0,0,0,21,0,0,0,0,0,330835048420.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-05 00:00:00,3,0,0,0,8,1,0,0,0,0,124494888800.0
JP,Japan 225 Index,Consumer Services,2026-09-05 00:00:00,2,0,0,0,0,0,0,0,0,0,26634742500.0
JP,Japan 225 Index,Distribution Services,2026-09-05 00:00:00,0,0,0,0,4,1,0,0,0,0,160766086300.0
JP,Japan 225 Index,Electronic Technology,2026-09-05 00:00:00,8,3,2,0,7,0,0,0,0,0,2854282377000.0
JP,Japan 225 Index,Energy Minerals,2026-09-05 00:00:00,0,0,0,0,3,0,0,0,0,0,39984751200.0
JP,Japan 225 Index,Finance,2026-09-05 00:00:00,13,1,0,0,13,0,0,0,1,0,721248731850.0
JP,Japan 225 Index,Health Technology,2026-09-05 00:00:00,0,0,0,0,12,0,0,0,0,0,162129914200.0
JP,Japan 225 Index,Industrial Services,2026-09-05 00:00:00,1,0,0,0,5,0,0,0,0,0,28949179450.0
JP,Japan 225 Index,Miscellaneous,2026-09-05 00:00:00,0,0,0,1,0,0,0,0,0,0,434922124000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-05 00:00:00,1,0,0,0,7,0,0,0,0,0,133200985500.0
JP,Japan 225 Index,Process Industries,2026-09-05 00:00:00,2,0,0,0,13,3,1,0,0,0,208977120720.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-05 00:00:00,20,0,1,0,12,1,0,0,0,0,950806633490.0
JP,Japan 225 Index,Retail Trade,2026-09-05 00:00:00,8,0,0,0,4,0,0,0,0,0,215706254200.0
JP,Japan 225 Index,Technology Services,2026-09-05 00:00:00,7,0,1,0,3,0,0,0,1,0,229287056240.0
JP,Japan 225 Index,Transportation,2026-09-05 00:00:00,6,0,0,0,7,1,0,0,0,0,131395724150.0
JP,Japan 225 Index,Utilities,2026-09-05 00:00:00,0,0,0,0,4,1,0,0,0,0,56745390400.0
JP,All Japanese companies,Commercial Services,2026-09-05 00:00:00,189,14,5,4,90,7,2,1,28,0,81638829690.0
JP,All Japanese companies,Communications,2026-09-05 00:00:00,12,0,0,0,10,0,0,0,0,0,69783331040.0
JP,All Japanese companies,Consumer Durables,2026-09-05 00:00:00,46,2,0,0,65,3,2,0,15,0,387542143470.0
JP,All Japanese companies,Consumer Non-Durables,2026-09-05 00:00:00,83,5,2,2,82,3,0,0,12,0,222494799460.0
JP,All Japanese companies,Consumer Services,2026-09-05 00:00:00,128,6,0,2,69,1,0,0,31,0,114846953750.0
JP,All Japanese companies,Distribution Services,2026-09-05 00:00:00,105,2,1,2,90,4,1,0,16,0,215945058700.0
JP,All Japanese companies,Electronic Technology,2026-09-05 00:00:00,104,21,6,5,58,3,1,3,14,0,2996593640210.0
JP,All Japanese companies,Energy Minerals,2026-09-05 00:00:00,1,0,0,0,5,0,0,0,2,0,45663070100.0
JP,All Japanese companies,Finance,2026-09-05 00:00:00,169,13,5,0,153,3,1,3,29,1,1012976022930.0
JP,All Japanese companies,Government,2026-09-05 00:00:00,0,0,0,0,1,0,0,0,0,0,10850000.0
JP,All Japanese companies,Health Services,2026-09-05 00:00:00,15,0,1,1,14,1,0,0,2,0,1424485900.0
JP,All Japanese companies,Health Technology,2026-09-05 00:00:00,46,7,1,4,54,2,0,0,16,0,237293861450.0
JP,All Japanese companies,Industrial Services,2026-09-05 00:00:00,66,2,0,1,68,0,1,1,20,0,95934388800.0
JP,All Japanese companies,Miscellaneous,2026-09-05 00:00:00,2,0,0,1,1,0,0,0,0,0,435615884300.0
JP,All Japanese companies,Non-Energy Minerals,2026-09-05 00:00:00,28,1,0,0,53,3,0,0,4,0,193763344300.0
JP,All Japanese companies,Process Industries,2026-09-05 00:00:00,79,5,3,0,131,6,1,0,25,0,345098471420.0
JP,All Japanese companies,Producer Manufacturing,2026-09-05 00:00:00,224,23,10,3,197,6,0,0,38,0,1284068381960.0
JP,All Japanese companies,Retail Trade,2026-09-05 00:00:00,131,9,2,1,63,2,1,1,20,0,315318516650.0
JP,All Japanese companies,Technology Services,2026-09-05 00:00:00,288,52,25,20,144,5,4,10,42,2,725304275860.0
JP,All Japanese companies,Transportation,2026-09-05 00:00:00,52,1,1,0,48,1,0,0,7,0,170374802300.0
JP,All Japanese companies,Utilities,2026-09-05 00:00:00,6,0,1,0,23,1,0,0,1,0,90424661150.0
KR,All South Korean Companies,Commercial Services,2026-09-05 00:00:00,40,8,5,7,28,6,1,1,8,0,207119989112.0
KR,All South Korean Companies,Communications,2026-09-05 00:00:00,4,2,0,1,6,0,0,0,0,0,110229775257.0
KR,All South Korean Companies,Consumer Durables,2026-09-05 00:00:00,32,7,4,1,24,3,2,2,4,0,686928340185.0
