Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-05 23:00:00,5,1,0,0,0,0,0,0,0,0,45786426100.0
JP,Japan 225 Index,Communications,2026-07-05 23:00:00,0,0,0,0,3,0,0,0,1,0,399464149890.0
JP,Japan 225 Index,Consumer Durables,2026-07-05 23:00:00,17,2,1,0,3,0,0,0,0,0,397030657330.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-05 23:00:00,10,0,0,0,2,0,0,0,0,0,128766416250.0
JP,Japan 225 Index,Consumer Services,2026-07-05 23:00:00,1,0,0,0,1,0,0,0,0,0,16037472250.0
JP,Japan 225 Index,Distribution Services,2026-07-05 23:00:00,4,0,0,0,1,0,0,0,0,0,103122910950.0
JP,Japan 225 Index,Electronic Technology,2026-07-05 23:00:00,9,4,0,2,5,0,0,0,0,0,6465219888300.0
JP,Japan 225 Index,Energy Minerals,2026-07-05 23:00:00,3,0,0,0,0,0,0,0,0,0,21770666500.0
JP,Japan 225 Index,Finance,2026-07-05 23:00:00,22,6,0,0,0,0,0,0,0,0,477508757150.0
JP,Japan 225 Index,Health Technology,2026-07-05 23:00:00,8,3,0,0,1,0,0,0,0,0,187351172800.0
JP,Japan 225 Index,Industrial Services,2026-07-05 23:00:00,4,0,0,0,2,0,0,0,0,0,36579977550.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-05 23:00:00,6,1,1,0,0,0,0,0,0,0,152530671780.0
JP,Japan 225 Index,Process Industries,2026-07-05 23:00:00,10,4,1,0,4,0,0,0,0,0,230495527350.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-05 23:00:00,23,5,0,2,4,0,0,0,0,0,1504641022510.0
JP,Japan 225 Index,Retail Trade,2026-07-05 23:00:00,4,2,0,0,5,1,0,0,0,0,178304305170.0
JP,Japan 225 Index,Technology Services,2026-07-05 23:00:00,8,1,0,0,3,0,0,0,0,0,163567658910.0
JP,Japan 225 Index,Transportation,2026-07-05 23:00:00,12,2,0,0,0,0,0,0,0,0,99022296820.0
JP,Japan 225 Index,Utilities,2026-07-05 23:00:00,4,0,0,0,1,0,0,0,0,0,43527856850.0
JP,All Japanese companies,Commercial Services,2026-07-05 23:00:00,206,11,3,5,79,6,0,3,30,0,80586967420.0
JP,All Japanese companies,Communications,2026-07-05 23:00:00,8,2,0,0,10,0,0,0,3,0,403792901890.0
JP,All Japanese companies,Consumer Durables,2026-07-05 23:00:00,83,8,2,1,25,3,1,1,8,0,432446938480.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-05 23:00:00,114,5,2,2,54,1,0,0,9,0,220568808700.0
JP,All Japanese companies,Consumer Services,2026-07-05 23:00:00,118,6,3,1,80,3,1,1,24,0,108561830350.0
JP,All Japanese companies,Distribution Services,2026-07-05 23:00:00,150,9,3,3,42,1,1,0,16,0,154922968400.0
JP,All Japanese companies,Electronic Technology,2026-07-05 23:00:00,118,20,14,11,42,4,1,0,7,0,6695668225100.0
JP,All Japanese companies,Energy Minerals,2026-07-05 23:00:00,8,0,0,0,0,0,0,0,0,0,25132224600.0
JP,All Japanese companies,Finance,2026-07-05 23:00:00,281,26,1,2,50,2,0,1,15,2,698794792690.0
JP,All Japanese companies,Government,2026-07-05 23:00:00,1,0,0,0,0,0,0,0,0,0,2300000.0
JP,All Japanese companies,Health Services,2026-07-05 23:00:00,21,1,0,0,8,0,1,0,3,0,1898595600.0
JP,All Japanese companies,Health Technology,2026-07-05 23:00:00,62,18,4,5,25,1,0,0,14,0,249782603600.0
JP,All Japanese companies,Industrial Services,2026-07-05 23:00:00,111,5,0,1,30,2,1,1,7,0,86307080800.0
JP,All Japanese companies,Miscellaneous,2026-07-05 23:00:00,2,0,0,0,0,0,0,1,0,0,648282500.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-05 23:00:00,59,5,4,0,18,0,0,0,3,0,263441027680.0
