Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-25 00:00:00,4,0,0,0,2,0,0,0,0,0,4676689700.0
JP,Japan 225 Index,Communications,2026-09-25 00:00:00,3,0,0,0,0,1,0,0,0,0,56170864970.0
JP,Japan 225 Index,Consumer Durables,2026-09-25 00:00:00,17,0,0,0,6,0,0,0,0,0,48697643210.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-25 00:00:00,10,0,0,0,2,0,0,0,0,0,12523112150.0
JP,Japan 225 Index,Consumer Services,2026-09-25 00:00:00,2,0,0,0,0,0,0,0,0,0,3360282700.0
JP,Japan 225 Index,Distribution Services,2026-09-25 00:00:00,5,0,0,0,0,0,0,0,0,0,15496158300.0
JP,Japan 225 Index,Electronic Technology,2026-09-25 00:00:00,12,0,0,0,7,0,0,0,1,0,278414002200.0
JP,Japan 225 Index,Energy Minerals,2026-09-25 00:00:00,3,0,0,0,0,0,0,0,0,0,6485720700.0
JP,Japan 225 Index,Finance,2026-09-25 00:00:00,26,2,0,0,0,0,0,0,0,0,109978455050.0
JP,Japan 225 Index,Health Technology,2026-09-25 00:00:00,12,0,0,0,0,0,0,0,0,0,23053925650.0
JP,Japan 225 Index,Industrial Services,2026-09-25 00:00:00,2,0,0,0,3,1,0,0,0,0,11184806000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-25 00:00:00,5,0,0,0,3,0,0,0,0,0,9949804450.0
JP,Japan 225 Index,Process Industries,2026-09-25 00:00:00,12,0,0,0,6,0,0,0,1,0,21795624190.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-25 00:00:00,15,1,0,0,18,0,0,0,0,0,129324203020.0
JP,Japan 225 Index,Retail Trade,2026-09-25 00:00:00,9,1,0,0,2,0,0,0,0,0,20386436150.0
JP,Japan 225 Index,Technology Services,2026-09-25 00:00:00,8,0,0,0,4,0,0,0,0,0,25862195890.0
JP,Japan 225 Index,Transportation,2026-09-25 00:00:00,14,0,0,0,0,0,0,0,0,0,17158121140.0
JP,Japan 225 Index,Utilities,2026-09-25 00:00:00,5,0,0,0,0,0,0,0,0,0,7010034120.0
JP,All Japanese companies,Commercial Services,2026-09-25 00:00:00,178,8,1,1,100,4,1,0,49,0,12674202070.0
JP,All Japanese companies,Communications,2026-09-25 00:00:00,12,0,0,0,7,1,0,0,3,0,56672438320.0
JP,All Japanese companies,Consumer Durables,2026-09-25 00:00:00,79,0,2,0,32,0,1,0,19,0,54650287980.0
JP,All Japanese companies,Consumer Non-Durables,2026-09-25 00:00:00,125,3,2,0,41,0,0,0,17,0,26190777320.0
JP,All Japanese companies,Consumer Services,2026-09-25 00:00:00,119,1,1,1,70,1,1,0,44,0,27853330500.0
JP,All Japanese companies,Distribution Services,2026-09-25 00:00:00,148,1,0,0,46,2,1,0,23,0,25435458650.0
JP,All Japanese companies,Electronic Technology,2026-09-25 00:00:00,95,2,1,1,95,2,2,0,15,0,298975139100.0
JP,All Japanese companies,Energy Minerals,2026-09-25 00:00:00,6,0,0,0,2,0,0,0,0,0,7171276700.0
JP,All Japanese companies,Finance,2026-09-25 00:00:00,243,38,5,1,59,2,0,0,28,0,153218469700.0
JP,All Japanese companies,Government,2026-09-25 00:00:00,0,0,0,1,0,0,0,0,0,0,9600000.0
JP,All Japanese companies,Health Services,2026-09-25 00:00:00,16,0,0,0,10,0,0,0,8,0,221671900.0
JP,All Japanese companies,Health Technology,2026-09-25 00:00:00,94,1,1,0,18,2,1,1,12,0,34845061750.0
JP,All Japanese companies,Industrial Services,2026-09-25 00:00:00,95,0,1,1,39,1,0,0,22,0,19405381700.0
JP,All Japanese companies,Miscellaneous,2026-09-25 00:00:00,3,0,0,0,0,0,0,0,0,0,106376900.0
JP,All Japanese companies,Non-Energy Minerals,2026-09-25 00:00:00,58,1,0,1,21,0,0,0,8,0,20342672840.0
JP,All Japanese companies,Process Industries,2026-09-25 00:00:00,141,0,1,0,81,2,1,0,24,0,36797539260.0
JP,All Japanese companies,Producer Manufacturing,2026-09-25 00:00:00,252,4,0,1,193,2,0,1,48,0,175193110870.0
JP,All Japanese companies,Retail Trade,2026-09-25 00:00:00,141,1,0,0,47,0,0,0,41,0,35431516280.0
JP,All Japanese companies,Technology Services,2026-09-25 00:00:00,253,9,2,3,219,10,1,0,95,1,72693201140.0
JP,All Japanese companies,Transportation,2026-09-25 00:00:00,78,0,0,1,22,1,0,0,9,0,31584567840.0
JP,All Japanese companies,Unknown,2026-09-25 00:00:00,0,0,0,0,0,0,0,0,0,1,268000.0
JP,All Japanese companies,Utilities,2026-09-25 00:00:00,26,0,0,0,4,0,0,0,2,0,12028342870.0
KR,All South Korean Companies,Commercial Services,2026-09-25 00:00:00,35,5,2,5,43,3,1,4,6,0,157490619057.0
KR,All South Korean Companies,Communications,2026-09-25 00:00:00,3,1,0,1,8,0,1,0,0,0,77742787056.0
KR,All South Korean Companies,Consumer Durables,2026-09-25 00:00:00,30,1,0,2,31,6,0,3,6,0,962191964280.0
KR,All South Korean Companies,Consumer Non-Durables,2026-09-25 00:00:00,50,2,6,0,80,7,0,2,10,0,438803578518.0
KR,All South Korean Companies,Consumer Services,2026-09-25 00:00:00,25,3,2,2,35,2,1,1,3,0,66088279318.0
KR,All South Korean Companies,Distribution Services,2026-09-25 00:00:00,15,3,0,3,31,3,2,1,2,0,64791747759.0
KR,All South Korean Companies,Electronic Technology,2026-09-25 00:00:00,156,35,20,23,144,19,7,3,14,0,15569648998160.0
KR,All South Korean Companies,Energy Minerals,2026-09-25 00:00:00,4,0,1,0,3,0,0,1,0,0,210663093252.0
KR,All South Korean Companies,Finance,2026-09-25 00:00:00,66,3,1,2,90,2,0,0,21,0,1695739607775.0
KR,All South Korean Companies,Health Services,2026-09-25 00:00:00,4,1,1,1,2,0,0,0,1,0,20554343097.0
KR,All South Korean Companies,Health Technology,2026-09-25 00:00:00,129,18,1,10,111,13,4,6,16,0,955394551297.0
KR,All South Korean Companies,Industrial Services,2026-09-25 00:00:00,15,1,0,0,26,6,2,3,3,0,335004285947.0
KR,All South Korean Companies,Miscellaneous,2026-09-25 00:00:00,3,1,0,0,4,0,0,0,1,0,15790980355.0
