Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-03 22:00:00,4,0,0,0,2,0,0,0,0,0,45095923200.0
JP,Japan 225 Index,Communications,2026-06-03 22:00:00,2,0,0,0,1,1,0,0,0,0,666299529400.0
JP,Japan 225 Index,Consumer Durables,2026-06-03 22:00:00,12,0,0,4,7,0,0,0,0,0,491649240460.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-03 22:00:00,7,0,0,0,5,0,0,0,0,0,102472114900.0
JP,Japan 225 Index,Consumer Services,2026-06-03 22:00:00,1,0,0,0,0,1,0,0,0,0,19679441900.0
JP,Japan 225 Index,Distribution Services,2026-06-03 22:00:00,4,0,0,1,0,0,0,0,0,0,128678166800.0
JP,Japan 225 Index,Electronic Technology,2026-06-03 22:00:00,6,6,5,2,1,0,0,0,0,0,5147827464300.0
JP,Japan 225 Index,Energy Minerals,2026-06-03 22:00:00,0,3,0,0,0,0,0,0,0,0,37842941700.0
JP,Japan 225 Index,Finance,2026-06-03 22:00:00,19,2,0,1,5,0,0,0,1,0,617142826850.0
JP,Japan 225 Index,Health Technology,2026-06-03 22:00:00,2,2,0,0,8,0,0,0,0,0,184997874600.0
JP,Japan 225 Index,Industrial Services,2026-06-03 22:00:00,4,0,0,0,2,0,0,0,0,0,40221890450.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-03 22:00:00,5,1,0,0,1,1,0,0,0,0,173038939490.0
JP,Japan 225 Index,Process Industries,2026-06-03 22:00:00,15,2,0,1,1,0,0,0,0,0,242041092670.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-03 22:00:00,8,10,7,8,0,1,0,0,0,0,1971355949730.0
JP,Japan 225 Index,Retail Trade,2026-06-03 22:00:00,5,0,0,0,7,0,0,0,0,0,170442664390.0
JP,Japan 225 Index,Technology Services,2026-06-03 22:00:00,2,0,0,0,5,4,0,1,0,0,200998400970.0
JP,Japan 225 Index,Transportation,2026-06-03 22:00:00,8,1,0,0,5,0,0,0,0,0,106451349660.0
JP,Japan 225 Index,Utilities,2026-06-03 22:00:00,3,1,0,0,1,0,0,0,0,0,59198069600.0
JP,All Japanese companies,Commercial Services,2026-06-03 22:00:00,105,6,1,4,171,17,5,7,29,1,100453533280.0
JP,All Japanese companies,Communications,2026-06-03 22:00:00,8,1,0,0,11,1,0,0,2,0,671505762400.0
JP,All Japanese companies,Consumer Durables,2026-06-03 22:00:00,65,3,0,6,48,2,0,0,8,0,543025224460.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-03 22:00:00,110,4,1,0,53,4,3,1,12,0,189244989750.0
JP,All Japanese companies,Consumer Services,2026-06-03 22:00:00,90,5,1,2,111,6,2,0,21,0,115589571540.0
JP,All Japanese companies,Distribution Services,2026-06-03 22:00:00,122,9,1,2,67,8,2,0,16,0,182623348150.0
JP,All Japanese companies,Electronic Technology,2026-06-03 22:00:00,91,28,14,9,54,8,2,4,9,0,5472413262100.0
JP,All Japanese companies,Energy Minerals,2026-06-03 22:00:00,0,4,1,0,2,1,0,0,0,0,45492873100.0
JP,All Japanese companies,Finance,2026-06-03 22:00:00,190,7,3,5,133,12,4,1,23,0,878077882810.0
JP,All Japanese companies,Government,2026-06-03 22:00:00,1,0,0,0,0,0,0,0,0,0,2430000.0
JP,All Japanese companies,Health Services,2026-06-03 22:00:00,14,0,1,0,17,1,0,0,1,0,2730352200.0
JP,All Japanese companies,Health Technology,2026-06-03 22:00:00,39,7,3,2,58,10,3,2,8,0,274696816550.0
JP,All Japanese companies,Industrial Services,2026-06-03 22:00:00,73,2,3,1,66,6,0,1,6,0,127519364050.0
JP,All Japanese companies,Miscellaneous,2026-06-03 22:00:00,2,0,0,0,1,1,0,0,0,0,1662135400.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-03 22:00:00,45,10,4,0,24,2,0,0,4,0,272081763740.0
JP,All Japanese companies,Process Industries,2026-06-03 22:00:00,146,19,4,3,62,3,0,1,15,0,478370215100.0
JP,All Japanese companies,Producer Manufacturing,2026-06-03 22:00:00,253,40,16,22,117,15,7,4,35,0,2464399772730.0
JP,All Japanese companies,Retail Trade,2026-06-03 22:00:00,119,7,4,2,76,1,2,3,18,0,258211401740.0
JP,All Japanese companies,Technology Services,2026-06-03 22:00:00,151,18,9,8,270,60,21,13,38,0,403090459042.0
JP,All Japanese companies,Transportation,2026-06-03 22:00:00,56,1,0,0,38,3,1,0,13,0,144308376510.0
JP,All Japanese companies,Utilities,2026-06-03 22:00:00,23,3,0,0,4,1,0,1,0,0,90221384100.0
KR,All South Korean Companies,Commercial Services,2026-06-03 22:00:00,32,4,3,1,37,11,2,9,6,0,250164141602.0
KR,All South Korean Companies,Communications,2026-06-03 22:00:00,2,1,1,1,5,1,2,1,0,0,1116369703272.0
KR,All South Korean Companies,Consumer Durables,2026-06-03 22:00:00,21,6,4,3,23,12,5,4,2,0,6977591762452.0
KR,All South Korean Companies,Consumer Non-Durables,2026-06-03 22:00:00,27,12,5,4,70,23,6,3,4,0,656400082761.0
KR,All South Korean Companies,Consumer Services,2026-06-03 22:00:00,15,5,2,4,29,11,3,3,3,0,364816960616.0
KR,All South Korean Companies,Distribution Services,2026-06-03 22:00:00,7,7,0,2,24,10,7,1,2,0,212778371902.0
KR,All South Korean Companies,Electronic Technology,2026-06-03 22:00:00,58,15,6,13,109,117,57,42,6,0,41457264048287.0
KR,All South Korean Companies,Energy Minerals,2026-06-03 22:00:00,2,1,0,0,5,1,0,1,0,0,152850460920.0
KR,All South Korean Companies,Finance,2026-06-03 22:00:00,60,4,4,6,66,13,10,6,26,0,3871781022090.0
KR,All South Korean Companies,Health Services,2026-06-03 22:00:00,0,0,0,0,6,1,0,1,2,0,46965615790.0
KR,All South Korean Companies,Health Technology,2026-06-03 22:00:00,63,10,5,9,115,60,23,18,7,0,2123546267219.0
KR,All South Korean Companies,Industrial Services,2026-06-03 22:00:00,5,0,1,2,32,8,7,0,1,0,648586081363.0
KR,All South Korean Companies,Miscellaneous,2026-06-03 22:00:00,1,0,0,0,3,3,0,0,1,0,11347353530.0
KR,All South Korean Companies,Non-Energy Minerals,2026-06-03 22:00:00,23,5,0,2,49,20,3,4,2,0,563860195442.0
KR,All South Korean Companies,Process Industries,2026-06-03 22:00:00,40,9,2,5,92,50,14,11,7,0,1318021367792.0
