Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-24 23:00:00,4,0,0,0,2,0,0,0,0,0,36339078900.0
JP,Japan 225 Index,Communications,2026-06-24 23:00:00,3,0,0,0,1,0,0,0,0,0,372439886210.0
JP,Japan 225 Index,Consumer Durables,2026-06-24 23:00:00,7,0,1,1,13,0,0,0,1,0,413057105350.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-24 23:00:00,7,1,0,0,3,1,0,0,0,0,119123144400.0
JP,Japan 225 Index,Consumer Services,2026-06-24 23:00:00,2,0,0,0,0,0,0,0,0,0,20526057950.0
JP,Japan 225 Index,Distribution Services,2026-06-24 23:00:00,0,0,0,0,5,0,0,0,0,0,109204251900.0
JP,Japan 225 Index,Electronic Technology,2026-06-24 23:00:00,6,0,0,0,12,2,0,0,0,0,6305839881000.0
JP,Japan 225 Index,Energy Minerals,2026-06-24 23:00:00,0,0,0,0,3,0,0,0,0,0,28036852800.0
JP,Japan 225 Index,Finance,2026-06-24 23:00:00,5,0,0,0,18,4,1,0,0,0,543447136200.0
JP,Japan 225 Index,Health Technology,2026-06-24 23:00:00,10,0,0,0,2,0,0,0,0,0,144490239250.0
JP,Japan 225 Index,Industrial Services,2026-06-24 23:00:00,2,0,0,0,3,1,0,0,0,0,32158349350.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-24 23:00:00,0,0,0,0,6,1,0,0,1,0,134387834300.0
JP,Japan 225 Index,Process Industries,2026-06-24 23:00:00,7,0,0,0,11,1,0,0,0,0,210642006470.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-24 23:00:00,9,1,0,0,20,4,0,0,0,0,1814811846950.0
JP,Japan 225 Index,Retail Trade,2026-06-24 23:00:00,7,1,0,0,4,0,0,0,0,0,169267639160.0
JP,Japan 225 Index,Technology Services,2026-06-24 23:00:00,5,1,0,0,4,1,0,0,1,0,159659601150.0
JP,Japan 225 Index,Transportation,2026-06-24 23:00:00,8,0,0,0,5,1,0,0,0,0,90286706940.0
JP,Japan 225 Index,Utilities,2026-06-24 23:00:00,3,0,0,0,2,0,0,0,0,0,55906189010.0
JP,All Japanese companies,Commercial Services,2026-06-24 23:00:00,150,5,2,2,137,12,1,2,33,0,68279184810.0
JP,All Japanese companies,Communications,2026-06-24 23:00:00,9,0,0,0,11,0,0,0,3,0,377078229810.0
JP,All Japanese companies,Consumer Durables,2026-06-24 23:00:00,59,4,1,3,59,0,0,0,5,0,448297454400.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-24 23:00:00,108,5,0,0,62,1,0,0,11,0,196925841920.0
JP,All Japanese companies,Consumer Services,2026-06-24 23:00:00,108,4,2,0,92,5,2,0,24,0,113800530550.0
JP,All Japanese companies,Distribution Services,2026-06-24 23:00:00,93,0,0,2,111,5,1,0,13,0,153805120350.0
JP,All Japanese companies,Electronic Technology,2026-06-24 23:00:00,77,7,3,4,93,24,2,1,6,0,6563895729950.0
JP,All Japanese companies,Energy Minerals,2026-06-24 23:00:00,2,0,0,0,5,0,1,0,0,0,32529425300.0
JP,All Japanese companies,Finance,2026-06-24 23:00:00,134,7,2,1,183,15,3,2,30,0,761098063540.0
JP,All Japanese companies,Government,2026-06-24 23:00:00,0,0,0,0,0,1,0,0,0,0,6963000.0
JP,All Japanese companies,Health Services,2026-06-24 23:00:00,14,0,0,2,15,0,0,0,3,0,2252153200.0
JP,All Japanese companies,Health Technology,2026-06-24 23:00:00,53,6,0,2,47,6,2,1,12,0,206522836950.0
JP,All Japanese companies,Industrial Services,2026-06-24 23:00:00,83,4,0,0,57,4,0,1,9,0,88467409650.0
JP,All Japanese companies,Miscellaneous,2026-06-24 23:00:00,1,0,0,0,2,0,0,0,0,0,528441900.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-24 23:00:00,26,1,0,0,52,4,0,0,6,0,314115891100.0
JP,All Japanese companies,Process Industries,2026-06-24 23:00:00,96,4,1,0,117,10,4,2,18,0,355646224920.0
JP,All Japanese companies,Producer Manufacturing,2026-06-24 23:00:00,164,8,2,3,261,21,7,5,36,0,2221728499030.0
JP,All Japanese companies,Retail Trade,2026-06-24 23:00:00,114,2,1,2,95,5,0,1,12,0,375824473800.0
JP,All Japanese companies,Technology Services,2026-06-24 23:00:00,242,21,5,8,220,19,9,9,56,0,305994473427.0
JP,All Japanese companies,Transportation,2026-06-24 23:00:00,50,2,0,0,48,3,1,0,6,0,122583044040.0
JP,All Japanese companies,Unknown,2026-06-24 23:00:00,0,0,0,0,0,0,0,0,0,1,200000.0
JP,All Japanese companies,Utilities,2026-06-24 23:00:00,18,0,0,0,13,0,0,1,0,0,84798899440.0
KR,All South Korean Companies,Commercial Services,2026-06-24 23:00:00,36,9,2,5,40,4,2,2,4,0,217438064870.0
KR,All South Korean Companies,Communications,2026-06-24 23:00:00,5,2,0,2,4,1,0,0,0,0,135718714287.0
KR,All South Korean Companies,Consumer Durables,2026-06-24 23:00:00,33,9,1,3,23,4,3,3,2,0,1559197348077.0
KR,All South Korean Companies,Consumer Non-Durables,2026-06-24 23:00:00,50,21,5,7,54,10,2,2,5,0,620685890338.0
KR,All South Korean Companies,Consumer Services,2026-06-24 23:00:00,18,8,0,4,30,5,4,3,1,0,116253197149.0
KR,All South Korean Companies,Distribution Services,2026-06-24 23:00:00,22,2,1,4,24,4,3,0,1,0,187474494675.0
KR,All South Korean Companies,Electronic Technology,2026-06-24 23:00:00,141,38,16,18,150,30,8,14,10,0,41654591523515.0
KR,All South Korean Companies,Energy Minerals,2026-06-24 23:00:00,4,2,2,0,1,0,1,0,0,0,92085332556.0
KR,All South Korean Companies,Finance,2026-06-24 23:00:00,58,9,0,1,93,7,0,0,22,0,5802278142118.0
KR,All South Korean Companies,Health Services,2026-06-24 23:00:00,4,1,0,2,2,1,0,0,0,0,30858854850.0
KR,All South Korean Companies,Health Technology,2026-06-24 23:00:00,116,38,21,36,61,10,3,12,12,0,2025141163772.0
KR,All South Korean Companies,Industrial Services,2026-06-24 23:00:00,14,6,3,2,21,4,1,1,4,0,743986840646.0
KR,All South Korean Companies,Miscellaneous,2026-06-24 23:00:00,3,0,0,0,2,1,0,0,2,0,4828022892.0
KR,All South Korean Companies,Non-Energy Minerals,2026-06-24 23:00:00,46,8,1,7,26,4,2,7,7,0,535696728604.0
KR,All South Korean Companies,Process Industries,2026-06-24 23:00:00,94,20,8,8,70,14,3,6,6,0,755478101904.0
KR,All South Korean Companies,Producer Manufacturing,2026-06-24 23:00:00,154,42,13,29,155,31,16,10,10,0,5550531426101.0
KR,All South Korean Companies,Retail Trade,2026-06-24 23:00:00,13,3,2,3,14,1,1,0,4,0,253882796040.0
KR,All South Korean Companies,Technology Services,2026-06-24 23:00:00,68,11,7,8,100,25,6,4,10,0,833905763149.0
KR,All South Korean Companies,Transportation,2026-06-24 23:00:00,18,3,2,1,9,1,1,2,0,0,227785715044.0
KR,All South Korean Companies,Utilities,2026-06-24 23:00:00,8,2,0,0,11,1,0,0,1,0,163296566688.0
KR,KOSPI Composite Index,Commercial Services,2026-06-24 23:00:00,7,0,0,1,7,0,0,0,0,0,86351779355.0
