Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-12 23:00:00,3,0,0,0,3,0,0,0,0,0,42895043500.0
JP,Japan 225 Index,Communications,2026-07-12 23:00:00,0,0,0,1,2,0,0,0,0,0,498158309140.0
JP,Japan 225 Index,Consumer Durables,2026-07-12 23:00:00,13,1,0,1,8,0,0,0,0,0,357023162490.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-12 23:00:00,2,0,0,0,8,2,0,0,0,0,127267639350.0
JP,Japan 225 Index,Consumer Services,2026-07-12 23:00:00,1,0,0,0,1,0,0,0,0,0,14764386500.0
JP,Japan 225 Index,Distribution Services,2026-07-12 23:00:00,0,0,0,0,6,0,0,0,0,0,149825866200.0
JP,Japan 225 Index,Electronic Technology,2026-07-12 23:00:00,11,4,0,1,4,0,0,0,0,0,4513100452700.0
JP,Japan 225 Index,Energy Minerals,2026-07-12 23:00:00,0,0,0,0,3,0,0,0,0,0,25207047400.0
JP,Japan 225 Index,Finance,2026-07-12 23:00:00,8,0,0,0,19,1,0,0,0,0,545324739800.0
JP,Japan 225 Index,Health Technology,2026-07-12 23:00:00,6,0,0,0,6,0,0,0,0,0,150435364400.0
JP,Japan 225 Index,Industrial Services,2026-07-12 23:00:00,2,0,0,0,4,0,0,0,0,0,35041292450.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-12 23:00:00,3,1,0,0,4,0,0,0,0,0,97978158060.0
JP,Japan 225 Index,Process Industries,2026-07-12 23:00:00,2,1,0,0,16,0,0,0,0,0,194187242970.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-12 23:00:00,17,5,2,2,7,0,0,0,1,0,1333993309910.0
JP,Japan 225 Index,Retail Trade,2026-07-12 23:00:00,0,1,0,0,10,1,0,0,0,0,314214602970.0
JP,Japan 225 Index,Technology Services,2026-07-12 23:00:00,3,0,0,0,9,0,0,0,0,0,153194402130.0
JP,Japan 225 Index,Transportation,2026-07-12 23:00:00,2,0,0,0,12,0,0,0,0,0,102211429500.0
JP,Japan 225 Index,Utilities,2026-07-12 23:00:00,1,0,0,0,4,0,0,0,0,0,45608846820.0
JP,All Japanese companies,Commercial Services,2026-07-12 23:00:00,190,17,4,4,95,2,2,0,28,0,76682754800.0
JP,All Japanese companies,Communications,2026-07-12 23:00:00,12,0,1,1,7,1,0,0,0,0,501697237240.0
JP,All Japanese companies,Consumer Durables,2026-07-12 23:00:00,68,3,2,2,44,0,0,0,14,0,397879123590.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-12 23:00:00,71,6,0,3,89,4,1,0,13,0,219626034850.0
JP,All Japanese companies,Consumer Services,2026-07-12 23:00:00,102,7,0,1,98,2,0,1,25,0,93744824150.0
JP,All Japanese companies,Distribution Services,2026-07-12 23:00:00,110,8,1,2,82,3,0,0,19,0,204089790550.0
JP,All Japanese companies,Electronic Technology,2026-07-12 23:00:00,118,23,8,9,44,4,1,2,8,1,4738998540900.0
JP,All Japanese companies,Energy Minerals,2026-07-12 23:00:00,1,1,0,0,5,0,0,0,1,0,29825515000.0
JP,All Japanese companies,Finance,2026-07-12 23:00:00,167,11,2,3,166,6,2,0,19,1,762382387790.0
JP,All Japanese companies,Government,2026-07-12 23:00:00,0,0,0,0,0,0,0,0,1,0,2223000.0
JP,All Japanese companies,Health Services,2026-07-12 23:00:00,15,1,1,0,10,0,0,0,7,0,1541438100.0
JP,All Japanese companies,Health Technology,2026-07-12 23:00:00,61,15,6,9,32,3,0,0,4,0,215324424550.0
JP,All Japanese companies,Industrial Services,2026-07-12 23:00:00,80,3,2,1,62,3,1,1,5,0,82787363400.0
JP,All Japanese companies,Miscellaneous,2026-07-12 23:00:00,1,0,0,2,0,0,0,0,1,0,701162600.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-12 23:00:00,49,4,2,0,25,0,0,0,9,0,214083321310.0
JP,All Japanese companies,Process Industries,2026-07-12 23:00:00,128,10,3,3,97,0,0,0,9,0,305823750570.0
JP,All Japanese companies,Producer Manufacturing,2026-07-12 23:00:00,292,51,16,8,110,2,0,1,24,1,1760256739840.0
