Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-09-08 00:00:00,2,0,0,0,4,0,0,0,0,0,2056746600.0
JP,Japan 225 Index,Communications,2026-09-08 00:00:00,0,0,0,0,3,0,0,0,0,0,5291898600.0
JP,Japan 225 Index,Consumer Durables,2026-09-08 00:00:00,1,0,0,0,22,0,0,0,0,0,42980302180.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-08 00:00:00,2,0,0,0,10,0,0,0,0,0,8235919450.0
JP,Japan 225 Index,Consumer Services,2026-09-08 00:00:00,1,0,0,0,1,0,0,0,0,0,2131213500.0
JP,Japan 225 Index,Distribution Services,2026-09-08 00:00:00,0,0,0,0,5,0,0,0,0,0,13209271250.0
JP,Japan 225 Index,Electronic Technology,2026-09-08 00:00:00,2,0,0,0,16,2,0,0,0,0,223688364250.0
JP,Japan 225 Index,Energy Minerals,2026-09-08 00:00:00,1,0,0,0,1,0,0,0,1,0,4230718000.0
JP,Japan 225 Index,Finance,2026-09-08 00:00:00,0,0,0,0,28,0,0,0,0,0,61720530000.0
JP,Japan 225 Index,Health Technology,2026-09-08 00:00:00,3,0,0,0,9,0,0,0,0,0,11211038550.0
JP,Japan 225 Index,Industrial Services,2026-09-08 00:00:00,0,0,0,0,6,0,0,0,0,0,1933911000.0
JP,Japan 225 Index,Miscellaneous,2026-09-08 00:00:00,1,0,0,0,0,0,0,0,0,0,41874627600.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-08 00:00:00,2,0,0,0,6,0,0,0,0,0,10501644700.0
JP,Japan 225 Index,Process Industries,2026-09-08 00:00:00,2,0,0,0,17,0,0,0,0,0,14729538490.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-08 00:00:00,6,0,0,0,27,1,0,0,0,0,75896366580.0
JP,Japan 225 Index,Retail Trade,2026-09-08 00:00:00,5,0,1,0,6,0,0,0,0,0,13623011830.0
