Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-06-04 07:00:00,1,0,0,0,4,0,1,0,0,0,40726173100.0
JP,Japan 225 Index,Communications,2026-06-04 07:00:00,0,0,0,0,3,0,0,1,0,0,627776689010.0
JP,Japan 225 Index,Consumer Durables,2026-06-04 07:00:00,6,0,0,0,15,2,0,0,0,0,358104084990.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-04 07:00:00,0,0,0,0,11,1,0,0,0,0,96716250150.0
JP,Japan 225 Index,Consumer Services,2026-06-04 07:00:00,0,0,0,0,2,0,0,0,0,0,12817463400.0
JP,Japan 225 Index,Distribution Services,2026-06-04 07:00:00,1,0,0,0,4,0,0,0,0,0,110453638550.0
JP,Japan 225 Index,Electronic Technology,2026-06-04 07:00:00,4,0,0,0,11,3,0,1,1,0,3986604448650.0
JP,Japan 225 Index,Energy Minerals,2026-06-04 07:00:00,0,0,0,0,2,1,0,0,0,0,26012366500.0
JP,Japan 225 Index,Finance,2026-06-04 07:00:00,10,1,0,0,13,3,0,0,1,0,650486140250.0
JP,Japan 225 Index,Health Technology,2026-06-04 07:00:00,5,0,0,0,4,3,0,0,0,0,186222165250.0
JP,Japan 225 Index,Industrial Services,2026-06-04 07:00:00,1,0,0,0,5,0,0,0,0,0,38795502900.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-04 07:00:00,1,0,0,0,4,2,1,0,0,0,138057810050.0
JP,Japan 225 Index,Process Industries,2026-06-04 07:00:00,4,0,0,0,13,2,0,0,0,0,195170034420.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-04 07:00:00,8,2,1,0,19,4,0,0,0,0,1495726317000.0
JP,Japan 225 Index,Retail Trade,2026-06-04 07:00:00,3,1,0,0,6,1,1,0,0,0,140745983550.0
JP,Japan 225 Index,Technology Services,2026-06-04 07:00:00,1,0,0,0,9,1,1,0,0,0,149113055210.0
JP,Japan 225 Index,Transportation,2026-06-04 07:00:00,6,0,0,0,7,1,0,0,0,0,109344045100.0
JP,Japan 225 Index,Utilities,2026-06-04 07:00:00,0,0,0,0,4,0,1,0,0,0,50320716150.0
JP,All Japanese companies,Commercial Services,2026-06-04 07:00:00,74,4,2,5,207,17,8,6,22,1,86172564070.0
JP,All Japanese companies,Communications,2026-06-04 07:00:00,6,0,0,0,12,1,1,1,2,0,632668681910.0
JP,All Japanese companies,Consumer Durables,2026-06-04 07:00:00,38,1,0,0,81,4,1,1,6,0,402201752840.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-04 07:00:00,50,3,1,0,105,8,2,1,18,0,172737119050.0
JP,All Japanese companies,Consumer Services,2026-06-04 07:00:00,56,2,2,1,140,7,4,4,22,0,139618418210.0
JP,All Japanese companies,Distribution Services,2026-06-04 07:00:00,63,5,0,0,127,9,1,2,19,0,159578074950.0
JP,All Japanese companies,Electronic Technology,2026-06-04 07:00:00,54,13,4,5,102,17,9,7,8,0,4282958457850.0
JP,All Japanese companies,Energy Minerals,2026-06-04 07:00:00,0,0,0,0,3,3,0,0,2,0,32372103000.0
JP,All Japanese companies,Finance,2026-06-04 07:00:00,118,6,3,3,197,21,8,1,21,0,897383643090.0
JP,All Japanese companies,Government,2026-06-04 07:00:00,0,0,0,0,1,0,0,0,0,0,2405000.0
JP,All Japanese companies,Health Services,2026-06-04 07:00:00,9,0,0,0,17,2,1,0,5,0,1896386200.0
JP,All Japanese companies,Health Technology,2026-06-04 07:00:00,33,2,0,2,65,18,3,2,7,0,272883119940.0
JP,All Japanese companies,Industrial Services,2026-06-04 07:00:00,52,4,1,0,84,7,2,1,7,0,100624364600.0
JP,All Japanese companies,Miscellaneous,2026-06-04 07:00:00,1,1,0,0,1,1,0,0,0,0,1336436000.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-04 07:00:00,17,2,0,1,55,5,3,0,6,0,220087248600.0
JP,All Japanese companies,Process Industries,2026-06-04 07:00:00,50,0,5,4,160,13,5,2,13,0,401179774860.0
JP,All Japanese companies,Producer Manufacturing,2026-06-04 07:00:00,125,12,4,6,274,37,11,7,33,0,1980008513410.0
JP,All Japanese companies,Retail Trade,2026-06-04 07:00:00,56,4,4,2,121,11,4,1,29,0,230257802200.0
JP,All Japanese companies,Technology Services,2026-06-04 07:00:00,125,12,5,11,290,61,25,13,46,0,387356229710.0
JP,All Japanese companies,Transportation,2026-06-04 07:00:00,42,2,0,1,51,3,2,0,10,0,146987096600.0
JP,All Japanese companies,Utilities,2026-06-04 07:00:00,1,1,0,0,23,3,2,1,1,0,81597272070.0
KR,All South Korean Companies,Commercial Services,2026-06-04 07:00:00,41,1,4,6,34,12,1,5,1,0,258557959579.0
KR,All South Korean Companies,Communications,2026-06-04 07:00:00,4,2,0,0,5,2,0,1,0,0,385868481444.0
KR,All South Korean Companies,Consumer Durables,2026-06-04 07:00:00,28,4,4,5,29,2,2,4,2,0,3081236061077.0
KR,All South Korean Companies,Consumer Non-Durables,2026-06-04 07:00:00,44,8,6,5,63,13,5,4,6,0,632912818834.0
KR,All South Korean Companies,Consumer Services,2026-06-04 07:00:00,20,4,6,4,29,5,1,5,1,0,178671781213.0
KR,All South Korean Companies,Distribution Services,2026-06-04 07:00:00,20,4,4,3,21,4,0,2,2,0,477762180026.0
KR,All South Korean Companies,Electronic Technology,2026-06-04 07:00:00,118,37,21,55,121,34,14,18,5,0,29144190289931.0
KR,All South Korean Companies,Energy Minerals,2026-06-04 07:00:00,3,0,2,0,4,1,0,0,0,0,112637373932.0
KR,All South Korean Companies,Finance,2026-06-04 07:00:00,90,14,6,5,39,9,3,5,24,0,3804678324543.0
KR,All South Korean Companies,Health Services,2026-06-04 07:00:00,0,2,1,1,4,1,0,0,1,0,34296670920.0
KR,All South Korean Companies,Health Technology,2026-06-04 07:00:00,80,24,18,10,124,34,10,3,7,0,1548181200532.0
KR,All South Korean Companies,Industrial Services,2026-06-04 07:00:00,18,5,3,2,23,1,0,3,1,0,875302725162.0
KR,All South Korean Companies,Miscellaneous,2026-06-04 07:00:00,2,0,0,0,3,2,0,0,1,0,10288731542.0
KR,All South Korean Companies,Non-Energy Minerals,2026-06-04 07:00:00,38,8,4,2,37,8,0,8,3,0,432476156461.0
KR,All South Korean Companies,Process Industries,2026-06-04 07:00:00,72,16,10,11,81,16,10,3,11,0,1264755168711.0
KR,All South Korean Companies,Producer Manufacturing,2026-06-04 07:00:00,132,36,15,42,151,40,14,19,13,0,9698839404276.0
KR,All South Korean Companies,Retail Trade,2026-06-04 07:00:00,13,4,1,4,10,3,1,4,1,0,377434331470.0
KR,All South Korean Companies,Technology Services,2026-06-04 07:00:00,55,10,11,10,89,30,6,23,7,0,2405622029952.0
KR,All South Korean Companies,Transportation,2026-06-04 07:00:00,11,3,2,1,17,1,0,0,2,0,293676026695.0
KR,All South Korean Companies,Utilities,2026-06-04 07:00:00,12,1,0,0,6,1,0,0,3,0,127561890269.0
KR,KOSPI Composite Index,Commercial Services,2026-06-04 07:00:00,7,0,0,0,5,1,1,0,0,0,84116836790.0
KR,KOSPI Composite Index,Communications,2026-06-04 07:00:00,3,0,0,0,2,0,0,1,0,0,379255551252.0
KR,KOSPI Composite Index,Consumer Durables,2026-06-04 07:00:00,14,1,2,0,11,1,0,2,1,0,2897712640017.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-06-04 07:00:00,31,4,2,0,33,5,3,0,2,0,513213795828.0
KR,KOSPI Composite Index,Consumer Services,2026-06-04 07:00:00,4,2,3,2,8,1,0,3,0,0,133424767836.0
KR,KOSPI Composite Index,Distribution Services,2026-06-04 07:00:00,4,1,0,1,8,2,0,0,1,0,418282420985.0
KR,KOSPI Composite Index,Electronic Technology,2026-06-04 07:00:00,14,3,1,10,21,3,3,1,1,0,25463113721221.0
KR,KOSPI Composite Index,Energy Minerals,2026-06-04 07:00:00,3,0,1,0,3,0,0,0,0,0,104806987496.0
KR,KOSPI Composite Index,Finance,2026-06-04 07:00:00,37,13,4,4,14,3,2,1,4,0,3564732796695.0
KR,KOSPI Composite Index,Health Technology,2026-06-04 07:00:00,13,2,2,1,34,3,2,0,2,0,463231647038.0
KR,KOSPI Composite Index,Industrial Services,2026-06-04 07:00:00,13,2,1,2,8,0,0,0,0,0,855072849603.0
KR,KOSPI Composite Index,Miscellaneous,2026-06-04 07:00:00,2,0,0,0,0,0,0,0,0,0,21737242760.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-06-04 07:00:00,25,4,2,1,27,5,0,2,1,0,345770013384.0
KR,KOSPI Composite Index,Process Industries,2026-06-04 07:00:00,39,8,5,5,42,7,4,0,6,0,874529623127.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-06-04 07:00:00,40,8,2,4,52,11,4,7,5,0,5401492291193.0
KR,KOSPI Composite Index,Retail Trade,2026-06-04 07:00:00,8,3,1,4,4,0,0,1,0,0,344136583780.0
KR,KOSPI Composite Index,Technology Services,2026-06-04 07:00:00,6,0,1,0,6,1,3,4,2,0,1930060186595.0
KR,KOSPI Composite Index,Transportation,2026-06-04 07:00:00,7,2,1,0,16,1,0,0,2,0,281914258059.0
KR,KOSPI Composite Index,Utilities,2026-06-04 07:00:00,10,0,0,0,6,1,0,0,0,0,117274946390.0
TW,All Taiwan Companies,Commercial Services,2026-06-04 07:00:00,21,2,0,2,27,5,1,0,0,0,22907703562.85
TW,All Taiwan Companies,Communications,2026-06-04 07:00:00,4,0,0,0,3,0,0,0,1,0,3970500613.05
TW,All Taiwan Companies,Consumer Durables,2026-06-04 07:00:00,52,3,1,4,46,5,1,0,12,0,15306848490.86
TW,All Taiwan Companies,Consumer Non-Durables,2026-06-04 07:00:00,26,0,1,2,22,6,0,0,8,0,5282818496.97
TW,All Taiwan Companies,Consumer Services,2026-06-04 07:00:00,38,2,1,1,18,2,0,1,15,0,1581393637.8
TW,All Taiwan Companies,Distribution Services,2026-06-04 07:00:00,26,2,1,5,27,9,2,2,7,0,17065953730.9
TW,All Taiwan Companies,Electronic Technology,2026-06-04 07:00:00,124,25,9,34,304,130,53,32,22,0,1008948970399.89
TW,All Taiwan Companies,Energy Minerals,2026-06-04 07:00:00,3,0,0,0,1,0,0,0,0,0,944375228.9
TW,All Taiwan Companies,Finance,2026-06-04 07:00:00,47,5,1,1,25,1,3,0,9,0,72015668193.55
TW,All Taiwan Companies,Health Services,2026-06-04 07:00:00,7,1,0,0,3,0,0,0,0,0,65145153.5
TW,All Taiwan Companies,Health Technology,2026-06-04 07:00:00,88,11,3,7,53,3,1,0,22,0,7484936600.55
TW,All Taiwan Companies,Industrial Services,2026-06-04 07:00:00,28,6,2,4,25,2,1,1,4,0,22466065327.08
TW,All Taiwan Companies,Miscellaneous,2026-06-04 07:00:00,0,0,0,0,1,0,0,0,0,0,14776880.75
TW,All Taiwan Companies,Non-Energy Minerals,2026-06-04 07:00:00,26,2,2,2,21,0,0,1,8,0,19111677064.24
TW,All Taiwan Companies,Process Industries,2026-06-04 07:00:00,60,7,7,12,62,18,3,2,14,0,48000978882.48
TW,All Taiwan Companies,Producer Manufacturing,2026-06-04 07:00:00,105,12,5,18,128,30,10,5,25,0,171759974344.12
TW,All Taiwan Companies,Retail Trade,2026-06-04 07:00:00,16,3,1,1,10,1,0,1,4,0,7498501545.39
TW,All Taiwan Companies,Technology Services,2026-06-04 07:00:00,37,4,3,4,50,10,3,1,10,0,20243384744.09
TW,All Taiwan Companies,Transportation,2026-06-04 07:00:00,11,2,0,0,22,1,1,0,2,0,15613013682.57
TW,All Taiwan Companies,Unknown,2026-06-04 07:00:00,0,1,0,0,0,0,0,0,0,0,38174498.0
TW,All Taiwan Companies,Utilities,2026-06-04 07:00:00,8,2,0,3,2,1,0,1,2,0,3465179919.3
TW,FTSE TWSE Taiwan 50 Index,Communications,2026-06-04 07:00:00,2,0,0,0,0,0,0,0,1,0,3877684979.0
TW,FTSE TWSE Taiwan 50 Index,Consumer Non-Durables,2026-06-04 07:00:00,0,0,0,0,1,0,0,0,0,0,964502700.0
TW,FTSE TWSE Taiwan 50 Index,Distribution Services,2026-06-04 07:00:00,1,0,0,0,0,0,0,0,0,0,343473772.0
TW,FTSE TWSE Taiwan 50 Index,Electronic Technology,2026-06-04 07:00:00,1,0,0,0,7,6,1,1,0,0,358489281990.0
TW,FTSE TWSE Taiwan 50 Index,Energy Minerals,2026-06-04 07:00:00,1,0,0,0,0,0,0,0,0,0,942272740.0
TW,FTSE TWSE Taiwan 50 Index,Finance,2026-06-04 07:00:00,11,1,1,0,1,1,0,0,0,0,59622628361.6
TW,FTSE TWSE Taiwan 50 Index,Non-Energy Minerals,2026-06-04 07:00:00,0,0,0,0,2,0,0,0,0,0,2357492182.55
TW,FTSE TWSE Taiwan 50 Index,Process Industries,2026-06-04 07:00:00,1,0,0,0,3,0,0,0,0,0,13758051747.65
TW,FTSE TWSE Taiwan 50 Index,Producer Manufacturing,2026-06-04 07:00:00,0,0,0,0,1,1,0,0,0,0,5524358108.4
TW,FTSE TWSE Taiwan 50 Index,Retail Trade,2026-06-04 07:00:00,2,0,0,0,0,0,0,0,0,0,4405077140.8
TW,FTSE TWSE Taiwan 50 Index,Transportation,2026-06-04 07:00:00,0,0,0,0,3,0,0,0,0,0,10158855233.0
CN,All Chinese Companies,Commercial Services,2026-06-04 07:00:00,21,9,5,4,103,46,3,3,2,0,53405102617.46
CN,All Chinese Companies,Communications,2026-06-04 07:00:00,2,0,0,0,13,3,0,0,0,0,7596465697.79
CN,All Chinese Companies,Consumer Durables,2026-06-04 07:00:00,34,2,6,3,128,34,2,3,1,0,55587699155.42
CN,All Chinese Companies,Consumer Non-Durables,2026-06-04 07:00:00,13,3,1,4,129,41,8,7,1,0,36303285327.07
CN,All Chinese Companies,Consumer Services,2026-06-04 07:00:00,4,1,0,0,71,11,1,0,1,0,13191841824.14
CN,All Chinese Companies,Distribution Services,2026-06-04 07:00:00,17,4,1,4,56,15,8,2,2,0,42792843470.26
CN,All Chinese Companies,Electronic Technology,2026-06-04 07:00:00,169,47,28,37,338,89,15,6,4,0,901922205807.52
CN,All Chinese Companies,Energy Minerals,2026-06-04 07:00:00,20,6,3,3,11,6,3,1,0,0,37201716800.18
CN,All Chinese Companies,Finance,2026-06-04 07:00:00,24,3,0,3,174,30,2,1,5,0,76756349701.57
CN,All Chinese Companies,Health Services,2026-06-04 07:00:00,0,1,0,0,9,4,0,0,0,0,2987268408.76
CN,All Chinese Companies,Health Technology,2026-06-04 07:00:00,47,5,3,2,298,66,6,3,0,0,63585678798.8
CN,All Chinese Companies,Industrial Services,2026-06-04 07:00:00,23,9,2,5,103,33,7,7,0,0,38910152362.07
CN,All Chinese Companies,Miscellaneous,2026-06-04 07:00:00,1,0,0,0,0,0,0,0,0,0,283347.34
CN,All Chinese Companies,Non-Energy Minerals,2026-06-04 07:00:00,32,6,5,11,118,65,21,2,1,0,158973156981.51
CN,All Chinese Companies,Process Industries,2026-06-04 07:00:00,91,24,17,24,355,122,17,10,3,0,242693820322.02
