Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-08-25 22:00:00,4,0,0,0,2,0,0,0,0,0,29481921500.0
JP,Japan 225 Index,Communications,2026-08-25 22:00:00,3,0,0,0,0,0,0,0,0,0,66830913970.0
JP,Japan 225 Index,Consumer Durables,2026-08-25 22:00:00,7,0,0,0,14,2,0,0,0,0,313208091140.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-25 22:00:00,11,0,0,0,1,0,0,0,0,0,92145614900.0
JP,Japan 225 Index,Consumer Services,2026-08-25 22:00:00,1,0,0,0,0,0,0,0,1,0,13037198000.0
JP,Japan 225 Index,Distribution Services,2026-08-25 22:00:00,3,0,0,0,2,0,0,0,0,0,80516238500.0
JP,Japan 225 Index,Electronic Technology,2026-08-25 22:00:00,13,0,1,0,6,0,0,0,0,0,2615618978700.0
JP,Japan 225 Index,Energy Minerals,2026-08-25 22:00:00,1,0,0,0,1,0,0,0,1,0,27458972150.0
JP,Japan 225 Index,Finance,2026-08-25 22:00:00,23,1,0,0,4,0,0,0,0,0,383877777800.0
JP,Japan 225 Index,Health Technology,2026-08-25 22:00:00,6,0,0,0,6,0,0,0,0,0,106559537250.0
JP,Japan 225 Index,Industrial Services,2026-08-25 22:00:00,4,0,0,0,2,0,0,0,0,0,26201821500.0
JP,Japan 225 Index,Miscellaneous,2026-08-25 22:00:00,1,0,0,0,0,0,0,0,0,0,144767880800.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-25 22:00:00,3,0,0,0,5,0,0,0,0,0,123617658960.0
JP,Japan 225 Index,Process Industries,2026-08-25 22:00:00,8,0,0,0,10,0,0,0,1,0,137983425020.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-25 22:00:00,18,0,1,1,14,0,0,0,0,0,1197751038160.0
JP,Japan 225 Index,Retail Trade,2026-08-25 22:00:00,7,0,0,0,5,0,0,0,0,0,124504381320.0
JP,Japan 225 Index,Technology Services,2026-08-25 22:00:00,9,0,0,0,3,0,0,0,0,0,146391898120.0
JP,Japan 225 Index,Transportation,2026-08-25 22:00:00,10,0,0,0,3,0,0,0,1,0,158816143460.0
JP,Japan 225 Index,Utilities,2026-08-25 22:00:00,3,0,0,0,1,1,0,0,0,0,49534863350.0
JP,All Japanese companies,Commercial Services,2026-08-25 22:00:00,158,5,3,5,128,6,0,1,33,0,69483250020.0
JP,All Japanese companies,Communications,2026-08-25 22:00:00,12,1,0,0,4,0,0,0,5,0,72441274870.0
JP,All Japanese companies,Consumer Durables,2026-08-25 22:00:00,48,4,1,0,64,3,0,0,13,0,356036955340.0
