Market,MarketName,Sector,Fetch_Time,up_0_3,up_3_5,up_5_7,up_7_plus,down_0_3,down_3_5,down_5_7,down_7_plus,unchanged,no_trade,total_turnover
JP,Japan 225 Index,Commercial Services,2026-07-23 23:00:00,4,0,0,0,2,0,0,0,0,0,31845302300.0
JP,Japan 225 Index,Communications,2026-07-23 23:00:00,0,1,0,0,3,0,0,0,0,0,288235042330.0
JP,Japan 225 Index,Consumer Durables,2026-07-23 23:00:00,8,0,0,0,13,1,0,0,1,0,313929081260.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-23 23:00:00,3,0,0,0,8,1,0,0,0,0,116954544700.0
JP,Japan 225 Index,Consumer Services,2026-07-23 23:00:00,0,0,0,0,2,0,0,0,0,0,18195659750.0
JP,Japan 225 Index,Distribution Services,2026-07-23 23:00:00,4,0,0,0,1,0,0,0,0,0,105244848200.0
JP,Japan 225 Index,Electronic Technology,2026-07-23 23:00:00,12,2,0,0,4,2,0,0,0,0,3675819271550.0
JP,Japan 225 Index,Energy Minerals,2026-07-23 23:00:00,3,0,0,0,0,0,0,0,0,0,31219752900.0
JP,Japan 225 Index,Finance,2026-07-23 23:00:00,19,0,0,0,8,1,0,0,0,0,720700441650.0
JP,Japan 225 Index,Health Technology,2026-07-23 23:00:00,0,0,0,0,11,0,0,0,1,0,120455338100.0
JP,Japan 225 Index,Industrial Services,2026-07-23 23:00:00,5,0,0,0,1,0,0,0,0,0,20742670100.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-23 23:00:00,6,0,1,0,1,0,0,0,0,0,101410818490.0
JP,Japan 225 Index,Process Industries,2026-07-23 23:00:00,16,0,0,0,3,0,0,0,0,0,179577486060.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-23 23:00:00,22,2,0,0,10,0,0,0,0,0,1062319788600.0
JP,Japan 225 Index,Retail Trade,2026-07-23 23:00:00,3,0,0,0,6,1,2,0,0,0,151284515740.0
JP,Japan 225 Index,Technology Services,2026-07-23 23:00:00,2,0,0,0,10,0,0,0,0,0,133202135120.0
JP,Japan 225 Index,Transportation,2026-07-23 23:00:00,4,0,0,0,10,0,0,0,0,0,76778052340.0
JP,Japan 225 Index,Utilities,2026-07-23 23:00:00,4,0,0,0,1,0,0,0,0,0,36645536230.0
JP,All Japanese companies,Commercial Services,2026-07-23 23:00:00,120,5,2,3,174,7,2,0,29,1,66364048510.0
JP,All Japanese companies,Communications,2026-07-23 23:00:00,8,1,0,0,11,1,0,0,2,0,292183188030.0
