Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-06-08 23:39:05,41564930400.0,41564930400.0,258361650900.0
JP,Japan 225 Index,Communications,2026-06-08 23:39:05,538141334720.0,538141334720.0,3991798410130.0
JP,Japan 225 Index,Consumer Durables,2026-06-08 23:39:05,441051822800.0,441051822800.0,2474254486690.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-08 23:39:05,124572414800.0,124572414800.0,682432487400.0
JP,Japan 225 Index,Consumer Services,2026-06-08 23:39:05,23241379800.0,23241379800.0,111281196650.0
JP,Japan 225 Index,Distribution Services,2026-06-08 23:39:05,139248169300.0,139248169300.0,788448976800.0
JP,Japan 225 Index,Electronic Technology,2026-06-08 23:39:05,4795407132300.0,4795407132300.0,26564600210450.0
JP,Japan 225 Index,Energy Minerals,2026-06-08 23:39:05,34358205200.0,34358205200.0,211235187350.0
JP,Japan 225 Index,Finance,2026-06-08 23:39:05,640343023150.0,640343023150.0,3588818550900.0
JP,Japan 225 Index,Health Technology,2026-06-08 23:39:05,180150330950.0,180150330950.0,1094995509900.0
JP,Japan 225 Index,Industrial Services,2026-06-08 23:39:05,38889101200.0,38889101200.0,236675083400.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-08 23:39:05,148680855280.0,148680855280.0,875631436040.0
JP,Japan 225 Index,Process Industries,2026-06-08 23:39:05,231719746650.0,231719746650.0,1292304268130.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-08 23:39:05,1411314419240.0,1411314419240.0,8802024831760.0
JP,Japan 225 Index,Retail Trade,2026-06-08 23:39:05,166600595730.0,166600595730.0,965428034330.0
JP,Japan 225 Index,Technology Services,2026-06-08 23:39:05,168353888470.0,168353888470.0,1190216713970.0
JP,Japan 225 Index,Transportation,2026-06-08 23:39:05,117187181050.0,117187181050.0,703221488050.0
JP,Japan 225 Index,Utilities,2026-06-08 23:39:05,53992361970.0,53992361970.0,316130214870.0
JP,All Japanese companies,Commercial Services,2026-06-08 23:39:05,85507219350.0,85511111350.0,549998272750.0
JP,All Japanese companies,Communications,2026-06-08 23:39:05,542472699320.0,542472699320.0,4018364690730.0
JP,All Japanese companies,Consumer Durables,2026-06-08 23:39:05,494291355550.0,494291905150.0,2764291326690.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-08 23:39:05,211281326850.0,211283898850.0,1199981770400.0
JP,All Japanese companies,Consumer Services,2026-06-08 23:39:05,118699140380.0,118711326080.0,741747434880.0
JP,All Japanese companies,Distribution Services,2026-06-08 23:39:05,196300550800.0,196309339100.0,1121705482500.0
