Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-07-13 23:15:10,35909905500.0,35909905500.0,387719023600.0
JP,Japan 225 Index,Communications,2026-07-13 23:15:10,327099346500.0,327099346500.0,3195829932980.0
JP,Japan 225 Index,Consumer Durables,2026-07-13 23:15:10,307178564950.0,307178564950.0,3485298400300.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-13 23:15:10,151368113250.0,151368113250.0,1180071367100.0
JP,Japan 225 Index,Consumer Services,2026-07-13 23:15:10,13559510000.0,13559510000.0,146843820000.0
JP,Japan 225 Index,Distribution Services,2026-07-13 23:15:10,118053074930.0,118053074930.0,1350162345910.0
JP,Japan 225 Index,Electronic Technology,2026-07-13 23:15:10,4761995861750.0,4761995861750.0,39122780579550.0
JP,Japan 225 Index,Energy Minerals,2026-07-13 23:15:10,20024795600.0,20024795600.0,233467864200.0
JP,Japan 225 Index,Finance,2026-07-13 23:15:10,533338063600.0,533338063600.0,4979973607750.0
JP,Japan 225 Index,Health Technology,2026-07-13 23:15:10,115259831650.0,115259831650.0,1382740382200.0
JP,Japan 225 Index,Industrial Services,2026-07-13 23:15:10,29595910600.0,29595910600.0,309212642300.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-13 23:15:10,77708011850.0,77708011850.0,959174661700.0
JP,Japan 225 Index,Process Industries,2026-07-13 23:15:10,173788719550.0,173788719550.0,1872548157430.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-13 23:15:10,1324009996190.0,1324009996190.0,12445736051130.0
JP,Japan 225 Index,Retail Trade,2026-07-13 23:15:10,187648248780.0,187648248780.0,1771512712280.0
JP,Japan 225 Index,Technology Services,2026-07-13 23:15:10,102542190170.0,102542190170.0,1402945505810.0
JP,Japan 225 Index,Transportation,2026-07-13 23:15:10,77345932460.0,77345932460.0,926574120830.0
JP,Japan 225 Index,Utilities,2026-07-13 23:15:10,44120391960.0,44120391960.0,431127135960.0
JP,All Japanese companies,Commercial Services,2026-07-13 23:15:10,71233523080.0,71238238780.0,711809525780.0
JP,All Japanese companies,Communications,2026-07-13 23:15:10,330857416400.0,330859454800.0,3235807348380.0
JP,All Japanese companies,Consumer Durables,2026-07-13 23:15:10,345183668700.0,345188693800.0,3878382701550.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-13 23:15:10,241078971090.0,241078971090.0,1960641271260.0
JP,All Japanese companies,Consumer Services,2026-07-13 23:15:10,94712384750.0,94733697750.0,989572525100.0
JP,All Japanese companies,Distribution Services,2026-07-13 23:15:10,166605521580.0,166629129180.0,1823083701910.0
JP,All Japanese companies,Electronic Technology,2026-07-13 23:15:10,5005064640750.0,5005064640750.0,41065498023650.0
JP,All Japanese companies,Energy Minerals,2026-07-13 23:15:10,25484847700.0,25484847700.0,278171921600.0
JP,All Japanese companies,Finance,2026-07-13 23:15:10,725196471010.0,725203140010.0,7000761454290.0
JP,All Japanese companies,Government,2026-07-13 23:15:10,2223000.0,22230000.0,24453000.0
JP,All Japanese companies,Health Services,2026-07-13 23:15:10,1403367300.0,1403367300.0,15506778400.0
JP,All Japanese companies,Health Technology,2026-07-13 23:15:10,172210047300.0,172210047300.0,1940473991450.0
JP,All Japanese companies,Industrial Services,2026-07-13 23:15:10,76367904800.0,76378708200.0,750647415550.0
JP,All Japanese companies,Miscellaneous,2026-07-13 23:15:10,619503300.0,619503300.0,6110678200.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-13 23:15:10,180381650950.0,180400029950.0,1924594178100.0
JP,All Japanese companies,Process Industries,2026-07-13 23:15:10,283161027100.0,283185127600.0,2949692482080.0
JP,All Japanese companies,Producer Manufacturing,2026-07-13 23:15:10,1720597940790.0,1720631449790.0,16411206476900.0
JP,All Japanese companies,Retail Trade,2026-07-13 23:15:10,279657425380.0,279662522080.0,2637819354530.0
JP,All Japanese companies,Technology Services,2026-07-13 23:15:10,235350071532.0,235361746632.0,2749193136380.0
JP,All Japanese companies,Transportation,2026-07-13 23:15:10,105208239060.0,105231159060.0,1240886410880.0
JP,All Japanese companies,Unknown,2026-07-13 23:15:10,430000.0,430000.0,430000.0
JP,All Japanese companies,Utilities,2026-07-13 23:15:10,65772746070.0,65772746070.0,672218740550.0
KR,All South Korean Companies,Commercial Services,2026-07-13 23:15:11,118353812754.0,118353812754.0,1575845414604.0
KR,All South Korean Companies,Communications,2026-07-13 23:15:11,126952267320.0,126952267320.0,1085067851236.0
KR,All South Korean Companies,Consumer Durables,2026-07-13 23:15:11,1722766930531.0,1723035810745.0,15982680102129.0
KR,All South Korean Companies,Consumer Non-Durables,2026-07-13 23:15:11,518695202082.0,518695202082.0,5615549981047.0
KR,All South Korean Companies,Consumer Services,2026-07-13 23:15:11,120170587375.0,120644812040.0,1169325311362.0
KR,All South Korean Companies,Distribution Services,2026-07-13 23:15:11,105845225774.0,105845225774.0,916975429715.0
KR,All South Korean Companies,Electronic Technology,2026-07-13 23:15:11,27967274642817.0,27970623986380.0,214799769114962.16
KR,All South Korean Companies,Energy Minerals,2026-07-13 23:15:11,293498772350.0,293498772350.0,1336587241870.0
KR,All South Korean Companies,Finance,2026-07-13 23:15:11,3079841070752.0,3080210564002.0,28551120994969.0
KR,All South Korean Companies,Health Services,2026-07-13 23:15:11,34495921520.0,34495921520.0,211318135300.0
KR,All South Korean Companies,Health Technology,2026-07-13 23:15:11,1284056539328.0,1284268770107.0,10994745752955.0
KR,All South Korean Companies,Industrial Services,2026-07-13 23:15:11,375900103330.0,380566990320.0,5332954498223.0
KR,All South Korean Companies,Miscellaneous,2026-07-13 23:15:11,15092125058.0,15092125058.0,152934958420.0
KR,All South Korean Companies,Non-Energy Minerals,2026-07-13 23:15:11,335330176254.0,342897749282.0,3238794159465.0
KR,All South Korean Companies,Process Industries,2026-07-13 23:15:11,722075884783.0,722075884783.0,6227261647978.0
KR,All South Korean Companies,Producer Manufacturing,2026-07-13 23:15:11,5113132334552.0,5113940676697.0,48987364310597.04
KR,All South Korean Companies,Retail Trade,2026-07-13 23:15:11,212850511633.0,212850511633.0,2158018595435.0
KR,All South Korean Companies,Technology Services,2026-07-13 23:15:11,739250013654.0,739666140250.0,10427114264643.0
KR,All South Korean Companies,Transportation,2026-07-13 23:15:11,272674548404.0,272674548404.0,2216142917589.0
KR,All South Korean Companies,Unknown,2026-07-13 23:15:11,587612234000.0,587612234000.0,587612234000.0
KR,All South Korean Companies,Utilities,2026-07-13 23:15:11,654885291333.0,654885291333.0,3513069016795.0
KR,KOSPI Composite Index,Commercial Services,2026-07-13 23:15:11,61460536812.0,61460536812.0,936773767584.0
KR,KOSPI Composite Index,Communications,2026-07-13 23:15:11,121423119400.0,121423119400.0,1012724036705.0
KR,KOSPI Composite Index,Consumer Durables,2026-07-13 23:15:11,1535115000727.0,1535383880941.0,14962675724259.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-07-13 23:15:11,435935872404.0,435935872404.0,4947415352412.0
KR,KOSPI Composite Index,Consumer Services,2026-07-13 23:15:11,80802977500.0,80802977500.0,673888785810.0
KR,KOSPI Composite Index,Distribution Services,2026-07-13 23:15:11,63944077310.0,63944077310.0,630601408747.0
KR,KOSPI Composite Index,Electronic Technology,2026-07-13 23:15:11,26221300298127.0,26221300298127.0,199267889383989.0
KR,KOSPI Composite Index,Energy Minerals,2026-07-13 23:15:11,285856467410.0,285856467410.0,1272560094430.0
KR,KOSPI Composite Index,Finance,2026-07-13 23:15:11,3044451915447.0,3044451915447.0,28103293110125.0
KR,KOSPI Composite Index,Health Technology,2026-07-13 23:15:11,327594704079.0,327594704079.0,3212083051944.0
KR,KOSPI Composite Index,Industrial Services,2026-07-13 23:15:11,350407581036.0,350407581036.0,4676381952846.0
KR,KOSPI Composite Index,Miscellaneous,2026-07-13 23:15:11,13869782830.0,13869782830.0,155098018720.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-07-13 23:15:11,221295138339.0,228862711367.0,1908589016154.0
KR,KOSPI Composite Index,Process Industries,2026-07-13 23:15:11,484578104767.0,484578104767.0,3753812099249.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-07-13 23:15:11,2903358870796.0,2903358870796.0,29470508353576.0
KR,KOSPI Composite Index,Retail Trade,2026-07-13 23:15:11,181077496317.0,181077496317.0,1843561138885.0
KR,KOSPI Composite Index,Technology Services,2026-07-13 23:15:11,461434687316.0,461434687316.0,4823530594884.0
KR,KOSPI Composite Index,Transportation,2026-07-13 23:15:11,269987423339.0,269987423339.0,2193156676061.0
KR,KOSPI Composite Index,Utilities,2026-07-13 23:15:11,476068932090.0,476068932090.0,2841875990280.0
TW,All Taiwan Companies,Commercial Services,2026-07-13 23:15:11,11522474284.6,11522474284.6,147587517127.08
TW,All Taiwan Companies,Communications,2026-07-13 23:15:11,6756265409.25,6756265409.25,59508569051.85
TW,All Taiwan Companies,Consumer Durables,2026-07-13 23:15:11,9896301161.46,9896496699.96,96569135251.05252
TW,All Taiwan Companies,Consumer Non-Durables,2026-07-13 23:15:11,2325012752.67,2325012752.67,20413798611.57
TW,All Taiwan Companies,Consumer Services,2026-07-13 23:15:11,838279234.32,839603657.02,5847527127.49
TW,All Taiwan Companies,Distribution Services,2026-07-13 23:15:11,13098087512.2,13098210000.95,114018721387.52806
