Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-08-12 23:03:37,47979743100.0,97938641400.0,300050653400.0
JP,Japan 225 Index,Communications,2026-08-12 23:03:37,83777596960.0,175544188970.0,643101172440.0
JP,Japan 225 Index,Consumer Durables,2026-08-12 23:03:37,516525048200.0,1011863314420.0,3861574776730.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-12 23:03:37,141395431600.0,258396324250.0,1073891136400.0
JP,Japan 225 Index,Consumer Services,2026-08-12 23:03:37,19172873200.0,36436836000.0,175222563600.0
JP,Japan 225 Index,Distribution Services,2026-08-12 23:03:37,107812412250.0,201116132800.0,936268304350.0
JP,Japan 225 Index,Electronic Technology,2026-08-12 23:03:37,3259607540550.0,6068108434250.0,26603523410300.0
JP,Japan 225 Index,Energy Minerals,2026-08-12 23:03:37,45555265250.0,96578325450.0,247333890000.0
JP,Japan 225 Index,Finance,2026-08-12 23:03:37,600450507800.0,1132689876950.0,4238654223400.0
JP,Japan 225 Index,Health Technology,2026-08-12 23:03:37,182721310200.0,391348287800.0,1418078739500.0
JP,Japan 225 Index,Industrial Services,2026-08-12 23:03:37,50620054000.0,97092754800.0,295958735600.0
JP,Japan 225 Index,Miscellaneous,2026-08-12 23:03:37,140249952000.0,298336128000.0,1689368400000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-12 23:03:37,183423408800.0,517033111240.0,1300096257720.0
JP,Japan 225 Index,Process Industries,2026-08-12 23:03:37,224019415370.0,434302152120.0,1901820567800.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-12 23:03:37,1468121052110.0,3204365236520.0,12073747282990.0
JP,Japan 225 Index,Retail Trade,2026-08-12 23:03:37,211322333600.0,364792251750.0,1291978818100.0
JP,Japan 225 Index,Technology Services,2026-08-12 23:03:37,305313876710.0,542572713020.0,1529279722110.0
JP,Japan 225 Index,Transportation,2026-08-12 23:03:37,104515536380.0,211452834480.0,862592790230.0
JP,Japan 225 Index,Utilities,2026-08-12 23:03:37,39426627280.0,72752280060.0,303746437300.0
JP,All Japanese companies,Commercial Services,2026-08-12 23:03:38,98707180100.0,197899348700.0,603943360800.0
JP,All Japanese companies,Communications,2026-08-12 23:03:38,89494628060.0,187894796670.0,677455503040.0
JP,All Japanese companies,Consumer Durables,2026-08-12 23:03:38,597416401800.0,1189960210870.0,4418262781230.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-12 23:03:38,250980325800.0,472669033350.0,1847284622000.0
JP,All Japanese companies,Consumer Services,2026-08-12 23:03:38,131350199700.0,288161718700.0,967466156900.0
JP,All Japanese companies,Distribution Services,2026-08-12 23:03:38,177234743950.0,340326298900.0,1472034320950.0
JP,All Japanese companies,Electronic Technology,2026-08-12 23:03:38,3467879924300.0,6512341861100.0,28151311756450.0
JP,All Japanese companies,Energy Minerals,2026-08-12 23:03:38,52146030150.0,108785336350.0,291302448800.0
JP,All Japanese companies,Finance,2026-08-12 23:03:38,828627820890.0,1608576007690.0,6032878800450.0
JP,All Japanese companies,Government,2026-08-12 23:03:38,2280000.0,2280000.0,29640000.0
JP,All Japanese companies,Health Services,2026-08-12 23:03:38,3421171700.0,5344544800.0,15255893700.0
JP,All Japanese companies,Health Technology,2026-08-12 23:03:38,261119048850.0,570534994250.0,1977541301750.0
JP,All Japanese companies,Industrial Services,2026-08-12 23:03:38,120067158700.0,258591568400.0,801384793950.0
JP,All Japanese companies,Miscellaneous,2026-08-12 23:03:38,143399794900.0,302618409600.0,1697863108000.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-12 23:03:38,266469339750.0,703572542340.0,2105004477020.0
JP,All Japanese companies,Process Industries,2026-08-12 23:03:38,424930984470.0,842824002820.0,3234494730100.0
JP,All Japanese companies,Producer Manufacturing,2026-08-12 23:03:38,1887405261200.0,4057344998680.0,15605929520370.0
JP,All Japanese companies,Retail Trade,2026-08-12 23:03:38,383082294350.0,651077127970.0,2037164047140.0
JP,All Japanese companies,Technology Services,2026-08-12 23:03:38,471762542542.0,856542724416.0,2653475115792.0
JP,All Japanese companies,Transportation,2026-08-12 23:03:38,144893481330.0,294193780830.0,1183086061830.0
JP,All Japanese companies,Utilities,2026-08-12 23:03:38,63526365780.0,120228218410.0,507659471700.0
KR,All South Korean Companies,Commercial Services,2026-08-12 23:03:38,169313781046.0,513463745654.0,1419158773036.0
KR,All South Korean Companies,Communications,2026-08-12 23:03:38,162637296834.0,432109564370.0,1357313099216.0
KR,All South Korean Companies,Consumer Durables,2026-08-12 23:03:38,1756509256751.0,3972426483665.0,10471070848737.0
KR,All South Korean Companies,Consumer Non-Durables,2026-08-12 23:03:38,1366816727768.0,2606990034526.0,5941945984831.0
KR,All South Korean Companies,Consumer Services,2026-08-12 23:03:38,94936160995.668,294857911758.668,871183337550.668
KR,All South Korean Companies,Distribution Services,2026-08-12 23:03:38,137428772370.0,440283277825.0,888970336015.0
KR,All South Korean Companies,Electronic Technology,2026-08-12 23:03:38,17688668254863.0,47052662535817.0,139023753931855.0
KR,All South Korean Companies,Energy Minerals,2026-08-12 23:03:38,126466304341.0,421595532380.0,1225470984007.0
KR,All South Korean Companies,Finance,2026-08-12 23:03:38,1841293600910.0,5011143534611.0,14609834502352.0
KR,All South Korean Companies,Health Services,2026-08-12 23:03:38,17330000060.0,63065056410.0,186319487650.0
KR,All South Korean Companies,Health Technology,2026-08-12 23:03:38,1445252349773.0,4839093084616.0,13265358438088.068
KR,All South Korean Companies,Industrial Services,2026-08-12 23:03:38,390455820146.0,902394555076.0,2468419470391.0
KR,All South Korean Companies,Miscellaneous,2026-08-12 23:03:38,13937083135.0,27010058134.0,57324417066.0
