Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-05-25 23:33:53,42245832800.0,42245832800.0,663235037200.0
JP,Japan 225 Index,Communications,2026-05-25 23:33:53,716344309870.0,716344309870.0,8522870170200.0
JP,Japan 225 Index,Consumer Durables,2026-05-25 23:33:53,374073976700.0,374073976700.0,6940977836130.0
JP,Japan 225 Index,Consumer Non-Durables,2026-05-25 23:33:53,119171312500.0,119171312500.0,1904540253900.0
JP,Japan 225 Index,Consumer Services,2026-05-25 23:33:53,15290079000.0,15290079000.0,270682567350.0
JP,Japan 225 Index,Distribution Services,2026-05-25 23:33:53,115162070500.0,115162070500.0,2659724312400.0
JP,Japan 225 Index,Electronic Technology,2026-05-25 23:33:53,3857352809500.0,3857352809500.0,46976105261600.0
JP,Japan 225 Index,Energy Minerals,2026-05-25 23:33:53,40165954200.0,40165954200.0,601957781250.0
JP,Japan 225 Index,Finance,2026-05-25 23:33:53,538008510300.0,538008510300.0,8745112479150.0
JP,Japan 225 Index,Health Technology,2026-05-25 23:33:53,149801592700.0,149801592700.0,2896202858050.0
JP,Japan 225 Index,Industrial Services,2026-05-25 23:33:53,47997198600.0,47997198600.0,840993546450.0
JP,Japan 225 Index,Non-Energy Minerals,2026-05-25 23:33:53,156969490790.0,156969490790.0,3220021491250.0
JP,Japan 225 Index,Process Industries,2026-05-25 23:33:53,259488991870.0,259488991870.0,4154797864770.0
JP,Japan 225 Index,Producer Manufacturing,2026-05-25 23:33:53,1474268414610.0,1474268414610.0,27114703770730.0
JP,Japan 225 Index,Retail Trade,2026-05-25 23:33:53,159706837430.0,159706837430.0,2568888563440.0
JP,Japan 225 Index,Technology Services,2026-05-25 23:33:53,137091278460.0,137091278460.0,3030750370710.0
JP,Japan 225 Index,Transportation,2026-05-25 23:33:53,93223266780.0,93223266780.0,1640306838950.0
JP,Japan 225 Index,Utilities,2026-05-25 23:33:53,45823569220.0,45823569220.0,855538744540.0
JP,All Japanese companies,Commercial Services,2026-05-25 23:33:54,88506494850.0,88506771350.0,1423813928520.0
JP,All Japanese companies,Communications,2026-05-25 23:33:54,721945401370.0,721945401370.0,8604201516200.0
JP,All Japanese companies,Consumer Durables,2026-05-25 23:33:54,428537344400.0,428537465900.0,7751013558380.0
JP,All Japanese companies,Consumer Non-Durables,2026-05-25 23:33:54,201280969480.0,201280969480.0,3420722506170.0
JP,All Japanese companies,Consumer Services,2026-05-25 23:33:54,113066592320.0,113066592320.0,1825218950840.0
JP,All Japanese companies,Distribution Services,2026-05-25 23:33:54,172314375850.0,172326465050.0,3619681914000.0
JP,All Japanese companies,Electronic Technology,2026-05-25 23:33:54,4284320925150.0,4284320925150.0,52631974101650.0
JP,All Japanese companies,Energy Minerals,2026-05-25 23:33:54,45723651200.0,45723651200.0,704772448150.0
JP,All Japanese companies,Finance,2026-05-25 23:33:54,789021894520.0,789022401520.0,12698994309220.0
JP,All Japanese companies,Government,2026-05-25 23:33:54,7290000.0,7290000.0,65610000.0
JP,All Japanese companies,Health Services,2026-05-25 23:33:54,2086923900.0,2086923900.0,31673449100.0
JP,All Japanese companies,Health Technology,2026-05-25 23:33:54,234002557800.0,234002557800.0,4290906808600.0
JP,All Japanese companies,Industrial Services,2026-05-25 23:33:54,119248972150.0,119253412150.0,2049893742200.0
JP,All Japanese companies,Miscellaneous,2026-05-25 23:33:54,1066061000.0,1066061000.0,14875825000.0
JP,All Japanese companies,Non-Energy Minerals,2026-05-25 23:33:54,279290971990.0,279297917990.0,5598650207050.0
JP,All Japanese companies,Process Industries,2026-05-25 23:33:54,513532439420.0,513572065720.0,7665139671020.0
JP,All Japanese companies,Producer Manufacturing,2026-05-25 23:33:54,1937198202780.0,1937208813280.0,35867964827470.0
JP,All Japanese companies,Retail Trade,2026-05-25 23:33:54,247592763080.0,247601741080.0,3884213794740.0
JP,All Japanese companies,Technology Services,2026-05-25 23:33:54,368443727557.0,368447306857.0,5672304468200.0
JP,All Japanese companies,Transportation,2026-05-25 23:33:54,129729762980.0,129744042580.0,2238720178600.0
JP,All Japanese companies,Utilities,2026-05-25 23:33:54,82435354000.0,82435354000.0,1441745981900.0
KR,All South Korean Companies,Commercial Services,2026-05-25 23:33:54,252321268226.0,1378104001255.0,5289534982906.0
KR,All South Korean Companies,Communications,2026-05-25 23:33:54,248911471097.0,943245062559.0,2621059601442.0
KR,All South Korean Companies,Consumer Durables,2026-05-25 23:33:54,2520609214806.0,17271404727264.0,58050891751524.0
KR,All South Korean Companies,Consumer Non-Durables,2026-05-25 23:33:54,511759047690.0,3002853987028.0,10467752202258.0
KR,All South Korean Companies,Consumer Services,2026-05-25 23:33:54,143766734980.0,831561749832.0,2661092032003.0
KR,All South Korean Companies,Distribution Services,2026-05-25 23:33:54,223029158277.0,2436549801429.0,5733811495980.0
KR,All South Korean Companies,Electronic Technology,2026-05-25 23:33:54,21817394968842.0,138982807787703.0,443285995895002.56
KR,All South Korean Companies,Energy Minerals,2026-05-25 23:33:54,103547360771.0,597038933651.0,2378093128939.0
KR,All South Korean Companies,Finance,2026-05-25 23:33:54,2810021536596.0,18195060878966.0,60387559536680.0
KR,All South Korean Companies,Health Services,2026-05-25 23:33:54,76874680220.0,258720327440.0,794614721210.0
KR,All South Korean Companies,Health Technology,2026-05-25 23:33:54,2567163763816.0,14946256144436.0,39464000096037.0
KR,All South Korean Companies,Industrial Services,2026-05-25 23:33:54,422296316043.0,2579285081989.0,11446391920104.0
KR,All South Korean Companies,Miscellaneous,2026-05-25 23:33:54,13393844635.0,118267260570.0,334656304525.0
KR,All South Korean Companies,Non-Energy Minerals,2026-05-25 23:33:54,467531344949.0,2980693142244.0,12014159619743.0
KR,All South Korean Companies,Process Industries,2026-05-25 23:33:54,1651852271036.0,6878724587040.0,22888715652342.0
KR,All South Korean Companies,Producer Manufacturing,2026-05-25 23:33:54,9091823240328.0,50603221141838.0,177228630967779.3
KR,All South Korean Companies,Retail Trade,2026-05-25 23:33:54,278102458462.0,1331311989969.0,5120989081285.0
KR,All South Korean Companies,Technology Services,2026-05-25 23:33:54,1918928833255.0,7715117200233.0,25853317773711.0
KR,All South Korean Companies,Transportation,2026-05-25 23:33:54,278585819706.0,2058799612704.0,7202648278566.0
KR,All South Korean Companies,Utilities,2026-05-25 23:33:54,123460715570.0,863166866591.0,3229187054534.0
KR,KOSPI Composite Index,Commercial Services,2026-05-25 23:33:54,69421275219.0,526819165838.0,2003451972595.0
KR,KOSPI Composite Index,Communications,2026-05-25 23:33:54,241818557388.0,888243394915.0,2395221831454.0
KR,KOSPI Composite Index,Consumer Durables,2026-05-25 23:33:54,2371008593347.0,16415307012655.0,54575717977840.0
