Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-05-17 23:13:43,65829086400.0,241709806400.0,376363222100.0
JP,Japan 225 Index,Communications,2026-05-17 23:13:43,503270967900.0,2349803009580.0,4180930324080.0
JP,Japan 225 Index,Consumer Durables,2026-05-17 23:13:43,662981251220.0,3005279339000.0,4495523664660.0
JP,Japan 225 Index,Consumer Non-Durables,2026-05-17 23:13:43,138298882000.0,759693594050.0,1201068033600.0
JP,Japan 225 Index,Consumer Services,2026-05-17 23:13:43,15677671100.0,85003570500.0,170073125700.0
JP,Japan 225 Index,Distribution Services,2026-05-17 23:13:43,154735689600.0,829494205900.0,2043586736700.0
JP,Japan 225 Index,Electronic Technology,2026-05-17 23:13:43,1042332352800.0,5590621194700.0,9571399580800.0
JP,Japan 225 Index,Energy Minerals,2026-05-17 23:13:43,50891391600.0,244856492400.0,406807752900.0
JP,Japan 225 Index,Finance,2026-05-17 23:13:43,648776287650.0,2683939463900.0,4351627571750.0
JP,Japan 225 Index,Health Technology,2026-05-17 23:13:43,201980044800.0,1057544204450.0,1863054364000.0
JP,Japan 225 Index,Industrial Services,2026-05-17 23:13:43,88035842550.0,405762742300.0,541458914700.0
JP,Japan 225 Index,Non-Energy Minerals,2026-05-17 23:13:43,243221721770.0,1367953884450.0,2005605025490.0
JP,Japan 225 Index,Process Industries,2026-05-17 23:13:43,310526982290.0,1573658946370.0,2699069293970.0
JP,Japan 225 Index,Producer Manufacturing,2026-05-17 23:13:43,2429886854770.0,10226678106440.0,15470669741400.0
JP,Japan 225 Index,Retail Trade,2026-05-17 23:13:43,183637320330.0,947300752140.0,1539398874180.0
JP,Japan 225 Index,Technology Services,2026-05-17 23:13:43,213295780400.0,917722558960.0,1606058991890.0
JP,Japan 225 Index,Transportation,2026-05-17 23:13:43,115999589150.0,600556752800.0,1070188180250.0
JP,Japan 225 Index,Utilities,2026-05-17 23:13:43,56829400950.0,293656493910.0,561228752040.0
JP,All Japanese companies,Commercial Services,2026-05-17 23:13:43,125322552600.0,518323987930.0,817373131950.0
JP,All Japanese companies,Communications,2026-05-17 23:13:43,509784955300.0,2380975892580.0,4229743656080.0
JP,All Japanese companies,Consumer Durables,2026-05-17 23:13:43,758576140020.0,3334337756200.0,5013750533360.0
JP,All Japanese companies,Consumer Non-Durables,2026-05-17 23:13:43,257828122950.0,1403848040150.0,2184241229400.0
JP,All Japanese companies,Consumer Services,2026-05-17 23:13:43,145599973940.0,705229788680.0,1155894460430.0
JP,All Japanese companies,Distribution Services,2026-05-17 23:13:43,238750684000.0,1208459113500.0,2637266264400.0
JP,All Japanese companies,Electronic Technology,2026-05-17 23:13:43,3138918870700.0,15420080421300.0,23012333910300.0
JP,All Japanese companies,Energy Minerals,2026-05-17 23:13:43,58800664400.0,292061170600.0,476323548200.0
JP,All Japanese companies,Finance,2026-05-17 23:13:43,942365109950.0,3974006702560.0,6542761047920.0
JP,All Japanese companies,Government,2026-05-17 23:13:43,2438000.0,26818000.0,36570000.0
JP,All Japanese companies,Health Services,2026-05-17 23:13:43,3219373600.0,12546548000.0,18890941000.0
JP,All Japanese companies,Health Technology,2026-05-17 23:13:43,313949375850.0,1612846539350.0,2672479135150.0
JP,All Japanese companies,Industrial Services,2026-05-17 23:13:43,186518102600.0,918733376100.0,1312088704350.0
JP,All Japanese companies,Miscellaneous,2026-05-17 23:13:43,865854700.0,3744368200.0,5900167500.0
JP,All Japanese companies,Non-Energy Minerals,2026-05-17 23:13:43,414144646870.0,2501743379350.0,3531519927590.0
JP,All Japanese companies,Process Industries,2026-05-17 23:13:43,551178655970.0,2872471511130.0,4652430263640.0
JP,All Japanese companies,Producer Manufacturing,2026-05-17 23:13:43,3251950762700.0,13870426873240.0,20869793869400.0
JP,All Japanese companies,Retail Trade,2026-05-17 23:13:43,275822511980.0,1408551064980.0,2335004052900.0
JP,All Japanese companies,Technology Services,2026-05-17 23:13:43,426625203982.0,1865238855933.0,3046790820361.0
JP,All Japanese companies,Transportation,2026-05-17 23:13:43,171455996550.0,818275838850.0,1425651030650.0
JP,All Japanese companies,Utilities,2026-05-17 23:13:43,92867963170.0,498164756480.0,903115617420.0
KR,All South Korean Companies,Commercial Services,2026-05-17 23:13:44,433772160803.0,2274617699926.0,4032685395569.0
KR,All South Korean Companies,Communications,2026-05-17 23:13:44,180894717608.0,1075984158271.0,1679126035871.0
KR,All South Korean Companies,Consumer Durables,2026-05-17 23:13:44,6381232775194.0,27101557222714.0,42350667575781.0
KR,All South Korean Companies,Consumer Non-Durables,2026-05-17 23:13:44,949910383460.0,4681659392260.0,7801827654765.0
KR,All South Korean Companies,Consumer Services,2026-05-17 23:13:44,293337298903.0,1146504889100.0,1948847813410.0
KR,All South Korean Companies,Distribution Services,2026-05-17 23:13:44,971608479281.0,2040806782593.0,3279680949979.0
KR,All South Korean Companies,Electronic Technology,2026-05-17 23:13:44,33589377295832.0,163011907743844.66,279657367169925.0
KR,All South Korean Companies,Energy Minerals,2026-05-17 23:13:44,246692030465.0,998581428839.0,1810783138820.0
KR,All South Korean Companies,Finance,2026-05-17 23:13:44,3979916338419.0,19952147836762.0,40383297278057.0
KR,All South Korean Companies,Health Services,2026-05-17 23:13:44,71034474405.0,277023715650.0,518167184995.0
KR,All South Korean Companies,Health Technology,2026-05-17 23:13:44,3713835823601.0,16824311862053.0,24408130911461.0
KR,All South Korean Companies,Industrial Services,2026-05-17 23:13:44,684036046623.0,3876482223468.0,8547510513438.0
KR,All South Korean Companies,Miscellaneous,2026-05-17 23:13:44,12906266004.0,120717497726.0,218751783254.0
KR,All South Korean Companies,Non-Energy Minerals,2026-05-17 23:13:44,1070239354735.0,5329286608004.0,9364596775336.0
KR,All South Korean Companies,Process Industries,2026-05-17 23:13:44,1917520017984.0,8257327935329.0,15363908875767.0
KR,All South Korean Companies,Producer Manufacturing,2026-05-17 23:13:44,14189740381967.0,67688269600155.22,125049255004046.27
KR,All South Korean Companies,Retail Trade,2026-05-17 23:13:44,499875054620.0,2474230386191.0,4057599726613.0
KR,All South Korean Companies,Technology Services,2026-05-17 23:13:44,2303999477636.0,11102984281028.0,18202521829993.0
KR,All South Korean Companies,Transportation,2026-05-17 23:13:44,1159122165897.0,3829370554817.0,5433817838309.0
KR,All South Korean Companies,Utilities,2026-05-17 23:13:44,330479167879.0,1581769234199.0,2411537170401.0
KR,KOSPI Composite Index,Commercial Services,2026-05-17 23:13:44,210663206764.0,836152741838.0,1521200456709.0
KR,KOSPI Composite Index,Communications,2026-05-17 23:13:44,165623932840.0,964699929670.0,1510305244176.0
KR,KOSPI Composite Index,Consumer Durables,2026-05-17 23:13:44,6046755453905.0,25430422098273.0,39701296383418.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-05-17 23:13:44,795094078650.0,4062906046721.0,6881939478668.0
KR,KOSPI Composite Index,Consumer Services,2026-05-17 23:13:44,129038492421.0,613556099227.0,1090255833567.0
KR,KOSPI Composite Index,Distribution Services,2026-05-17 23:13:44,811993134755.0,1466813380239.0,2414054148512.0
KR,KOSPI Composite Index,Electronic Technology,2026-05-17 23:13:44,28363956678045.0,140159698731308.0,237252212812772.0
KR,KOSPI Composite Index,Energy Minerals,2026-05-17 23:13:44,234903018651.0,935056647511.0,1706829233609.0
KR,KOSPI Composite Index,Finance,2026-05-17 23:13:44,3637608540166.0,17535389092538.0,36529546938405.0
KR,KOSPI Composite Index,Health Technology,2026-05-17 23:13:44,657518653644.0,3165797311909.0,5307670003392.0
KR,KOSPI Composite Index,Industrial Services,2026-05-17 23:13:44,628768714592.0,3590789101475.0,7640653956444.0
KR,KOSPI Composite Index,Miscellaneous,2026-05-17 23:13:44,23199290660.0,135152820900.0,246627755260.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-05-17 23:13:44,953088594033.0,4255186443207.0,7758494519565.0
KR,KOSPI Composite Index,Process Industries,2026-05-17 23:13:44,1304979276840.0,5600668494459.0,10229253427509.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-05-17 23:13:44,8596954310044.0,39065383510416.0,72109162889247.0
KR,KOSPI Composite Index,Retail Trade,2026-05-17 23:13:44,428523092590.0,1939908256740.0,2728691978820.0
