Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-07-28 23:17:07,58869177400.0,111445676900.0,881584066200.0
JP,Japan 225 Index,Communications,2026-07-28 23:17:07,398677440680.0,733961249620.0,6370987787000.0
JP,Japan 225 Index,Consumer Durables,2026-07-28 23:17:07,450399110050.0,840027585350.0,7346838397190.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-28 23:17:07,135611946200.0,249698302500.0,2539276356150.0
JP,Japan 225 Index,Consumer Services,2026-07-28 23:17:07,34016372200.0,68769202800.0,475163478200.0
JP,Japan 225 Index,Distribution Services,2026-07-28 23:17:07,133401724600.0,240588038350.0,2254779352050.0
JP,Japan 225 Index,Electronic Technology,2026-07-28 23:17:07,3074111413100.0,6538280120950.0,61294472147200.0
JP,Japan 225 Index,Energy Minerals,2026-07-28 23:17:07,28985784700.0,63925212000.0,565466406000.0
JP,Japan 225 Index,Finance,2026-07-28 23:17:07,742966805300.0,1369136457900.0,11703573233400.0
JP,Japan 225 Index,Health Technology,2026-07-28 23:17:07,176985044850.0,363734182600.0,2962719509950.0
JP,Japan 225 Index,Industrial Services,2026-07-28 23:17:07,30518595550.0,57022883900.0,578357501500.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-28 23:17:07,135073912200.0,245341564500.0,2003025649700.0
JP,Japan 225 Index,Process Industries,2026-07-28 23:17:07,245279304690.0,464870324960.0,3604897870890.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-28 23:17:07,1196148381940.0,2193867875150.0,21806183226930.0
JP,Japan 225 Index,Retail Trade,2026-07-28 23:17:07,229665078980.0,410527131810.0,3693941111180.0
JP,Japan 225 Index,Technology Services,2026-07-28 23:17:07,248830744050.0,432776171300.0,3291955607650.0
JP,Japan 225 Index,Transportation,2026-07-28 23:17:07,113270013820.0,247815420990.0,2092382584390.0
JP,Japan 225 Index,Utilities,2026-07-28 23:17:07,61606426380.0,111630388780.0,924276782240.0
JP,All Japanese companies,Commercial Services,2026-07-28 23:17:08,101082597600.0,192459803700.0,1608967217800.0
JP,All Japanese companies,Communications,2026-07-28 23:17:08,403843992180.0,742840713320.0,6452605331100.0
JP,All Japanese companies,Consumer Durables,2026-07-28 23:17:08,498735614550.0,937713088200.0,8232713021390.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-28 23:17:08,218744394750.0,408055032950.0,4130846263850.0
JP,All Japanese companies,Consumer Services,2026-07-28 23:17:08,134778304800.0,266237456800.0,2333410959050.0
JP,All Japanese companies,Distribution Services,2026-07-28 23:17:08,195023172550.0,359983517350.0,3241982268000.0
JP,All Japanese companies,Electronic Technology,2026-07-28 23:17:08,3277499691600.0,6908870607450.0,64791165634850.0
JP,All Japanese companies,Energy Minerals,2026-07-28 23:17:08,33331512000.0,74324704100.0,665378148300.0
JP,All Japanese companies,Finance,2026-07-28 23:17:08,999018308850.0,1864634183820.0,16224640624510.0
JP,All Japanese companies,Government,2026-07-28 23:17:08,2215000.0,2215000.0,42085000.0
JP,All Japanese companies,Health Services,2026-07-28 23:17:08,1621630600.0,2996203100.0,29633585600.0
JP,All Japanese companies,Health Technology,2026-07-28 23:17:08,249446287030.0,496937557930.0,4126241609600.0
JP,All Japanese companies,Industrial Services,2026-07-28 23:17:08,100624997800.0,193621369500.0,1548456989050.0
JP,All Japanese companies,Miscellaneous,2026-07-28 23:17:08,705698700.0,1325943400.0,13891185800.0
JP,All Japanese companies,Non-Energy Minerals,2026-07-28 23:17:08,221608195500.0,404759425200.0,3769296547600.0
JP,All Japanese companies,Process Industries,2026-07-28 23:17:08,384023452690.0,712116629960.0,5729013725790.0
JP,All Japanese companies,Producer Manufacturing,2026-07-28 23:17:08,1620667671460.0,2942532661620.0,28765145282780.0
JP,All Japanese companies,Retail Trade,2026-07-28 23:17:08,343299472490.0,614793758880.0,5585232648710.0
JP,All Japanese companies,Technology Services,2026-07-28 23:17:08,437466384303.0,781239535980.0,6445613010989.0
JP,All Japanese companies,Transportation,2026-07-28 23:17:08,153021970570.0,328741315490.0,2781593203190.0
JP,All Japanese companies,Utilities,2026-07-28 23:17:08,90648424630.0,172759736850.0,1465570233040.0
KR,All South Korean Companies,Commercial Services,2026-07-28 23:17:09,250282171150.0,397136404507.0,2820185598470.0
KR,All South Korean Companies,Communications,2026-07-28 23:17:09,259146898026.0,590930130688.0,3064116139960.0
KR,All South Korean Companies,Consumer Durables,2026-07-28 23:17:09,973494430762.0,1830410998777.0,23868838498311.0
KR,All South Korean Companies,Consumer Non-Durables,2026-07-28 23:17:09,457847644151.0,906114777515.0,9709778846937.0
KR,All South Korean Companies,Consumer Services,2026-07-28 23:17:09,83671968581.0,168991237112.0,2048878430500.0
KR,All South Korean Companies,Distribution Services,2026-07-28 23:17:09,65669274932.0,106880405572.0,1646783507811.0
KR,All South Korean Companies,Electronic Technology,2026-07-28 23:17:09,25429733659683.0,39247965881900.0,362122116373883.2
KR,All South Korean Companies,Energy Minerals,2026-07-28 23:17:09,131796169658.0,296517486871.0,3180911976265.0
KR,All South Korean Companies,Finance,2026-07-28 23:17:09,2717701240578.0,4457941689820.0,45842058692868.0
KR,All South Korean Companies,Health Services,2026-07-28 23:17:09,13562763665.0,25825108585.0,349375649125.0
KR,All South Korean Companies,Health Technology,2026-07-28 23:17:09,1448019403253.0,2495383112255.0,23496169526990.727
KR,All South Korean Companies,Industrial Services,2026-07-28 23:17:09,355019362558.0,584941774534.0,8297235683600.0
KR,All South Korean Companies,Miscellaneous,2026-07-28 23:17:09,5225324462.0,13615959371.0,210809426594.0
KR,All South Korean Companies,Non-Energy Minerals,2026-07-28 23:17:09,245010374219.0,456319588872.0,5442831715755.9
KR,All South Korean Companies,Process Industries,2026-07-28 23:17:09,507440427121.0,941950468102.0,10764380933591.0
KR,All South Korean Companies,Producer Manufacturing,2026-07-28 23:17:09,3980376713989.0,7148551320491.0,81509914578917.61
KR,All South Korean Companies,Retail Trade,2026-07-28 23:17:09,159936547019.0,293699123088.0,3742831532364.0
KR,All South Korean Companies,Technology Services,2026-07-28 23:17:09,1139463416163.0,2376543466349.0,17636461593542.0
KR,All South Korean Companies,Transportation,2026-07-28 23:17:09,162644198721.0,352515015080.0,4377139874183.0
KR,All South Korean Companies,Utilities,2026-07-28 23:17:09,452709488596.0,1041214728452.0,9732838394858.0
KR,KOSPI Composite Index,Commercial Services,2026-07-28 23:17:09,137955944236.0,217849522133.0,1669321266208.0
KR,KOSPI Composite Index,Communications,2026-07-28 23:17:09,252780003320.0,578733849800.0,2924771131960.0
KR,KOSPI Composite Index,Consumer Durables,2026-07-28 23:17:09,868330313129.0,1556905453269.0,21768290538354.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-07-28 23:17:09,415531492146.0,825344068624.0,8582081862094.0
KR,KOSPI Composite Index,Consumer Services,2026-07-28 23:17:09,42485548341.0,81188610149.0,1218870395826.0
KR,KOSPI Composite Index,Distribution Services,2026-07-28 23:17:09,42701079810.0,66469641145.0,1060448352120.0
KR,KOSPI Composite Index,Electronic Technology,2026-07-28 23:17:09,24185085534799.0,37195439498858.0,338869932835079.9
KR,KOSPI Composite Index,Energy Minerals,2026-07-28 23:17:09,127078304990.0,287380786732.0,3076671330802.0
KR,KOSPI Composite Index,Finance,2026-07-28 23:17:09,2690195897667.0,4406486461159.0,45152882759071.0
KR,KOSPI Composite Index,Health Technology,2026-07-28 23:17:09,596409342211.0,928845962900.0,7297070430158.0
KR,KOSPI Composite Index,Industrial Services,2026-07-28 23:17:09,341717863119.0,562547965457.0,7643950044220.0
KR,KOSPI Composite Index,Miscellaneous,2026-07-28 23:17:09,17367199290.0,29907634740.0,270204434500.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-07-28 23:17:09,221035308183.0,404033224752.0,4072498395394.0
KR,KOSPI Composite Index,Process Industries,2026-07-28 23:17:09,353783881967.0,658277604010.0,6822605714156.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-07-28 23:17:09,2501352575714.0,4388192754347.0,52107661649630.055
KR,KOSPI Composite Index,Retail Trade,2026-07-28 23:17:09,138427047456.0,244803063794.0,3236127933016.0
KR,KOSPI Composite Index,Technology Services,2026-07-28 23:17:09,753390110094.0,1614118269842.0,10319822584310.0
KR,KOSPI Composite Index,Transportation,2026-07-28 23:17:09,157567968181.0,332731970513.0,4321222033561.0
KR,KOSPI Composite Index,Utilities,2026-07-28 23:17:09,434009771750.0,988941286690.0,8431875010490.0
TW,All Taiwan Companies,Commercial Services,2026-07-28 23:17:09,10988065947.85,18873697396.25,231553273670.32654
TW,All Taiwan Companies,Communications,2026-07-28 23:17:09,4877377735.8,10367420750.85,130648504433.95
TW,All Taiwan Companies,Consumer Durables,2026-07-28 23:17:09,6663018187.44,11477971714.18,170975773406.07205
TW,All Taiwan Companies,Consumer Non-Durables,2026-07-28 23:17:09,1550850998.3799999,2828001707.61,41078936388.40812
TW,All Taiwan Companies,Consumer Services,2026-07-28 23:17:09,675801870.3,1086409060.68,14255515370.086294
TW,All Taiwan Companies,Distribution Services,2026-07-28 23:17:09,6749937337.2,12942159811.55,205875933667.02847
TW,All Taiwan Companies,Electronic Technology,2026-07-28 23:17:09,663139744569.85,1267636648976.46,13572962923636.172
TW,All Taiwan Companies,Energy Minerals,2026-07-28 23:17:09,2246127695.2999997,5254366365.95,81529117221.05
TW,All Taiwan Companies,Finance,2026-07-28 23:17:09,27843825066.89,50871975730.26,580968534744.4763
TW,All Taiwan Companies,Health Services,2026-07-28 23:17:09,64757042.43,98213216.51,1451531115.18
TW,All Taiwan Companies,Health Technology,2026-07-28 23:17:09,7717572065.29,13325268025.72,180314915489.81726
TW,All Taiwan Companies,Industrial Services,2026-07-28 23:17:09,9735436334.46,20700989221.36,172094578576.19125
TW,All Taiwan Companies,Miscellaneous,2026-07-28 23:17:09,1217869.35,1844995.6500000001,20375287.200000003
TW,All Taiwan Companies,Non-Energy Minerals,2026-07-28 23:17:09,7681033448.28,14541820552.92,162426233080.35947
TW,All Taiwan Companies,Process Industries,2026-07-28 23:17:09,24142503885.61,51542776276.68,807030954115.9064
TW,All Taiwan Companies,Producer Manufacturing,2026-07-28 23:17:09,75949977853.72,142017820051.94,1846593572825.634
TW,All Taiwan Companies,Retail Trade,2026-07-28 23:17:09,2915947815.14,5487938792.99,62958963344.60264
