Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-05-10 23:11:30,48744939600.0,103134148300.0,141446353500.0
JP,Japan 225 Index,Communications,2026-05-10 23:11:30,594332450150.0,1426365416720.0,1927316395760.0
JP,Japan 225 Index,Consumer Durables,2026-05-10 23:11:30,593365183280.0,1141038567330.0,1466195486600.0
JP,Japan 225 Index,Consumer Non-Durables,2026-05-10 23:11:30,173488835800.0,345652255600.0,435895987350.0
JP,Japan 225 Index,Consumer Services,2026-05-10 23:11:30,24490834500.0,63990127850.0,88620045600.0
JP,Japan 225 Index,Distribution Services,2026-05-10 23:11:30,205546205700.0,593203936150.0,1133107092950.0
JP,Japan 225 Index,Electronic Technology,2026-05-10 23:11:30,1343703592450.0,2928605149500.0,4099392667600.0
JP,Japan 225 Index,Energy Minerals,2026-05-10 23:11:30,48503444700.0,120100071700.0,154337511500.0
JP,Japan 225 Index,Finance,2026-05-10 23:11:30,537499230000.0,1242923595250.0,1614284193800.0
JP,Japan 225 Index,Health Technology,2026-05-10 23:11:30,258852350650.0,604409473150.0,793963917200.0
JP,Japan 225 Index,Industrial Services,2026-05-10 23:11:30,51672634750.0,108804363900.0,145389200200.0
JP,Japan 225 Index,Non-Energy Minerals,2026-05-10 23:11:30,245768711710.0,474511719620.0,658410287340.0
JP,Japan 225 Index,Process Industries,2026-05-10 23:11:30,296630902040.0,777958331800.0,1076065913410.0
JP,Japan 225 Index,Producer Manufacturing,2026-05-10 23:11:30,1959780179090.0,4043383607440.0,5409211556700.0
JP,Japan 225 Index,Retail Trade,2026-05-10 23:11:30,217563629130.0,468720084400.0,603719192800.0
JP,Japan 225 Index,Technology Services,2026-05-10 23:11:30,240869820320.0,514837326380.0,706491671100.0
JP,Japan 225 Index,Transportation,2026-05-10 23:11:30,143123119850.0,317791669300.0,467662284600.0
JP,Japan 225 Index,Utilities,2026-05-10 23:11:30,84075247680.0,186985782150.0,276631315120.0
JP,All Japanese companies,Commercial Services,2026-05-10 23:11:30,102523755750.0,215513288350.0,308089138900.0
JP,All Japanese companies,Communications,2026-05-10 23:11:30,602581301400.0,1439777315370.0,1944712571460.0
JP,All Japanese companies,Consumer Durables,2026-05-10 23:11:30,665715642680.0,1283263057830.0,1653936922350.0
JP,All Japanese companies,Consumer Non-Durables,2026-05-10 23:11:30,281466081400.0,580908374350.0,781784802400.0
JP,All Japanese companies,Consumer Services,2026-05-10 23:11:30,190446067850.0,350485798100.0,452075818750.0
JP,All Japanese companies,Distribution Services,2026-05-10 23:11:30,278099306350.0,753136269500.0,1346930087950.0
JP,All Japanese companies,Electronic Technology,2026-05-10 23:11:30,3504273686750.0,5458965172800.0,7696673952500.0
JP,All Japanese companies,Energy Minerals,2026-05-10 23:11:30,56401967800.0,139290951800.0,178069787800.0
JP,All Japanese companies,Finance,2026-05-10 23:11:30,818839937960.0,1907492658350.0,2510396327540.0
JP,All Japanese companies,Government,2026-05-10 23:11:30,2479000.0,2479000.0,9916000.0
JP,All Japanese companies,Health Services,2026-05-10 23:11:30,2477074900.0,4927120800.0,6483785800.0
JP,All Japanese companies,Health Technology,2026-05-10 23:11:30,358051797000.0,807704529100.0,1058851287150.0
JP,All Japanese companies,Industrial Services,2026-05-10 23:11:30,144910548000.0,299416131200.0,410697898650.0
JP,All Japanese companies,Miscellaneous,2026-05-10 23:11:30,761947800.0,1461379500.0,2137232100.0
JP,All Japanese companies,Non-Energy Minerals,2026-05-10 23:11:30,406629400710.0,862021226120.0,1145994738240.0
JP,All Japanese companies,Process Industries,2026-05-10 23:11:30,515946383280.0,1279940814350.0,1795492759290.0
JP,All Japanese companies,Producer Manufacturing,2026-05-10 23:11:30,2582677832790.0,5355049563630.0,7199174678950.0
JP,All Japanese companies,Retail Trade,2026-05-10 23:11:30,320485309150.0,727135340350.0,939208358490.0
JP,All Japanese companies,Technology Services,2026-05-10 23:11:30,432539548776.0,901447139578.0,1223231025348.0
JP,All Japanese companies,Transportation,2026-05-10 23:11:30,185295318200.0,404686840750.0,603183216350.0
JP,All Japanese companies,Utilities,2026-05-10 23:11:30,124891688420.0,279262566250.0,415770200230.0
KR,All South Korean Companies,Commercial Services,2026-05-10 23:11:31,489529309277.0,1852251091587.0,1852251091587.0
KR,All South Korean Companies,Communications,2026-05-10 23:11:31,144056927663.0,580077044012.0,580077044012.0
KR,All South Korean Companies,Consumer Durables,2026-05-10 23:11:31,4923128628842.0,14149101022840.0,14169364234664.0
KR,All South Korean Companies,Consumer Non-Durables,2026-05-10 23:11:31,853503052700.0,3200129168002.0,3219378357310.0
KR,All South Korean Companies,Consumer Services,2026-05-10 23:11:31,161027134708.0,824782025501.0,858299404859.0
KR,All South Korean Companies,Distribution Services,2026-05-10 23:11:31,280534226907.0,1242159664771.0,1256735736555.0
KR,All South Korean Companies,Electronic Technology,2026-05-10 23:11:31,21415890402513.0,115064074208441.0,116805631080896.0
KR,All South Korean Companies,Energy Minerals,2026-05-10 23:11:31,148393104129.0,872181957402.0,872181957402.0
KR,All South Korean Companies,Finance,2026-05-10 23:11:31,3168540139968.0,21761092391425.0,21830042905817.0
KR,All South Korean Companies,Health Services,2026-05-10 23:11:31,55327803790.0,268655250643.0,268655250643.0
KR,All South Korean Companies,Health Technology,2026-05-10 23:11:31,2209515062562.0,7971226764179.0,7974322358497.0
KR,All South Korean Companies,Industrial Services,2026-05-10 23:11:31,1035002342130.0,5378366850973.0,5378366850973.0
KR,All South Korean Companies,Miscellaneous,2026-05-10 23:11:31,30093486746.0,107034406490.0,140943988015.0
KR,All South Korean Companies,Non-Energy Minerals,2026-05-10 23:11:31,757864082522.0,4422410654099.0,4529298049470.0
KR,All South Korean Companies,Process Industries,2026-05-10 23:11:31,1529154497499.0,8074270036648.0,8370035204760.0
KR,All South Korean Companies,Producer Manufacturing,2026-05-10 23:11:31,15814379880881.0,62733218607444.0,62759287067942.0
KR,All South Korean Companies,Retail Trade,2026-05-10 23:11:31,450809362414.0,1657771569303.0,1664318111213.0
KR,All South Korean Companies,Technology Services,2026-05-10 23:11:31,2325981849550.0,7506911865784.0,7858130568864.0
KR,All South Korean Companies,Transportation,2026-05-10 23:11:31,580385023517.0,1659902698822.0,1659902698822.0
KR,All South Korean Companies,Utilities,2026-05-10 23:11:31,162681971340.0,917014545520.0,917014545520.0
KR,KOSPI Composite Index,Commercial Services,2026-05-10 23:11:31,116976906676.0,716734816639.0,716734816639.0
KR,KOSPI Composite Index,Communications,2026-05-10 23:11:31,128846007621.0,514451924394.0,514451924394.0
KR,KOSPI Composite Index,Consumer Durables,2026-05-10 23:11:31,4611796267771.0,13011436665733.0,13026297819047.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-05-10 23:11:31,770846501353.0,2869268443605.0,2871472349925.0
KR,KOSPI Composite Index,Consumer Services,2026-05-10 23:11:31,89439156234.0,482819866640.0,482819866640.0
KR,KOSPI Composite Index,Distribution Services,2026-05-10 23:11:31,207823610695.0,949679685078.0,949679685078.0
KR,KOSPI Composite Index,Electronic Technology,2026-05-10 23:11:31,17253252008039.0,94141892590667.0,95046597186745.0
KR,KOSPI Composite Index,Energy Minerals,2026-05-10 23:11:31,139829208960.0,828938294265.0,828938294265.0
KR,KOSPI Composite Index,Finance,2026-05-10 23:11:31,2895622196618.0,20202169958325.0,20264890070907.0
KR,KOSPI Composite Index,Health Technology,2026-05-10 23:11:31,465102668356.0,2215068084387.0,2215068084387.0
KR,KOSPI Composite Index,Industrial Services,2026-05-10 23:11:31,923326916526.0,4610209309137.0,4610209309137.0
KR,KOSPI Composite Index,Miscellaneous,2026-05-10 23:11:31,14745235250.0,114111863280.0,114111863280.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-05-10 23:11:31,592410559408.0,3795637457520.0,3795637457520.0
KR,KOSPI Composite Index,Process Industries,2026-05-10 23:11:31,998881961318.0,5243368719826.0,5265075181494.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-05-10 23:11:31,8264914791856.0,36696379386978.0,36696379386978.0
KR,KOSPI Composite Index,Retail Trade,2026-05-10 23:11:31,219019258110.0,751245341975.0,751245341975.0
KR,KOSPI Composite Index,Technology Services,2026-05-10 23:11:31,1513323348005.0,3490835484473.0,3490835484473.0
KR,KOSPI Composite Index,Transportation,2026-05-10 23:11:31,569692317453.0,1589773564474.0,1589773564474.0
KR,KOSPI Composite Index,Utilities,2026-05-10 23:11:31,139936838300.0,780229915470.0,780229915470.0
TW,All Taiwan Companies,Commercial Services,2026-05-10 23:11:31,29212507389.65,154434364449.75,154434364449.75
TW,All Taiwan Companies,Communications,2026-05-10 23:11:31,3041093670.8,14288698753.300001,14288698753.300001
TW,All Taiwan Companies,Consumer Durables,2026-05-10 23:11:31,12318896519.66,64417639994.52,64417639994.52
TW,All Taiwan Companies,Consumer Non-Durables,2026-05-10 23:11:31,2310565387.14,10327953329.91,10328841448.51
TW,All Taiwan Companies,Consumer Services,2026-05-10 23:11:31,2548821590.02,7365542302.83,7365542302.83
TW,All Taiwan Companies,Distribution Services,2026-05-10 23:11:31,15192707416.9,70286500854.6,70286500854.6
TW,All Taiwan Companies,Electronic Technology,2026-05-10 23:11:31,1194531918270.68,5686819180766.356,5686819180766.356
TW,All Taiwan Companies,Energy Minerals,2026-05-10 23:11:31,504543570.65,2843629368.25,2843629368.25
TW,All Taiwan Companies,Finance,2026-05-10 23:11:31,29014262329.89,130340270842.88,130340270842.88
TW,All Taiwan Companies,Health Services,2026-05-10 23:11:31,121373186.75,513943989.6,513943989.6
TW,All Taiwan Companies,Health Technology,2026-05-10 23:11:31,9996529352.19,34203981819.35,34203981819.35
TW,All Taiwan Companies,Industrial Services,2026-05-10 23:11:31,14183912071.82,54595820543.409996,54595820543.409996
TW,All Taiwan Companies,Miscellaneous,2026-05-10 23:11:31,17799580.400000002,20339312.35,20339312.35
TW,All Taiwan Companies,Non-Energy Minerals,2026-05-10 23:11:31,20065989562.79,71158788173.35,71158788173.35
TW,All Taiwan Companies,Process Industries,2026-05-10 23:11:31,53110583699.61,267382755661.71,267383644971.66
TW,All Taiwan Companies,Producer Manufacturing,2026-05-10 23:11:31,152662360506.96,693285212359.72,693285212359.72
TW,All Taiwan Companies,Retail Trade,2026-05-10 23:11:31,3874176648.4700003,13095630553.99,13096056240.69
TW,All Taiwan Companies,Technology Services,2026-05-10 23:11:31,29157770814.63,103514901218.3,103514901218.3
TW,All Taiwan Companies,Transportation,2026-05-10 23:11:31,8383806004.15,37386554878.88,37386554878.88
TW,All Taiwan Companies,Utilities,2026-05-10 23:11:31,609938645.49,3798087727.25,3798087727.25
TW,FTSE TWSE Taiwan 50 Index,Communications,2026-05-10 23:11:31,2926433758.4,13684879049.7,13684879049.7
TW,FTSE TWSE Taiwan 50 Index,Consumer Non-Durables,2026-05-10 23:11:31,264335806.79999998,1116971413.2,1116971413.2
TW,FTSE TWSE Taiwan 50 Index,Distribution Services,2026-05-10 23:11:31,179180936.0,922405272.0,922405272.0
TW,FTSE TWSE Taiwan 50 Index,Electronic Technology,2026-05-10 23:11:31,324543708992.3,1755926937513.5,1755926937513.5
TW,FTSE TWSE Taiwan 50 Index,Energy Minerals,2026-05-10 23:11:31,502373538.0,2823374183.0,2823374183.0
TW,FTSE TWSE Taiwan 50 Index,Finance,2026-05-10 23:11:31,24492085713.2,108532281243.85,108532281243.85
TW,FTSE TWSE Taiwan 50 Index,Non-Energy Minerals,2026-05-10 23:11:31,1385184331.25,8509254931.25,8509254931.25
TW,FTSE TWSE Taiwan 50 Index,Process Industries,2026-05-10 23:11:31,9566153954.6,55498626566.2,55498626566.2
TW,FTSE TWSE Taiwan 50 Index,Producer Manufacturing,2026-05-10 23:11:31,6127808643.75,20756343265.0,20756343265.0
TW,FTSE TWSE Taiwan 50 Index,Retail Trade,2026-05-10 23:11:31,3271876329.2000003,9679067207.2,9679067207.2
TW,FTSE TWSE Taiwan 50 Index,Transportation,2026-05-10 23:11:31,4087556787.3,20174952144.1,20174952144.1
CN,All Chinese Companies,Commercial Services,2026-05-10 23:11:32,90521204002.72,267597485710.17,267794163126.51
CN,All Chinese Companies,Communications,2026-05-10 23:11:32,13977447772.11,37148708768.71,37148708768.71
CN,All Chinese Companies,Consumer Durables,2026-05-10 23:11:32,65135987710.13578,202120423898.83362,203366257995.88364
CN,All Chinese Companies,Consumer Non-Durables,2026-05-10 23:11:32,44513290040.0264,158062595592.3754,158971252781.1554
CN,All Chinese Companies,Consumer Services,2026-05-10 23:11:32,18826284975.987766,60242936154.74208,60242936154.74208
CN,All Chinese Companies,Distribution Services,2026-05-10 23:11:32,47470044923.71,156586701102.83,157041782930.78
CN,All Chinese Companies,Electronic Technology,2026-05-10 23:11:32,877301983990.5416,2790894286773.2856,2791559839259.8154
CN,All Chinese Companies,Energy Minerals,2026-05-10 23:11:32,22119601773.697018,82195889852.00916,82195889852.00916
CN,All Chinese Companies,Finance,2026-05-10 23:11:32,92211901151.38126,325571351819.9792,325571351819.9792
CN,All Chinese Companies,Health Services,2026-05-10 23:11:32,6639759324.68,18397332778.09,18397332778.09
CN,All Chinese Companies,Health Technology,2026-05-10 23:11:32,101351549252.13,316644611035.12,316868943850.12
CN,All Chinese Companies,Industrial Services,2026-05-10 23:11:32,61538875517.729996,177357215040.23,177357215040.23
CN,All Chinese Companies,Miscellaneous,2026-05-10 23:11:32,1724260.7159999998,3636401.7679999997,3636401.7679999997
CN,All Chinese Companies,Non-Energy Minerals,2026-05-10 23:11:32,223495048777.74,684014227868.35,684362110166.26
CN,All Chinese Companies,Process Industries,2026-05-10 23:11:32,315286736475.83,1005271582169.45,1006207576988.99
CN,All Chinese Companies,Producer Manufacturing,2026-05-10 23:11:32,720410231620.94,2181976770830.4072,2190700712864.507
CN,All Chinese Companies,Retail Trade,2026-05-10 23:11:32,22240499787.02,67398920709.59,67398920709.59
CN,All Chinese Companies,Technology Services,2026-05-10 23:11:32,207445265592.43,641854888664.95,642230027554.87
CN,All Chinese Companies,Transportation,2026-05-10 23:11:32,44155563372.98,123103507736.82,123103507736.82
CN,All Chinese Companies,Utilities,2026-05-10 23:11:32,73854267316.14,206798970541.29,206798970541.29
CN,Shenzhen Component Index,Commercial Services,2026-05-10 23:11:32,19453688592.6,55586894140.14,55586894140.14
CN,Shenzhen Component Index,Communications,2026-05-10 23:11:32,2031180880.16,4859901822.400001,4859901822.400001
CN,Shenzhen Component Index,Consumer Durables,2026-05-10 23:11:32,16204676930.12,49989945209.380005,49989945209.380005
CN,Shenzhen Component Index,Consumer Non-Durables,2026-05-10 23:11:32,6940890841.23,31781349795.629997,31781349795.629997
CN,Shenzhen Component Index,Consumer Services,2026-05-10 23:11:32,3791504474.64,12451096243.460001,12451096243.460001
CN,Shenzhen Component Index,Distribution Services,2026-05-10 23:11:32,7933745142.97,28542445721.95,28542445721.95
CN,Shenzhen Component Index,Electronic Technology,2026-05-10 23:11:32,328892418848.12,1042574626386.89,1042574626386.89
CN,Shenzhen Component Index,Energy Minerals,2026-05-10 23:11:32,1418314422.3899999,5139322383.12,5139322383.12
CN,Shenzhen Component Index,Finance,2026-05-10 23:11:32,12687390328.0,47255500768.12,47255500768.12
CN,Shenzhen Component Index,Health Services,2026-05-10 23:11:32,3151020554.4800005,9540377178.06,9540377178.06
CN,Shenzhen Component Index,Health Technology,2026-05-10 23:11:32,21033631131.7,71819464749.13,71819464749.13
CN,Shenzhen Component Index,Industrial Services,2026-05-10 23:11:32,3856815116.89,11906024600.85,11906024600.85
CN,Shenzhen Component Index,Non-Energy Minerals,2026-05-10 23:11:32,54442341700.590004,172304220158.79,172304220158.79
CN,Shenzhen Component Index,Process Industries,2026-05-10 23:11:32,85873413015.45,274546902717.5,274546902717.5
CN,Shenzhen Component Index,Producer Manufacturing,2026-05-10 23:11:32,219878069083.68,690680356750.72,690680356750.72
CN,Shenzhen Component Index,Retail Trade,2026-05-10 23:11:32,461485070.88,1728869652.54,1728869652.54
CN,Shenzhen Component Index,Technology Services,2026-05-10 23:11:32,66683841072.28,216310575318.97,216310575318.97
CN,Shenzhen Component Index,Transportation,2026-05-10 23:11:32,6717978160.2300005,15416257115.76,15416257115.76
CN,Shenzhen Component Index,Utilities,2026-05-10 23:11:32,9983615346.5,31838998287.559998,31838998287.559998
HK,All Hong Kong Companies,Commercial Services,2026-05-10 23:11:32,11131371519.487001,26199090986.934,26199090986.934
HK,All Hong Kong Companies,Communications,2026-05-10 23:11:32,651723325.41,2625445167.94,2625445167.94
HK,All Hong Kong Companies,Consumer Durables,2026-05-10 23:11:32,5370138960.267,26927319086.91,26927539238.19
HK,All Hong Kong Companies,Consumer Non-Durables,2026-05-10 23:11:32,4417472605.425,20599522948.655,20599771948.655
HK,All Hong Kong Companies,Consumer Services,2026-05-10 23:11:32,9517562517.85,31978829421.825,31982502521.825
HK,All Hong Kong Companies,Distribution Services,2026-05-10 23:11:32,3226769242.7850003,6342358373.603001,6342358373.603001
HK,All Hong Kong Companies,Electronic Technology,2026-05-10 23:11:32,18245666608.829998,100002908541.748,100002908541.748
HK,All Hong Kong Companies,Energy Minerals,2026-05-10 23:11:32,167708812.28,1208994526.735,1208994526.735
HK,All Hong Kong Companies,Finance,2026-05-10 23:11:32,15537035101.643213,66917363992.5591,66927933048.5591
HK,All Hong Kong Companies,Health Services,2026-05-10 23:11:32,407099728.44,889939797.0999999,889939797.0999999
HK,All Hong Kong Companies,Health Technology,2026-05-10 23:11:32,8900605081.73,39379781824.698,39379781824.698
HK,All Hong Kong Companies,Industrial Services,2026-05-10 23:11:32,630315175.26,2369794324.867,2369794324.867
HK,All Hong Kong Companies,Miscellaneous,2026-05-10 23:11:32,425033506.558,998300877.1890001,998300877.1890001
HK,All Hong Kong Companies,Non-Energy Minerals,2026-05-10 23:11:32,8134357919.0529995,28596135427.595,28596151027.595
HK,All Hong Kong Companies,Process Industries,2026-05-10 23:11:32,1748810564.8300002,6431912974.4995,6431912974.4995
HK,All Hong Kong Companies,Producer Manufacturing,2026-05-10 23:11:32,7667297561.5,29348793327.114,29348793327.114
HK,All Hong Kong Companies,Retail Trade,2026-05-10 23:11:32,2422873529.56,9728539160.46,9728539160.46
HK,All Hong Kong Companies,Technology Services,2026-05-10 23:11:32,27506417013.891,129866002964.04,129866002964.04
HK,All Hong Kong Companies,Transportation,2026-05-10 23:11:32,1639237215.85,7381320472.74,7381369982.74
HK,All Hong Kong Companies,Utilities,2026-05-10 23:11:32,1791640251.23,7458024716.155,7458024716.155
HK,Hang Seng Index,Commercial Services,2026-05-10 23:11:33,9320604551.7,21220864639.05,21220864639.05
HK,Hang Seng Index,Communications,2026-05-10 23:11:33,1979273874.39,7873405293.67,7873405293.67
HK,Hang Seng Index,Consumer Durables,2026-05-10 23:11:33,3593286914.0499997,21120476639.27,21120476639.27
HK,Hang Seng Index,Consumer Non-Durables,2026-05-10 23:11:33,2774867480.4,13392318496.61,13392318496.61
HK,Hang Seng Index,Consumer Services,2026-05-10 23:11:33,8539994634.49,28284605480.06,28284605480.06
HK,Hang Seng Index,Distribution Services,2026-05-10 23:11:33,1716974866.89,4812876000.389999,4812876000.389999
HK,Hang Seng Index,Electronic Technology,2026-05-10 23:11:33,13678857621.89,74857531503.45,74857531503.45
HK,Hang Seng Index,Energy Minerals,2026-05-10 23:11:33,5125696286.860001,25369558230.8,25369558230.8
HK,Hang Seng Index,Finance,2026-05-10 23:11:33,21235348971.73,95771233107.63,95771233107.63
HK,Hang Seng Index,Health Technology,2026-05-10 23:11:33,3406161348.8999996,16480667288.33,16480667288.33
HK,Hang Seng Index,Non-Energy Minerals,2026-05-10 23:11:33,4328135938.0,17788531999.5,17788531999.5
