Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-09-11 00:13:27,37692661200.0,135665284100.0,284996063200.0
JP,Japan 225 Index,Communications,2026-09-11 00:13:27,87144593840.0,295605196960.0,596142767440.0
JP,Japan 225 Index,Consumer Durables,2026-09-11 00:13:27,406937500620.0,1468490615430.0,2899267044530.0
JP,Japan 225 Index,Consumer Non-Durables,2026-09-11 00:13:27,105287499350.0,393309853250.0,805454405850.0
JP,Japan 225 Index,Consumer Services,2026-09-11 00:13:27,22783203200.0,89099414400.0,179671102800.0
JP,Japan 225 Index,Distribution Services,2026-09-11 00:13:27,132228467900.0,520094970600.0,1111406385900.0
JP,Japan 225 Index,Electronic Technology,2026-09-11 00:13:27,3031968646800.0,12656537439950.0,23515994502100.0
JP,Japan 225 Index,Energy Minerals,2026-09-11 00:13:27,56207205100.0,186739089500.0,375710486600.0
JP,Japan 225 Index,Finance,2026-09-11 00:13:27,558246478400.0,2122684851950.0,4794190798550.0
JP,Japan 225 Index,Health Technology,2026-09-11 00:13:27,161115492750.0,611511147550.0,1239802639650.0
JP,Japan 225 Index,Industrial Services,2026-09-11 00:13:27,50080467200.0,158274204850.0,290016316000.0
JP,Japan 225 Index,Miscellaneous,2026-09-11 00:13:27,570212196000.0,2607857493000.0,3789722778000.0
JP,Japan 225 Index,Non-Energy Minerals,2026-09-11 00:13:27,119362019610.0,465049147960.0,1039207788150.0
JP,Japan 225 Index,Process Industries,2026-09-11 00:13:27,158234721290.0,662004617150.0,1438826423070.0
JP,Japan 225 Index,Producer Manufacturing,2026-09-11 00:13:27,991603800870.0,3915294649810.0,7904516239230.0
JP,Japan 225 Index,Retail Trade,2026-09-11 00:13:27,188014425090.0,672582800990.0,1421310477530.0
JP,Japan 225 Index,Technology Services,2026-09-11 00:13:27,188422316290.0,711728992740.0,1480607962590.0
JP,Japan 225 Index,Transportation,2026-09-11 00:13:27,101064294130.0,392209289630.0,859002439670.0
