Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-08-11 23:05:32,49155224800.0,49155224800.0,248652062800.0
JP,Japan 225 Index,Communications,2026-08-11 23:05:32,92009066620.0,92009066620.0,561151655150.0
JP,Japan 225 Index,Consumer Durables,2026-08-11 23:05:32,491030995030.0,491030995030.0,3327174753530.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-11 23:05:32,116854139200.0,116854139200.0,932163189900.0
JP,Japan 225 Index,Consumer Services,2026-08-11 23:05:32,17459707950.0,17459707950.0,157816451350.0
JP,Japan 225 Index,Distribution Services,2026-08-11 23:05:32,93749587050.0,93749587050.0,832142107350.0
JP,Japan 225 Index,Electronic Technology,2026-08-11 23:05:32,2719614883700.0,2719614883700.0,22614932027100.0
JP,Japan 225 Index,Energy Minerals,2026-08-11 23:05:32,49995245100.0,49995245100.0,197991893850.0
JP,Japan 225 Index,Finance,2026-08-11 23:05:32,522609407800.0,522609407800.0,3566885131250.0
JP,Japan 225 Index,Health Technology,2026-08-11 23:05:32,208620430750.0,208620430750.0,1238322155650.0
JP,Japan 225 Index,Industrial Services,2026-08-11 23:05:32,46489080200.0,46489080200.0,244941226700.0
JP,Japan 225 Index,Miscellaneous,2026-08-11 23:05:32,157055179200.0,157055179200.0,1539015501600.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-11 23:05:32,332128861740.0,332128861740.0,1115991893620.0
JP,Japan 225 Index,Process Industries,2026-08-11 23:05:32,205189804590.0,205189804590.0,1638048599340.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-11 23:05:32,1682394720340.0,1682394720340.0,10314054834510.0
JP,Japan 225 Index,Retail Trade,2026-08-11 23:05:32,157573813080.0,157573813080.0,1102349702570.0
JP,Japan 225 Index,Technology Services,2026-08-11 23:05:32,233256353990.0,233256353990.0,1204944467350.0
JP,Japan 225 Index,Transportation,2026-08-11 23:05:32,107167597650.0,107167597650.0,761408408100.0
JP,Japan 225 Index,Utilities,2026-08-11 23:05:32,33079119850.0,33079119850.0,262384171050.0
JP,All Japanese companies,Commercial Services,2026-08-11 23:05:33,97856020600.0,97877636400.0,499363766440.0
JP,All Japanese companies,Communications,2026-08-11 23:05:33,98624001820.0,98624001820.0,589619235450.0
JP,All Japanese companies,Consumer Durables,2026-08-11 23:05:33,587355011830.0,587355575830.0,3799115462530.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-11 23:05:33,222711618600.0,222713213400.0,1602284221600.0
JP,All Japanese companies,Consumer Services,2026-08-11 23:05:33,158496896100.0,158512028900.0,837778517000.0
JP,All Japanese companies,Distribution Services,2026-08-11 23:05:33,163104919300.0,163115779500.0,1294725248500.0
JP,All Japanese companies,Electronic Technology,2026-08-11 23:05:33,2953239313950.0,2953239313950.0,23942600303000.0
JP,All Japanese companies,Energy Minerals,2026-08-11 23:05:33,55487438200.0,55487438200.0,234505701850.0
JP,All Japanese companies,Finance,2026-08-11 23:05:33,767371806670.0,767372643070.0,5111653410810.0
JP,All Japanese companies,Government,2026-08-11 23:05:33,2200000.0,26400000.0,26400000.0
JP,All Japanese companies,Health Services,2026-08-11 23:05:33,1891895400.0,1896538800.0,11668787000.0
JP,All Japanese companies,Health Technology,2026-08-11 23:05:33,308778215600.0,308778215600.0,1714200126240.0
JP,All Japanese companies,Industrial Services,2026-08-11 23:05:33,137639068800.0,137689045800.0,675840505050.0
JP,All Japanese companies,Miscellaneous,2026-08-11 23:05:33,158170140300.0,158170140300.0,1544272961100.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-11 23:05:33,434550865490.0,434554874990.0,1830485576570.0
JP,All Japanese companies,Process Industries,2026-08-11 23:05:33,411286028690.0,411298058390.0,2756231310840.0
JP,All Japanese companies,Producer Manufacturing,2026-08-11 23:05:33,2108466670800.0,2108466670800.0,13363517835280.0
JP,All Japanese companies,Retail Trade,2026-08-11 23:05:33,283773401150.0,283774971650.0,1712803778860.0
JP,All Japanese companies,Technology Services,2026-08-11 23:05:33,378888826254.0,378901974854.0,2147773386550.0
JP,All Japanese companies,Transportation,2026-08-11 23:05:33,149407268800.0,149409821800.0,1040365491250.0
JP,All Japanese companies,Utilities,2026-08-11 23:05:33,56349009450.0,56349009450.0,441373233270.0
KR,All South Korean Companies,Commercial Services,2026-08-11 23:05:33,147718496896.0,342532267398.0,1240672508381.0
KR,All South Korean Companies,Communications,2026-08-11 23:05:33,140151080104.0,268614491210.0,1184128171323.0
KR,All South Korean Companies,Consumer Durables,2026-08-11 23:05:33,1053608996761.0,2087934824089.0,8316934834077.0
