Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-07-18 23:12:56,54416153000.0,243607476000.0,592428995000.0
JP,Japan 225 Index,Communications,2026-07-18 23:12:56,474244733810.0,1854774253990.0,4643247209520.0
JP,Japan 225 Index,Consumer Durables,2026-07-18 23:12:56,462725733450.0,1830034494160.0,5002006203390.0
JP,Japan 225 Index,Consumer Non-Durables,2026-07-18 23:12:56,162947776600.0,707539159450.0,1744104732650.0
JP,Japan 225 Index,Consumer Services,2026-07-18 23:12:56,29532730200.0,143983206900.0,282138265450.0
JP,Japan 225 Index,Distribution Services,2026-07-18 23:12:56,131433267800.0,513977047550.0,1455732674700.0
JP,Japan 225 Index,Electronic Technology,2026-07-18 23:12:56,4002382151450.0,19049921636250.0,47181261494650.0
JP,Japan 225 Index,Energy Minerals,2026-07-18 23:12:56,27528695950.0,135270294700.0,348354732700.0
JP,Japan 225 Index,Finance,2026-07-18 23:12:56,774803763550.0,3022146604650.0,7370428243150.0
JP,Japan 225 Index,Health Technology,2026-07-18 23:12:56,195189279700.0,730356616300.0,2012617262650.0
JP,Japan 225 Index,Industrial Services,2026-07-18 23:12:56,34541760350.0,150293001400.0,424479243950.0
JP,Japan 225 Index,Non-Energy Minerals,2026-07-18 23:12:56,130121340550.0,472088845570.0,1291864537610.0
JP,Japan 225 Index,Process Industries,2026-07-18 23:12:56,232363586280.0,925848458560.0,2596035650320.0
JP,Japan 225 Index,Producer Manufacturing,2026-07-18 23:12:56,1602546964430.0,6531064943660.0,16692912172820.0
JP,Japan 225 Index,Retail Trade,2026-07-18 23:12:56,239752713170.0,949359489720.0,2521425473800.0
JP,Japan 225 Index,Technology Services,2026-07-18 23:12:56,209572569570.0,820665111540.0,2144725140170.0
JP,Japan 225 Index,Transportation,2026-07-18 23:12:56,125280103080.0,496097634230.0,1375503082820.0
JP,Japan 225 Index,Utilities,2026-07-18 23:12:56,70438894040.0,243493459340.0,633851199640.0
JP,All Japanese companies,Commercial Services,2026-07-18 23:12:57,103297038790.0,441050268090.0,1076881892540.0
JP,All Japanese companies,Communications,2026-07-18 23:12:57,478603033310.0,1873838149790.0,4698008255320.0
JP,All Japanese companies,Consumer Durables,2026-07-18 23:12:57,524638554000.0,2062155502260.0,5594564996390.0
JP,All Japanese companies,Consumer Non-Durables,2026-07-18 23:12:57,260285549450.0,1123513322740.0,2857270818060.0
JP,All Japanese companies,Consumer Services,2026-07-18 23:12:57,177650826250.0,639631913800.0,1554868686400.0
JP,All Japanese companies,Distribution Services,2026-07-18 23:12:57,190076884500.0,765618251650.0,2128960695100.0
JP,All Japanese companies,Electronic Technology,2026-07-18 23:12:57,4268603649650.0,20068005462100.0,49723474689100.0
JP,All Japanese companies,Energy Minerals,2026-07-18 23:12:57,33736698650.0,163342514400.0,415282192100.0
JP,All Japanese companies,Finance,2026-07-18 23:12:57,1073775651890.0,4170989761280.0,10313208196840.0
JP,All Japanese companies,Government,2026-07-18 23:12:57,6960000.0,11600000.0,37120000.0
JP,All Japanese companies,Health Services,2026-07-18 23:12:57,1382097300.0,7515466800.0,21609369100.0
