Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-06-22 23:44:41,43566970300.0,43566970300.0,733602713600.0
JP,Japan 225 Index,Communications,2026-06-22 23:44:41,389143851330.0,389143851330.0,9550203493070.0
JP,Japan 225 Index,Consumer Durables,2026-06-22 23:44:41,319022838670.0,319022838670.0,6547720739980.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-22 23:44:41,141812088400.0,141812088400.0,2101771627950.0
JP,Japan 225 Index,Consumer Services,2026-06-22 23:44:41,13021001250.0,13021001250.0,286095951250.0
JP,Japan 225 Index,Distribution Services,2026-06-22 23:44:41,91356711800.0,91356711800.0,2110555002300.0
JP,Japan 225 Index,Electronic Technology,2026-06-22 23:44:41,4339526346350.0,4339526346350.0,98703887294900.0
JP,Japan 225 Index,Energy Minerals,2026-06-22 23:44:41,24151773100.0,24151773100.0,583360228800.0
JP,Japan 225 Index,Finance,2026-06-22 23:44:41,440430662600.0,440430662600.0,10698790826050.0
JP,Japan 225 Index,Health Technology,2026-06-22 23:44:41,107406189800.0,107406189800.0,2708614155600.0
JP,Japan 225 Index,Industrial Services,2026-06-22 23:44:41,30592281200.0,30592281200.0,707040049950.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-22 23:44:41,148827068280.0,148827068280.0,2934937861200.0
JP,Japan 225 Index,Process Industries,2026-06-22 23:44:41,186613793820.0,186613793820.0,3766280269340.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-22 23:44:41,1355639029400.0,1355639029400.0,29413740976890.0
JP,Japan 225 Index,Retail Trade,2026-06-22 23:44:41,159175827800.0,159175827800.0,2689184712560.0
JP,Japan 225 Index,Technology Services,2026-06-22 23:44:41,120447332500.0,120447332500.0,2769122291140.0
JP,Japan 225 Index,Transportation,2026-06-22 23:44:41,82313776650.0,82313776650.0,1811978617140.0
JP,Japan 225 Index,Utilities,2026-06-22 23:44:41,53798600200.0,53798600200.0,783607333350.0
JP,All Japanese companies,Commercial Services,2026-06-22 23:44:42,84729442700.0,84730036700.0,1473419298400.0
JP,All Japanese companies,Communications,2026-06-22 23:44:42,392863671130.0,392864535130.0,9618566229270.0
JP,All Japanese companies,Consumer Durables,2026-06-22 23:44:42,357362402620.0,357656787320.0,7365734431230.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-22 23:44:42,215520122850.0,215520122850.0,3462524922360.0
JP,All Japanese companies,Consumer Services,2026-06-22 23:44:42,103759478750.0,103762478750.0,1931534183950.0
JP,All Japanese companies,Distribution Services,2026-06-22 23:44:42,133789212250.0,133789492350.0,2951146888100.0
JP,All Japanese companies,Electronic Technology,2026-06-22 23:44:42,4635130382550.0,4635130382550.0,103857634913150.0
JP,All Japanese companies,Energy Minerals,2026-06-22 23:44:42,28239837500.0,28239837500.0,676589248600.0
JP,All Japanese companies,Finance,2026-06-22 23:44:42,633608670190.0,633610808590.0,14821783405480.0
JP,All Japanese companies,Government,2026-06-22 23:44:42,9600000.0,31200000.0,79200000.0
JP,All Japanese companies,Health Services,2026-06-22 23:44:42,1306513600.0,1321692800.0,31676055200.0
JP,All Japanese companies,Health Technology,2026-06-22 23:44:42,168542431830.0,168542431830.0,4041043904630.0
JP,All Japanese companies,Industrial Services,2026-06-22 23:44:42,88026195800.0,88029694800.0,1829922476450.0
JP,All Japanese companies,Miscellaneous,2026-06-22 23:44:42,568195200.0,568195200.0,14199082800.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-22 23:44:42,505411208580.0,505412930580.0,5498095956700.0
JP,All Japanese companies,Process Industries,2026-06-22 23:44:42,348721416920.0,348721416920.0,6950033382440.0
