Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-08-29 03:44:00,35815622000.0,159499751200.0,781703460900.0
JP,Japan 225 Index,Communications,2026-08-29 03:44:00,99521358520.0,360332782840.0,1623911468620.0
JP,Japan 225 Index,Consumer Durables,2026-08-29 03:44:00,404216602280.0,1686115968430.0,8445017081410.0
JP,Japan 225 Index,Consumer Non-Durables,2026-08-29 03:44:00,104760981250.0,452113633800.0,2380658975200.0
JP,Japan 225 Index,Consumer Services,2026-08-29 03:44:00,15493990350.0,78825858450.0,399320301900.0
JP,Japan 225 Index,Distribution Services,2026-08-29 03:44:00,100137008550.0,438348791850.0,2110760124700.0
JP,Japan 225 Index,Electronic Technology,2026-08-29 03:44:00,2789131638400.0,13146537644000.0,62821696934300.0
JP,Japan 225 Index,Energy Minerals,2026-08-29 03:44:00,22646021950.0,128789688700.0,610101071900.0
JP,Japan 225 Index,Finance,2026-08-29 03:44:00,625234144600.0,2366360654750.0,10668244091050.0
JP,Japan 225 Index,Health Technology,2026-08-29 03:44:00,159498768000.0,637564425250.0,3240447280200.0
JP,Japan 225 Index,Industrial Services,2026-08-29 03:44:00,33302624400.0,137075910500.0,637201462500.0
JP,Japan 225 Index,Miscellaneous,2026-08-29 03:44:00,149973499000.0,816349948700.0,3753846640700.0
JP,Japan 225 Index,Non-Energy Minerals,2026-08-29 03:44:00,95415656800.0,636225013450.0,3065656319550.0
JP,Japan 225 Index,Process Industries,2026-08-29 03:44:00,165230732010.0,723102574760.0,3748347752710.0
JP,Japan 225 Index,Producer Manufacturing,2026-08-29 03:44:00,1082122721830.0,5476592056490.0,26049957562140.0
JP,Japan 225 Index,Retail Trade,2026-08-29 03:44:00,217297321250.0,752594481000.0,3245413106550.0
JP,Japan 225 Index,Technology Services,2026-08-29 03:44:00,246976429450.0,921958013930.0,4074414127470.0
JP,Japan 225 Index,Transportation,2026-08-29 03:44:00,107746927790.0,620993433180.0,2467527133400.0
JP,Japan 225 Index,Utilities,2026-08-29 03:44:00,36849883940.0,224971482200.0,878065645090.0
JP,All Japanese companies,Commercial Services,2026-08-29 03:44:01,86392529640.0,386335908350.0,1713583380330.0
JP,All Japanese companies,Communications,2026-08-29 03:44:01,106943130920.0,395401704940.0,1725896913220.0
JP,All Japanese companies,Consumer Durables,2026-08-29 03:44:01,460232042980.0,1926617367430.0,9634844249060.0
JP,All Japanese companies,Consumer Non-Durables,2026-08-29 03:44:01,217945898830.0,904513990929.1101,4361918633568.542
JP,All Japanese companies,Consumer Services,2026-08-29 03:44:01,118769023600.0,529303977800.0,2323347697500.0
JP,All Japanese companies,Distribution Services,2026-08-29 03:44:01,171775294800.0,741906795750.0,3372483157250.0
JP,All Japanese companies,Electronic Technology,2026-08-29 03:44:01,2962561228050.0,13996228495550.0,66747930876750.0
JP,All Japanese companies,Energy Minerals,2026-08-29 03:44:01,26400108350.0,152566277300.0,717989338700.0
JP,All Japanese companies,Finance,2026-08-29 03:44:01,912368307100.0,3596850087050.0,15609876269910.0
JP,All Japanese companies,Government,2026-08-29 03:44:01,2174000.0,15218000.0,56524000.0
JP,All Japanese companies,Health Services,2026-08-29 03:44:01,1732465700.0,8059336300.0,36055047600.0
JP,All Japanese companies,Health Technology,2026-08-29 03:44:01,242586166800.0,1002843269200.0,4762159492100.0
JP,All Japanese companies,Industrial Services,2026-08-29 03:44:01,131259117650.0,495746772150.0,1979990932950.0
JP,All Japanese companies,Miscellaneous,2026-08-29 03:44:01,150822474300.0,819754687700.0,3771720333100.0
JP,All Japanese companies,Non-Energy Minerals,2026-08-29 03:44:01,169813326500.0,1075038811050.0,4927048422850.0
JP,All Japanese companies,Process Industries,2026-08-29 03:44:01,342029812210.0,1444030076160.0,7109709593260.0
JP,All Japanese companies,Producer Manufacturing,2026-08-29 03:44:01,1409503398110.0,6991393424930.0,33713867109490.0
JP,All Japanese companies,Retail Trade,2026-08-29 03:44:01,320292318270.0,1199958393230.0,5191295477430.0
JP,All Japanese companies,Technology Services,2026-08-29 03:44:01,745144744060.0,2441041889930.0,8396791974350.0
JP,All Japanese companies,Transportation,2026-08-29 03:44:01,151098642190.0,794570180130.0,3200825247500.0
JP,All Japanese companies,Unknown,2026-08-29 03:44:01,30500.0,30500.0,30500.0
JP,All Japanese companies,Utilities,2026-08-29 03:44:01,66676731030.0,363813880250.0,1451247019630.0
KR,All South Korean Companies,Commercial Services,2026-08-29 03:44:01,189255100470.0,892726687724.0,3543350835905.0
KR,All South Korean Companies,Communications,2026-08-29 03:44:01,151107498325.0,736596779913.0,3760380056712.0
KR,All South Korean Companies,Consumer Durables,2026-08-29 03:44:01,1516552280262.0,6703552519758.0,25686801844139.0
KR,All South Korean Companies,Consumer Non-Durables,2026-08-29 03:44:01,858919765783.0,3754074761851.0,15664981567064.0
KR,All South Korean Companies,Consumer Services,2026-08-29 03:44:01,109372440169.0,512190510055.0,2618182634052.0
KR,All South Korean Companies,Distribution Services,2026-08-29 03:44:01,91404394731.0,606109650622.0,2236904332649.0
KR,All South Korean Companies,Electronic Technology,2026-08-29 03:44:01,13489377888541.0,72898440197768.0,333456393829976.6
KR,All South Korean Companies,Energy Minerals,2026-08-29 03:44:01,213197708743.0,1212332248890.0,3183405374551.0
KR,All South Korean Companies,Finance,2026-08-29 03:44:01,1681535070378.0,8662621300622.0,37516267851874.0
KR,All South Korean Companies,Health Services,2026-08-29 03:44:01,17941952620.0,118296874710.0,436425360500.0
KR,All South Korean Companies,Health Technology,2026-08-29 03:44:01,1253690405800.0,6239818124666.0,26849289064306.637
KR,All South Korean Companies,Industrial Services,2026-08-29 03:44:01,276193831357.0,2187939009603.0,6653269443075.0
KR,All South Korean Companies,Miscellaneous,2026-08-29 03:44:01,46000779373.0,263760417586.0,351471188081.0
KR,All South Korean Companies,Non-Energy Minerals,2026-08-29 03:44:01,237280388796.0,1400683201924.0,5715612612229.0
KR,All South Korean Companies,Process Industries,2026-08-29 03:44:01,466358933378.0,2655135259171.0,11292178467388.0
KR,All South Korean Companies,Producer Manufacturing,2026-08-29 03:44:01,3331141382641.0,18278016690431.0,80034054367164.73
KR,All South Korean Companies,Retail Trade,2026-08-29 03:44:01,287388547638.0,1656100188222.0,6014257470204.0
KR,All South Korean Companies,Technology Services,2026-08-29 03:44:01,936174097388.0,4290268112298.0,19219578498212.0
KR,All South Korean Companies,Transportation,2026-08-29 03:44:01,165884241274.0,1201879196579.0,4112376266632.0
KR,All South Korean Companies,Utilities,2026-08-29 03:44:01,187621815713.0,1033239737004.0,6311276471772.0
KR,KOSPI Composite Index,Commercial Services,2026-08-29 03:44:01,58132462315.0,391609643632.0,1778933658161.0
KR,KOSPI Composite Index,Communications,2026-08-29 03:44:01,146468833450.0,717298931570.0,3658904686870.0
KR,KOSPI Composite Index,Consumer Durables,2026-08-29 03:44:01,1365247469553.0,6340551032038.0,23943764012851.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-08-29 03:44:01,754189208240.0,3218574802553.0,13373028934541.0
KR,KOSPI Composite Index,Consumer Services,2026-08-29 03:44:01,48807469518.0,226180462531.0,1047740943916.0
KR,KOSPI Composite Index,Distribution Services,2026-08-29 03:44:01,50234513409.0,485546577499.0,1530479178784.0
KR,KOSPI Composite Index,Electronic Technology,2026-08-29 03:44:01,12127866487942.0,66561397776479.0,305039718752618.0
KR,KOSPI Composite Index,Energy Minerals,2026-08-29 03:44:01,211197959178.0,1198538127265.0,3075563303826.0
KR,KOSPI Composite Index,Finance,2026-08-29 03:44:01,1447318232773.0,7623765833837.0,35248199243500.0
KR,KOSPI Composite Index,Health Technology,2026-08-29 03:44:01,462126147926.0,2601770834688.0,7844097323451.0
KR,KOSPI Composite Index,Industrial Services,2026-08-29 03:44:01,243704289692.0,2031128081297.0,6113585656378.0
KR,KOSPI Composite Index,Miscellaneous,2026-08-29 03:44:01,53202057080.0,314886774180.0,554340116860.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-08-29 03:44:01,184916560659.0,1263467387207.0,4726098002604.0
KR,KOSPI Composite Index,Process Industries,2026-08-29 03:44:01,328849432632.0,1836377340202.0,7640477506947.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-08-29 03:44:01,2296096451735.0,12048266562548.0,46043971996891.0
KR,KOSPI Composite Index,Retail Trade,2026-08-29 03:44:01,152506781871.0,785527925406.0,3477935214339.0
KR,KOSPI Composite Index,Technology Services,2026-08-29 03:44:01,473927501534.0,2489833933514.0,11327802422027.0
KR,KOSPI Composite Index,Transportation,2026-08-29 03:44:01,165057985459.0,1196316567769.0,4076012179651.0
KR,KOSPI Composite Index,Utilities,2026-08-29 03:44:01,182400368735.0,999851260935.0,6012284035890.0
TW,All Taiwan Companies,Commercial Services,2026-08-29 03:44:02,23339099681.35,58216456484.83079,218692467328.59122
TW,All Taiwan Companies,Communications,2026-08-29 03:44:02,3220959376.8,12928616789.2,62752612569.5
TW,All Taiwan Companies,Consumer Durables,2026-08-29 03:44:02,13994995239.630001,54132950950.401245,164873363553.98175
TW,All Taiwan Companies,Consumer Non-Durables,2026-08-29 03:44:02,1349299996.39,6500142490.768819,36621632955.523796
TW,All Taiwan Companies,Consumer Services,2026-08-29 03:44:02,419963277.11,1728693664.7006485,9266774795.331596
TW,All Taiwan Companies,Distribution Services,2026-08-29 03:44:02,9338889393.4,37990434825.39086,193355348079.46542
TW,All Taiwan Companies,Electronic Technology,2026-08-29 03:44:02,925540174020.02,3741634344439.1816,16768352475654.533
TW,All Taiwan Companies,Energy Minerals,2026-08-29 03:44:02,722870463.9,6700510769.3,30898357882.000004
TW,All Taiwan Companies,Finance,2026-08-29 03:44:02,22333435736.84,103633580926.28275,469875657504.04724
TW,All Taiwan Companies,Health Services,2026-08-29 03:44:02,39635771.9,181321013.95,1154205143.05
TW,All Taiwan Companies,Health Technology,2026-08-29 03:44:02,13531608627.39,63542621302.438034,232318234772.5896
TW,All Taiwan Companies,Industrial Services,2026-08-29 03:44:02,5000022196.08,22340461015.18,119325010677.74472
TW,All Taiwan Companies,Miscellaneous,2026-08-29 03:44:02,231414.15000000002,1296870.0,17165867.55
TW,All Taiwan Companies,Non-Energy Minerals,2026-08-29 03:44:02,27233184375.8,97906908267.76,392138207274.2
TW,All Taiwan Companies,Process Industries,2026-08-29 03:44:02,64727407464.83,213128125577.3479,782864376410.3324
TW,All Taiwan Companies,Producer Manufacturing,2026-08-29 03:44:02,154828170939.57,673415063354.674,2394553073513.113
TW,All Taiwan Companies,Retail Trade,2026-08-29 03:44:02,1638593012.09,8847328528.75,58425380293.695076
TW,All Taiwan Companies,Technology Services,2026-08-29 03:44:02,19388789242.83,82236209302.84036,344238114234.48114
TW,All Taiwan Companies,Transportation,2026-08-29 03:44:02,11687852625.07,135829749875.69,363141884509.61
TW,All Taiwan Companies,Unknown,2026-08-29 03:44:02,58676205610.48444,58689270373.884445,58710445688.134445
TW,All Taiwan Companies,Utilities,2026-08-29 03:44:02,223697644.0,954956301.3725852,4946249992.955567
TW,FTSE TWSE Taiwan 50 Index,Communications,2026-08-29 03:44:02,3185793140.5,12773294040.5,62012464082.5
TW,FTSE TWSE Taiwan 50 Index,Consumer Non-Durables,2026-08-29 03:44:02,38710456.4,361396710.40000004,1727352140.8000002
TW,FTSE TWSE Taiwan 50 Index,Distribution Services,2026-08-29 03:44:02,71122480.0,461513000.0,2957812000.0
TW,FTSE TWSE Taiwan 50 Index,Electronic Technology,2026-08-29 03:44:02,302777247623.0,1161596139577.0,5773070220540.5
